Element 1: (3, (18, 7), ['.', '%', '%', '%'], [(9, 2), (8, 3), (11, 3)], [False, True, True, True], 98, False, [True, False, False, False], 2009, 'West', (17, 7))
Element 2: (3, (17, 7), ['%', '.', '%', ''], [(9, 1), (8, 4), (11, 4)], [True, False, True, False], 96, False, [False, True, False, False], 2048, 'South', (17, 6))
Element 3: (3, (17, 6), ['.', '.', '', '%'], [(8, 1), (9, 4), (12, 4)], [False, False, False, True], 94, False, [True, True, False, False], 2087, 'South', (17, 5))
Element 4: (3, (17, 5), ['.', '.', '', '.'], [(8, 2), (10, 4), (13, 4)], [False, False, False, False], 92, False, [True, True, False, True], 2126, 'East', (18, 5))
Element 5: (3, (18, 5), ['', '.', '%', '%'], [(7, 2), (10, 5), (14, 4)], [False, False, True, True], 90, False, [False, True, False, False], 3155, 'South', (18, 4))
Element 6: (3, (18, 4), ['.', '.', '', '%'], [(7, 3), (9, 5), (15, 4)], [False, False, False, True], 88, False, [True, True, False, False], 3194, 'South', (18, 3))
Element 7: (3, (18, 3), ['.', '%', '', '%'], [(6, 3), (9, 6), (16, 4)], [False, True, False, True], 86, False, [True, False, False, False], 3233, 'West', (17, 3))
Element 8: (3, (17, 3), ['.', '%', 'G', ''], [(6, 4), (9, 7), (17, 4)], [False, True, False, False], 84, False, [True, False, False, False], 3272, 'West', (16, 3))
Element 9: (3, (16, 3), ['%', '%', '', ''], [(6, 5), (10, 7), (18, 4)], [True, True, False, False], 82, False, [False, False, False, False], 3301, 'North', (16, 4))
Element 10: (3, (16, 4), ['', '', '.', ''], [(6, 6), (10, 8), (18, 5)], [False, False, False, False], 80, False, [False, False, True, False], 3320, 'North', (16, 5))
Element 11: (3, (16, 5), ['.', '', '.', 'G'], [(5, 6), (9, 8), (17, 5)], [False, False, False, False], 78, False, [True, False, True, False], 3349, 'North', (16, 6))
Element 12: (3, (16, 6), ['.', '', '%', 'G'], [(5, 5), (8, 8), (17, 6)], [False, False, True, False], 76, False, [True, False, False, False], 3378, 'West', (15, 6))
Element 13: (3, (15, 6), ['%', '.', '.', ''], [(4, 5), (8, 9), (17, 7)], [True, False, False, False], 74, False, [False, True, True, False], 3407, 'North', (15, 7))
Element 14: (3, (15, 7), ['.', '', '.', '%'], [(4, 6), (7, 9), (18, 7)], [False, False, False, True], 72, False, [True, False, True, False], 3436, 'North', (15, 8))
Element 15: (3, (15, 8), ['.', '', '%', '%'], [(3, 6), (7, 8), (17, 7)], [False, False, True, True], 70, False, [True, False, False, False], 3465, 'West', (14, 8))
Element 16: (3, (14, 8), ['.', '.', '%', ''], [(3, 7), (6, 8), (17, 6)], [False, False, True, False], 68, False, [True, True, False, False], 3494, 'South', (14, 7))
Element 17: (3, (14, 7), ['%', '%', '', ''], [(2, 7), (6, 9), (16, 6)], [True, True, False, False], 66, False, [False, False, False, False], 3523, 'North', (14, 8))
Element 18: (3, (14, 8), ['.', '', '%', ''], [(2, 8), (6, 8), (16, 5)], [False, False, True, False], 64, False, [True, False, False, False], 4522, 'West', (13, 8))
Element 19: (3, (13, 8), ['%', '%', '%', ''], [(1, 8), (5, 8), (15, 5)], [True, True, True, False], 62, False, [False, False, False, False], 5551, 'East', (14, 8))
Element 20: (3, (14, 8), ['', '', '%', ''], [(1, 7), (4, 8), (14, 5)], [False, False, True, False], 60, False, [False, False, False, False], 5580, 'East', (15, 8))
Element 21: (3, (15, 8), ['', '', '%', '%'], [(1, 6), (5, 8), (13, 5)], [False, False, True, True], 58, False, [False, False, False, False], 5599, 'South', (15, 7))
Element 22: (3, (15, 7), ['', '', '', '%'], [(2, 6), (6, 8), (13, 6)], [False, False, False, True], 56, False, [False, False, False, False], 5618, 'West', (14, 7))
Element 23: (3, (14, 7), ['%', '%', '', ''], [(2, 5), (7, 8), (12, 6)], [True, True, False, False], 54, False, [False, False, False, False], 5637, 'East', (15, 7))
Element 24: (3, (15, 7), ['', '', '', '%'], [(3, 5), (7, 9), (12, 5)], [False, False, False, True], 52, False, [False, False, False, False], 5656, 'South', (15, 6))
Element 25: (3, (15, 6), ['%', '', '', ''], [(3, 4), (6, 9), (12, 6)], [True, False, False, False], 50, False, [False, False, False, False], 5665, 'South', (15, 5))
