Element 1: (2, (9, 10), ['%', '%', '%', '.'], [(8, 12), (9, 2), (16, 5)], [True, True, True, False], 98, False, [False, False, False, True], 1999, 'East', (10, 10))
Element 2: (2, (10, 10), ['', '%', '%', '%'], [(7, 12), (10, 2), (17, 5)], [False, True, True, True], 96, False, [False, False, False, False], 2038, 'West', (9, 10))
Element 3: (2, (9, 10), ['%', '%', '%', ''], [(7, 13), (11, 2), (18, 5)], [True, True, True, False], 94, False, [False, False, False, False], 2067, 'Stop', (9, 10))
Element 4: (2, (9, 10), ['%', '%', '%', ''], [(6, 13), (12, 2), (18, 4)], [True, True, True, False], 92, False, [False, False, False, False], 2096, 'East', (10, 10))
Element 5: (2, (10, 10), ['', '%', '%', '%'], [(6, 12), (13, 2), (18, 3)], [False, True, True, True], 90, False, [False, False, False, False], 2125, 'West', (9, 10))
Element 6: (2, (9, 10), ['%', '%', '%', ''], [(6, 11), (14, 2), (17, 3)], [True, True, True, False], 88, False, [False, False, False, False], 2154, 'Stop', (9, 10))
Element 7: (2, (9, 10), ['%', '%', '%', ''], [(5, 11), (14, 3), (17, 4)], [True, True, True, False], 86, False, [False, False, False, False], 2183, 'East', (10, 10))
Element 8: (2, (10, 10), ['', '%', '%', '%'], [(5, 12), (14, 4), (16, 4)], [False, True, True, True], 84, False, [False, False, False, False], 2212, 'West', (9, 10))
Element 9: (2, (9, 10), ['%', '%', '%', ''], [(5, 13), (15, 4), (16, 3)], [True, True, True, False], 82, False, [False, False, False, False], 2241, 'Stop', (9, 10))
Element 10: (2, (9, 10), ['%', '%', '%', ''], [(4, 13), (15, 5), (16, 4)], [True, True, True, False], 80, False, [False, False, False, False], 2260, 'East', (10, 10))
Element 11: (2, (10, 10), ['', '%', '%', '%'], [(4, 12), (15, 6), (15, 4)], [False, True, True, True], 78, False, [False, False, False, False], 2279, 'West', (9, 10))
Element 12: (2, (9, 10), ['%', '%', '%', ''], [(4, 11), (16, 6), (15, 5)], [True, True, True, False], 76, False, [False, False, False, False], 2298, 'Stop', (9, 10))
Element 13: (2, (9, 10), ['%', '%', '%', ''], [(4, 10), (17, 6), (14, 5)], [True, True, True, False], 74, False, [False, False, False, False], 2327, 'East', (10, 10))
Element 14: (2, (10, 10), ['', '%', '%', '%'], [(3, 10), (17, 7), (13, 5)], [False, True, True, True], 72, False, [False, False, False, False], 2356, 'West', (9, 10))
Element 15: (2, (9, 10), ['%', '%', '%', ''], [(2, 10), (18, 7), (13, 6)], [True, True, True, False], 70, False, [False, False, False, False], 2385, 'Stop', (9, 10))
Element 16: (2, (9, 10), ['%', '%', '%', ''], [(2, 11), (17, 7), (12, 6)], [True, True, True, False], 68, False, [False, False, False, False], 3394, 'East', (10, 10))
Element 17: (2, (10, 10), ['', '%', '%', '%'], [(1, 11), (17, 6), (12, 5)], [False, True, True, True], 66, False, [False, False, False, False], 4403, 'West', (9, 10))
Element 18: (2, (9, 10), ['%', '%', '%', ''], [(1, 12), (17, 5), (12, 4)], [True, True, True, False], 64, False, [False, False, False, False], 4422, 'Stop', (9, 10))
Element 19: (2, (9, 10), ['%', '%', '%', ''], [(2, 12), (18, 5), (13, 4)], [True, True, True, False], 62, False, [False, False, False, False], 4441, 'East', (10, 10))
Element 20: (2, (10, 10), ['', '%', '%', '%'], [(3, 12), (18, 4), (13, 3)], [False, True, True, True], 60, False, [False, False, False, False], 4460, 'West', (9, 10))
Element 21: (2, (9, 10), ['%', '%', '%', ''], [(3, 13), (18, 3), (14, 3)], [True, True, True, False], 58, False, [False, False, False, False], 4469, 'Stop', (9, 10))
Element 22: (2, (9, 10), ['%', '%', '%', ''], [(3, 12), (17, 3), (14, 4)], [True, True, True, False], 56, False, [False, False, False, False], 4468, 'East', (10, 10))
Element 23: (2, (10, 10), ['', '%', '%', '%'], [(2, 12), (17, 4), (14, 3)], [False, True, True, True], 54, False, [False, False, False, False], 4467, 'West', (9, 10))
Element 24: (2, (9, 10), ['%', '%', '%', ''], [(1, 12), (16, 4), (14, 2)], [True, True, True, False], 52, False, [False, False, False, False], 4466, 'Stop', (9, 10))
Element 25: (2, (9, 10), ['%', '%', '%', ''], [(1, 13), (16, 5), (14, 1)], [True, True, True, False], 50, False, [False, False, False, False], 4485, 'East', (10, 10))
Element 26: (2, (10, 10), ['', '%', '%', '%'], [(1, 12), (16, 4), (15, 1)], [False, True, True, True], 48, False, [False, False, False, False], 4494, 'West', (9, 10))
Element 27: (2, (9, 10), ['%', '%', '%', ''], [(1, 11), (16, 3), (14, 1)], [True, True, True, False], 46, False, [False, False, False, False], 4493, 'Stop', (9, 10))
Element 28: (2, (9, 10), ['%', '%', '%', ''], [(1, 10), (16, 4), (13, 1)], [True, True, True, False], 44, False, [False, False, False, False], 4512, 'East', (10, 10))
Element 29: (2, (10, 10), ['', '%', '%', '%'], [(1, 11), (17, 4), (12, 1)], [False, True, True, True], 42, False, [False, False, False, False], 4521, 'West', (9, 10))
Element 30: (2, (9, 10), ['%', '%', '%', ''], [(2, 11), (17, 3), (11, 1)], [True, True, True, False], 40, False, [False, False, False, False], 4530, 'Stop', (9, 10))
Element 31: (2, (9, 10), ['%', '%', '%', ''], [(2, 12), (16, 3), (11, 2)], [True, True, True, False], 38, False, [False, False, False, False], 4529, 'East', (10, 10))
