Element 1: (2, (6, 2), ['.', 'F', '.', '.'], [(5, 12), (2, 4), (8, 9)], [False, False, False, False], 98, False, [True, False, True, True], 19, 'South', (6, 1))
Element 2: (2, (6, 1), ['.', '%', '', '.'], [(6, 12), (3, 4), (8, 8)], [False, True, False, False], 96, False, [True, False, False, True], 1048, 'East', (7, 1))
Element 3: (2, (7, 1), ['', '%', '.', '.'], [(7, 12), (4, 4), (9, 8)], [False, True, False, False], 94, False, [False, False, True, True], 1087, 'East', (8, 1))
Element 4: (2, (8, 1), ['', '%', '.', '.'], [(8, 12), (4, 5), (10, 8)], [False, True, False, False], 92, False, [False, False, True, True], 2116, 'East', (9, 1))
Element 5: (2, (9, 1), ['', '%', 'F', '%'], [(9, 12), (5, 5), (10, 7)], [False, True, False, True], 90, False, [False, False, False, False], 2155, 'North', (9, 2))
Element 6: (2, (9, 2), ['.', '', '.', '.'], [(10, 12), (6, 5), (9, 7)], [False, False, False, False], 88, False, [True, False, True, True], 3184, 'East', (10, 2))
Element 7: (2, (10, 2), ['', '%', '.', '.'], [(11, 12), (6, 6), (9, 6)], [False, True, False, False], 86, False, [False, False, True, True], 3223, 'East', (11, 2))
Element 8: (2, (11, 2), ['', '.', '.', '.'], [(12, 12), (5, 6), (9, 5)], [False, False, False, False], 84, False, [False, True, True, True], 3262, 'East', (12, 2))
Element 9: (2, (12, 2), ['', '.', '%', '.'], [(13, 12), (4, 6), (10, 5)], [False, False, True, False], 82, False, [False, True, False, True], 4291, 'East', (13, 2))
Element 10: (2, (13, 2), ['', '.', '.', '.'], [(13, 13), (3, 6), (10, 4)], [False, False, False, False], 80, False, [False, True, True, True], 4330, 'East', (14, 2))
Element 11: (2, (14, 2), ['', '.', '.', '%'], [(14, 13), (3, 7), (11, 4)], [False, False, False, True], 78, False, [False, True, True, False], 4369, 'North', (14, 3))
Element 12: (2, (14, 3), ['.', '', '.', '%'], [(15, 13), (2, 7), (12, 4)], [False, False, False, True], 76, False, [True, False, True, False], 4408, 'North', (14, 4))
Element 13: (2, (14, 4), ['G', '', '.', '.'], [(16, 13), (2, 8), (13, 4)], [False, False, False, False], 74, False, [False, False, True, True], 5437, 'East', (15, 4))
Element 14: (2, (15, 4), ['', '%', '.', '.'], [(17, 13), (1, 8), (13, 5)], [False, True, False, False], 72, False, [False, False, True, True], 6466, 'East', (16, 4))
Element 15: (2, (16, 4), ['', '.', '.', '.'], [(18, 13), (1, 7), (14, 5)], [False, False, False, False], 70, False, [False, True, True, True], 6505, 'East', (17, 4))
Element 16: (2, (17, 4), ['', '.', '.', '.'], [(18, 12), (1, 6), (15, 5)], [False, False, False, False], 68, False, [False, True, True, True], 6544, 'East', (18, 4))
Element 17: (2, (18, 4), ['', '.', '.', '%'], [(18, 11), (2, 6), (16, 5)], [False, False, False, True], 66, False, [False, True, True, False], 6583, 'North', (18, 5))
Element 18: (2, (18, 5), ['G', '', '%', '%'], [(18, 10), (2, 5), (17, 5)], [False, False, True, True], 64, False, [False, False, False, False], 6622, 'South', (18, 4))
Element 19: (2, (18, 4), ['', '.', '', '%'], [(17, 10), (3, 5), (17, 6)], [False, False, False, True], 62, False, [False, True, False, False], 6651, 'South', (18, 3))
Element 20: (2, (18, 3), ['.', '%', '', '%'], [(17, 11), (2, 5), (17, 7)], [False, True, False, True], 60, False, [True, False, False, False], 6680, 'West', (17, 3))
Element 21: (2, (17, 3), ['.', '%', '', ''], [(17, 12), (1, 5), (18, 7)], [False, True, False, False], 58, False, [True, False, False, False], 6719, 'West', (16, 3))
Element 22: (2, (16, 3), ['%', '%', '', ''], [(16, 12), (2, 5), (17, 7)], [True, True, False, False], 56, False, [False, False, False, False], 6738, 'East', (17, 3))
Element 23: (2, (17, 3), ['', '%', '', ''], [(16, 11), (2, 6), (17, 6)], [False, True, False, False], 54, False, [False, False, False, False], 6747, 'East', (18, 3))
Element 24: (2, (18, 3), ['', '%', '', '%'], [(16, 10), (1, 6), (16, 6)], [False, True, False, True], 52, False, [False, False, False, False], 6766, 'North', (18, 4))
Element 25: (2, (18, 4), ['', '', '', '%'], [(16, 9), (1, 5), (15, 6)], [False, False, False, True], 50, False, [False, False, False, False], 6785, 'West', (17, 4))
Element 26: (2, (17, 4), ['', '', '', ''], [(17, 9), (1, 6), (15, 7)], [False, False, False, False], 48, False, [False, False, False, False], 6804, 'North', (17, 5))
Element 27: (2, (17, 5), ['', '', '', ''], [(16, 9), (1, 7), (15, 8)], [False, False, False, False], 46, False, [False, False, False, False], 6813, 'North', (17, 6))
Element 28: (2, (17, 6), ['', '', '', '%'], [(16, 10), (1, 8), (14, 8)], [False, False, False, True], 44, False, [False, False, False, False], 6822, 'North', (17, 7))
Element 29: (2, (17, 7), ['%', '', '%', ''], [(16, 11), (2, 8), (14, 7)], [True, False, True, False], 42, False, [False, False, False, False], 6831, 'East', (18, 7))
Element 30: (2, (18, 7), ['', '%', '%', '%'], [(16, 12), (2, 7), (14, 8)], [False, True, True, True], 40, False, [False, False, False, False], 6830, 'West', (17, 7))
Element 31: (2, (17, 7), ['%', '', '%', ''], [(15, 12), (2, 6), (13, 8)], [True, False, True, False], 38, False, [False, False, False, False], 6849, 'South', (17, 6))
Element 32: (2, (17, 6), ['', '', '', '%'], [(16, 12), (2, 7), (14, 8)], [False, False, False, True], 36, False, [False, False, False, False], 6848, 'West', (16, 6))
Element 33: (2, (16, 6), ['', '', '%', ''], [(17, 12), (1, 7), (15, 8)], [False, False, True, False], 34, False, [False, False, False, False], 6847, 'South', (16, 5))
Element 34: (2, (16, 5), ['', '', '', ''], [(17, 11), (2, 7), (15, 7)], [False, False, False, False], 32, False, [False, False, False, False], 6846, 'West', (15, 5))
Element 35: (2, (15, 5), ['', '', '', ''], [(16, 11), (3, 7), (14, 7)], [False, False, False, False], 30, False, [False, False, False, False], 6845, 'North', (15, 6))
Element 36: (2, (15, 6), ['%', '', 'G', ''], [(17, 11), (3, 6), (15, 7)], [True, False, False, False], 28, False, [False, False, False, False], 6844, 'South', (15, 5))
Element 37: (2, (15, 5), ['', '', 'G', ''], [(17, 10), (3, 5), (15, 6)], [False, False, False, False], 26, False, [False, False, False, False], 6843, 'West', (14, 5))
Element 38: (2, (14, 5), ['', '', '%', ''], [(17, 9), (3, 6), (16, 6)], [False, False, True, False], 24, False, [False, False, False, False], 6842, 'West', (13, 5))
Element 39: (2, (13, 5), ['.', '', '.', ''], [(17, 10), (2, 6), (17, 6)], [False, False, False, False], 22, False, [True, False, True, False], 6841, 'North', (13, 6))
Element 40: (2, (13, 6), ['.', '', '%', '%'], [(16, 10), (3, 6), (17, 5)], [False, False, True, True], 20, False, [True, False, False, False], 6850, 'West', (12, 6))
Element 41: (2, (12, 6), ['.', '.', '%', ''], [(17, 10), (4, 6), (18, 5)], [False, False, True, False], 18, False, [True, True, False, False], 6859, 'South', (12, 5))
Element 42: (2, (12, 5), ['%', '', '', ''], [(18, 10), (5, 6), (18, 4)], [True, False, False, False], 16, False, [False, False, False, False], 6868, 'South', (12, 4))
Element 43: (2, (12, 4), ['', '%', '', ''], [(18, 11), (6, 6), (18, 3)], [False, True, False, False], 14, False, [False, False, False, False], 6867, 'East', (13, 4))
Element 44: (2, (13, 4), ['', '.', '', ''], [(17, 11), (6, 5), (17, 3)], [False, False, False, False], 12, False, [False, True, False, False], 6866, 'South', (13, 3))
Element 45: (2, (13, 3), ['%', '', '', ''], [(18, 11), (6, 4), (17, 4)], [True, False, False, False], 10, False, [False, False, False, False], 6885, 'North', (13, 4))
Element 46: (2, (13, 4), ['', '', '', ''], [(18, 12), (6, 3), (16, 4)], [False, False, False, False], 8, False, [False, False, False, False], 6894, 'West', (12, 4))
Element 47: (2, (12, 4), ['', '%', '', ''], [(17, 12), (7, 3), (16, 3)], [False, True, False, False], 6, False, [False, False, False, False], 6903, 'West', (11, 4))
Element 48: (2, (11, 4), ['', '.', '%', ''], [(18, 12), (8, 3), (16, 4)], [False, False, True, False], 4, False, [False, True, False, False], 7902, 'South', (11, 3))
Element 49: (2, (11, 3), ['.', '', '', '%'], [(18, 13), (9, 3), (15, 4)], [False, False, False, True], 2, False, [True, False, False, False], 7921, 'West', (10, 3))
Element 50: (2, (10, 3), ['G', '', '', ''], [(18, 13), (9, 3), (14, 4)], [False, False, False, False], 0, False, [False, False, False, False], 7930, 'Stop', (10, 3))
Element 51: #0#
