Element 1: (1, (6, 9), ['%', '.', '%', '.'], [(16, 5), (9, 12), (17, 7)], [True, False, True, False], 98, False, [False, True, False, True], 9, 'East', (7, 9))
Element 2: (1, (7, 9), ['', '.', '%', '.'], [(17, 5), (8, 12), (18, 7)], [False, False, True, False], 96, False, [False, True, False, True], 1038, 'East', (8, 9))
Element 3: (1, (8, 9), ['', '.', '%', '%'], [(18, 5), (7, 12), (17, 7)], [False, False, True, True], 94, False, [False, True, False, False], 1067, 'South', (8, 8))
Element 4: (1, (8, 8), ['.', '%', '', '.'], [(18, 4), (7, 13), (17, 6)], [False, True, False, False], 92, False, [True, False, False, True], 1106, 'East', (9, 8))
Element 5: (1, (9, 8), ['', '.', '%', '.'], [(18, 3), (6, 13), (16, 6)], [False, False, True, False], 90, False, [False, True, False, True], 1145, 'East', (10, 8))
Element 6: (1, (10, 8), ['', '.', '%', '%'], [(17, 3), (6, 12), (15, 6)], [False, False, True, True], 88, False, [False, True, False, False], 1184, 'South', (10, 7))
Element 7: (1, (10, 7), ['.', '%', '', '%'], [(17, 4), (6, 11), (15, 7)], [False, True, False, True], 86, False, [True, False, False, False], 1223, 'West', (9, 7))
Element 8: (1, (9, 7), ['%', '.', '', ''], [(16, 4), (5, 11), (15, 8)], [True, False, False, False], 84, False, [False, True, False, False], 1262, 'South', (9, 6))
Element 9: (1, (9, 6), ['.', '.', '', '%'], [(16, 3), (5, 12), (14, 8)], [False, False, False, True], 82, False, [True, True, False, False], 1301, 'South', (9, 5))
Element 10: (1, (9, 5), ['.', '.', '', 'F'], [(16, 4), (5, 13), (14, 7)], [False, False, False, False], 80, False, [True, True, False, False], 1330, 'East', (10, 5))
Element 11: (1, (10, 5), ['', '.', '%', '%'], [(15, 4), (4, 13), (14, 8)], [False, False, True, True], 78, False, [False, True, False, False], 2349, 'South', (10, 4))
Element 12: (1, (10, 4), ['.', '.', '', '.'], [(14, 4), (4, 12), (13, 8)], [False, False, False, False], 76, False, [True, True, False, True], 2388, 'East', (11, 4))
Element 13: (1, (11, 4), ['', '.', '%', '.'], [(14, 5), (4, 11), (14, 8)], [False, False, True, False], 74, False, [False, True, False, True], 2417, 'East', (12, 4))
