Element 1: (0, (1, 7), ['%', '.', 'F', '.'], [(3, 10), (4, 1), (18, 5)], [True, False, False, False], 98, False, [False, True, False, True], 0, 'North', (1, 8))
Element 18: (0, (11, 4), ['.', '', '%', '.'], [(17, 13), (15, 7), (15, 5)], [False, False, True, False], 64, False, [True, False, False, True], 6553, 'East', (12, 4))
Element 19: (0, (12, 4), ['', '%', '.', '.'], [(18, 13), (15, 8), (14, 5)], [False, True, False, False], 62, False, [False, False, True, True], 6592, 'East', (13, 4))
Element 20: (0, (13, 4), ['', '.', 'G', ''], [(18, 12), (14, 8), (13, 5)], [False, False, False, False], 60, False, [False, True, False, False], 6631, 'South', (13, 3))
Element 21: (0, (13, 3), ['%', '', '', ''], [(18, 11), (14, 7), (13, 6)], [True, False, False, False], 58, False, [False, False, False, False], 6670, 'East', (14, 3))
Element 22: (0, (14, 3), ['', '', '', '%'], [(18, 10), (14, 8), (12, 6)], [False, False, False, True], 56, False, [False, False, False, False], 6689, 'North', (14, 4))
Element 23: (0, (14, 4), ['', '', '', ''], [(17, 10), (13, 8), (12, 5)], [False, False, False, False], 54, False, [False, False, False, False], 6718, 'East', (15, 4))
Element 24: (0, (15, 4), ['', '%', '', ''], [(17, 11), (14, 8), (12, 4)], [False, True, False, False], 52, False, [False, False, False, False], 6727, 'East', (16, 4))
Element 25: (0, (16, 4), ['', '', '', ''], [(17, 12), (15, 8), (13, 4)], [False, False, False, False], 50, False, [False, False, False, False], 6736, 'East', (17, 4))
Element 26: (0, (17, 4), ['', '', '', ''], [(16, 12), (15, 7), (14, 4)], [False, False, False, False], 48, False, [False, False, False, False], 6745, 'East', (18, 4))
Element 27: (0, (18, 4), ['', '', '', '%'], [(16, 11), (14, 7), (15, 4)], [False, False, False, True], 46, False, [False, False, False, False], 6754, 'North', (18, 5))
Element 28: (0, (18, 5), ['', '', '%', '%'], [(16, 10), (15, 7), (14, 4)], [False, False, True, True], 44, False, [False, False, False, False], 6763, 'West', (17, 5))
Element 29: (0, (17, 5), ['', '', '', ''], [(16, 9), (15, 6), (14, 3)], [False, False, False, False], 42, False, [False, False, False, False], 6772, 'North', (17, 6))
Element 30: (0, (17, 6), ['G', '', '', '%'], [(17, 9), (16, 6), (14, 2)], [False, False, False, True], 40, False, [False, False, False, False], 6781, 'North', (17, 7))
Element 31: (0, (17, 7), ['%', 'G', '%', ''], [(16, 9), (17, 6), (14, 1)], [True, False, True, False], 38, False, [False, False, False, False], 6790, 'East', (18, 7))
Element 32: (0, (18, 7), ['G', '%', '%', '%'], [(16, 10), (17, 7), (15, 1)], [False, True, True, True], 36, False, [False, False, False, False], 6799, 'Stop', (18, 7))
Element 33: (0, (18, 7), ['', '%', '%', '%'], [(16, 11), (17, 6), (14, 1)], [False, True, True, True], 34, False, [False, False, False, False], 6798, 'West', (17, 7))
Element 34: (0, (17, 7), ['%', '', '%', ''], [(16, 12), (17, 5), (13, 1)], [True, False, True, False], 32, False, [False, False, False, False], 6807, 'South', (17, 6))
Element 35: (0, (17, 6), ['', '', '', '%'], [(15, 12), (18, 5), (12, 1)], [False, False, False, True], 30, False, [False, False, False, False], 6826, 'South', (17, 5))
Element 36: (0, (17, 5), ['', '', '', ''], [(16, 12), (18, 4), (11, 1)], [False, False, False, False], 28, False, [False, False, False, False], 6835, 'Stop', (17, 5))
Element 37: (0, (17, 5), ['', '', '', ''], [(17, 12), (18, 3), (11, 2)], [False, False, False, False], 26, False, [False, False, False, False], 6834, 'East', (18, 5))
Element 38: (0, (18, 5), ['', '', '%', '%'], [(17, 11), (17, 3), (12, 2)], [False, False, True, True], 24, False, [False, False, False, False], 6833, 'South', (18, 4))
Element 39: (0, (18, 4), ['G', '', '', '%'], [(16, 11), (17, 4), (13, 2)], [False, False, False, True], 22, False, [False, False, False, False], 6832, 'South', (18, 3))
Element 40: (0, (18, 3), ['', '%', '', '%'], [(17, 11), (16, 4), (13, 3)], [False, True, False, True], 20, False, [False, False, False, False], 6831, 'West', (17, 3))
Element 41: (0, (17, 3), ['', '%', '', ''], [(17, 10), (16, 5), (13, 2)], [False, True, False, False], 18, False, [False, False, False, False], 6830, 'West', (16, 3))
Element 42: (0, (16, 3), ['%', '%', 'G', ''], [(17, 9), (16, 4), (12, 2)], [True, True, False, False], 16, False, [False, False, False, False], 6829, 'East', (17, 3))
Element 43: (0, (17, 3), ['G', '%', '', ''], [(17, 10), (16, 3), (11, 2)], [False, True, False, False], 14, False, [False, False, False, False], 6828, 'East', (18, 3))
Element 44: (0, (18, 3), ['', '%', '', '%'], [(16, 10), (16, 4), (11, 3)], [False, True, False, True], 12, False, [False, False, False, False], 6827, 'North', (18, 4))
Element 45: (0, (18, 4), ['G', '', '', '%'], [(17, 10), (17, 4), (11, 4)], [False, False, False, True], 10, False, [False, False, False, False], 6826, 'South', (18, 3))
Element 46: (0, (18, 3), ['G', '%', '', '%'], [(18, 10), (17, 3), (10, 4)], [False, True, False, True], 8, False, [False, False, False, False], 6835, 'North', (18, 4))
Element 47: (0, (18, 4), ['', '', '', '%'], [(18, 11), (16, 3), (10, 5)], [False, False, False, True], 6, False, [False, False, False, False], 7834, 'West', (17, 4))
Element 48: (0, (17, 4), ['', 'G', '', ''], [(17, 11), (17, 3), (9, 5)], [False, False, False, False], 4, False, [False, False, False, False], 7843, 'West', (16, 4))
Element 49: (0, (16, 4), ['', '', '', ''], [(18, 11), (18, 3), (9, 6)], [False, False, False, False], 2, False, [False, False, False, False], 7852, 'East', (17, 4))
Element 50: (0, (17, 4), ['', '', '', 'G'], [(18, 12), (18, 4), (9, 7)], [False, False, False, False], 0, False, [False, False, False, False], 7861, 'Stop', (17, 4))
Element 51: #0#
