Element 1: (1, (17, 1), ['%', '%', '%', '.'], [(17, 12), (17, 10), (18, 10)], [True, True, True, False], 98, False, [False, False, False, True], 9, 'East', (18, 1))
Element 2: (1, (18, 1), ['', '%', '%', '%'], [(18, 12), (17, 11), (18, 11)], [False, True, True, True], 96, False, [False, False, False, False], 48, 'West', (17, 1))
Element 3: (1, (17, 1), ['%', '%', '%', ''], [(18, 13), (16, 11), (17, 11)], [True, True, True, False], 94, False, [False, False, False, False], 67, 'Stop', (17, 1))
Element 4: (1, (17, 1), ['%', '%', '%', ''], [(17, 13), (16, 10), (17, 12)], [True, True, True, False], 92, False, [False, False, False, False], 86, 'East', (18, 1))
Element 5: (1, (18, 1), ['', '%', '%', '%'], [(16, 13), (16, 9), (18, 12)], [False, True, True, True], 90, False, [False, False, False, False], 105, 'West', (17, 1))
Element 6: (1, (17, 1), ['%', '%', '%', ''], [(15, 13), (17, 9), (18, 13)], [True, True, True, False], 88, False, [False, False, False, False], 124, 'Stop', (17, 1))
Element 7: (1, (17, 1), ['%', '%', '%', ''], [(15, 12), (16, 9), (17, 13)], [True, True, True, False], 86, False, [False, False, False, False], 133, 'East', (18, 1))
Element 8: (1, (18, 1), ['', '%', '%', '%'], [(15, 13), (16, 10), (16, 13)], [False, True, True, True], 84, False, [False, False, False, False], 132, 'West', (17, 1))
Element 9: (1, (17, 1), ['%', '%', '%', ''], [(14, 13), (16, 11), (16, 12)], [True, True, True, False], 82, False, [False, False, False, False], 141, 'Stop', (17, 1))
Element 10: (1, (17, 1), ['%', '%', '%', ''], [(13, 13), (16, 10), (16, 11)], [True, True, True, False], 80, False, [False, False, False, False], 150, 'East', (18, 1))
Element 11: (1, (18, 1), ['', '%', '%', '%'], [(13, 12), (16, 9), (16, 10)], [False, True, True, True], 78, False, [False, False, False, False], 159, 'West', (17, 1))
Element 12: (1, (17, 1), ['%', '%', '%', ''], [(13, 11), (16, 10), (17, 10)], [True, True, True, False], 76, False, [False, False, False, False], 168, 'Stop', (17, 1))
Element 13: (1, (17, 1), ['%', '%', '%', ''], [(12, 11), (16, 11), (17, 9)], [True, True, True, False], 74, False, [False, False, False, False], 177, 'East', (18, 1))
Element 14: (1, (18, 1), ['', '%', '%', '%'], [(12, 12), (17, 11), (16, 9)], [False, True, True, True], 72, False, [False, False, False, False], 186, 'West', (17, 1))
Element 15: (1, (17, 1), ['%', '%', '%', ''], [(12, 13), (17, 10), (17, 9)], [True, True, True, False], 70, False, [False, False, False, False], 195, 'Stop', (17, 1))
Element 16: (1, (17, 1), ['%', '%', '%', ''], [(12, 12), (16, 10), (17, 10)], [True, True, True, False], 68, False, [False, False, False, False], 194, 'East', (18, 1))
Element 17: (1, (18, 1), ['', '%', '%', '%'], [(11, 12), (16, 9), (16, 10)], [False, True, True, True], 66, False, [False, False, False, False], 203, 'West', (17, 1))
Element 18: (1, (17, 1), ['%', '%', '%', ''], [(10, 12), (17, 9), (16, 9)], [True, True, True, False], 64, False, [False, False, False, False], 212, 'Stop', (17, 1))
Element 19: (1, (17, 1), ['%', '%', '%', ''], [(10, 13), (17, 10), (16, 10)], [True, True, True, False], 62, False, [False, False, False, False], 221, 'East', (18, 1))
Element 20: (1, (18, 1), ['', '%', '%', '%'], [(9, 13), (17, 10), (16, 11)], [False, True, True, True], 60, False, [False, False, False, False], 230, 'West', (17, 1))
Element 21: (1, (17, 1), ['%', '%', '%', ''], [(9, 12), (18, 10), (16, 12)], [True, True, True, False], 58, False, [False, False, False, False], 239, 'Stop', (17, 1))
Element 22: (1, (17, 1), ['%', '%', '%', ''], [(8, 12), (18, 11), (15, 12)], [True, True, True, False], 56, False, [False, False, False, False], 1238, 'East', (18, 1))
Element 23: (1, (18, 1), ['', '%', '%', '%'], [(7, 12), (18, 12), (15, 13)], [False, True, True, True], 54, False, [False, False, False, False], 1247, 'West', (17, 1))
Element 24: (1, (17, 1), ['%', '%', '%', ''], [(7, 13), (18, 13), (14, 13)], [True, True, True, False], 52, False, [False, False, False, False], 1256, 'Stop', (17, 1))
Element 25: (1, (17, 1), ['%', '%', '%', ''], [(6, 13), (17, 13), (13, 13)], [True, True, True, False], 50, False, [False, False, False, False], 1265, 'East', (18, 1))
Element 26: (1, (18, 1), ['', '%', '%', '%'], [(6, 12), (17, 12), (13, 12)], [False, True, True, True], 48, False, [False, False, False, False], 1274, 'West', (17, 1))
Element 27: (1, (17, 1), ['%', '%', '%', ''], [(6, 11), (17, 11), (13, 11)], [True, True, True, False], 46, False, [False, False, False, False], 1283, 'Stop', (17, 1))
Element 28: (1, (17, 1), ['%', '%', '%', ''], [(5, 11), (16, 11), (12, 11)], [True, True, True, False], 44, False, [False, False, False, False], 1292, 'East', (18, 1))
Element 29: (1, (18, 1), ['', '%', '%', '%'], [(5, 12), (16, 12), (12, 12)], [False, True, True, True], 42, False, [False, False, False, False], 1301, 'West', (17, 1))
Element 30: (1, (17, 1), ['%', '%', '%', ''], [(5, 13), (16, 13), (12, 13)], [True, True, True, False], 40, False, [False, False, False, False], 1310, 'Stop', (17, 1))
Element 31: (1, (17, 1), ['%', '%', '%', ''], [(4, 13), (15, 13), (12, 12)], [True, True, True, False], 38, False, [False, False, False, False], 1319, 'East', (18, 1))
Element 32: (1, (18, 1), ['', '%', '%', '%'], [(4, 12), (15, 12), (11, 12)], [False, True, True, True], 36, False, [False, False, False, False], 1328, 'West', (17, 1))
Element 33: (1, (17, 1), ['%', '%', '%', ''], [(4, 11), (15, 13), (10, 12)], [True, True, True, False], 34, False, [False, False, False, False], 1337, 'Stop', (17, 1))
Element 34: (1, (17, 1), ['%', '%', '%', ''], [(4, 10), (14, 13), (10, 13)], [True, True, True, False], 32, False, [False, False, False, False], 1346, 'East', (18, 1))
Element 35: (1, (18, 1), ['', '%', '%', '%'], [(3, 10), (13, 13), (9, 13)], [False, True, True, True], 30, False, [False, False, False, False], 1355, 'West', (17, 1))
Element 36: (1, (17, 1), ['%', '%', '%', ''], [(2, 10), (13, 12), (9, 12)], [True, True, True, False], 28, False, [False, False, False, False], 1364, 'Stop', (17, 1))
Element 37: (1, (17, 1), ['%', '%', '%', ''], [(2, 11), (13, 11), (8, 12)], [True, True, True, False], 26, False, [False, False, False, False], 2363, 'East', (18, 1))
Element 38: (1, (18, 1), ['', '%', '%', '%'], [(1, 11), (12, 11), (7, 12)], [False, True, True, True], 24, False, [False, False, False, False], 3362, 'West', (17, 1))
Element 39: (1, (17, 1), ['%', '%', '%', ''], [(1, 12), (12, 12), (7, 13)], [True, True, True, False], 22, False, [False, False, False, False], 3371, 'Stop', (17, 1))
Element 40: (1, (17, 1), ['%', '%', '%', ''], [(2, 12), (12, 13), (6, 13)], [True, True, True, False], 20, False, [False, False, False, False], 3380, 'East', (18, 1))
Element 41: (1, (18, 1), ['', '%', '%', '%'], [(3, 12), (12, 12), (6, 12)], [False, True, True, True], 18, False, [False, False, False, False], 3389, 'West', (17, 1))
Element 42: (1, (17, 1), ['%', '%', '%', ''], [(3, 13), (11, 12), (6, 11)], [True, True, True, False], 16, False, [False, False, False, False], 3398, 'Stop', (17, 1))
Element 43: (1, (17, 1), ['%', '%', '%', ''], [(3, 12), (10, 12), (5, 11)], [True, True, True, False], 14, False, [False, False, False, False], 3397, 'East', (18, 1))
Element 44: (1, (18, 1), ['', '%', '%', '%'], [(2, 12), (10, 13), (5, 12)], [False, True, True, True], 12, False, [False, False, False, False], 3396, 'West', (17, 1))
Element 45: (1, (17, 1), ['%', '%', '%', ''], [(1, 12), (9, 13), (5, 13)], [True, True, True, False], 10, False, [False, False, False, False], 3395, 'Stop', (17, 1))
Element 46: (1, (17, 1), ['%', '%', '%', ''], [(1, 13), (9, 12), (4, 13)], [True, True, True, False], 8, False, [False, False, False, False], 3404, 'East', (18, 1))
Element 47: (1, (18, 1), ['', '%', '%', '%'], [(1, 12), (8, 12), (4, 12)], [False, True, True, True], 6, False, [False, False, False, False], 3403, 'West', (17, 1))
Element 48: (1, (17, 1), ['%', '%', '%', ''], [(1, 11), (7, 12), (4, 11)], [True, True, True, False], 4, False, [False, False, False, False], 3402, 'Stop', (17, 1))
Element 49: (1, (17, 1), ['%', '%', '%', ''], [(1, 10), (7, 13), (4, 10)], [True, True, True, False], 2, False, [False, False, False, False], 3411, 'East', (18, 1))
Element 50: (1, (18, 1), ['', '%', '%', '%'], [(1, 10), (6, 13), (3, 10)], [False, True, True, True], 0, False, [False, False, False, False], 3410, 'Stop', (18, 1))
Element 51: #0#
