Element 1: (1, (5, 1), ['.', '%', '.', 'F'], [(3, 3), (9, 5), (10, 8)], [False, True, False, False], 98, False, [True, False, True, False], 9, 'East', (6, 1))
Element 2: (1, (6, 1), ['', '%', '.', '.'], [(4, 3), (10, 5), (10, 7)], [False, True, False, False], 96, False, [False, False, True, True], 2028, 'East', (7, 1))
Element 3: (1, (7, 1), ['', '%', '.', '.'], [(5, 3), (10, 4), (9, 7)], [False, True, False, False], 94, False, [False, False, True, True], 2067, 'East', (8, 1))
Element 4: (1, (8, 1), ['', '%', '.', '.'], [(6, 3), (11, 4), (9, 8)], [False, True, False, False], 92, False, [False, False, True, True], 2106, 'East', (9, 1))
Element 5: (1, (9, 1), ['', '%', 'F', '%'], [(7, 3), (12, 4), (8, 8)], [False, True, False, True], 90, False, [False, False, False, False], 2145, 'North', (9, 2))
Element 6: (1, (9, 2), ['.', '', '.', '.'], [(8, 3), (13, 4), (8, 9)], [False, False, False, False], 88, False, [True, False, True, True], 4164, 'East', (10, 2))
Element 7: (1, (10, 2), ['', '%', '.', '.'], [(9, 3), (14, 4), (7, 9)], [False, True, False, False], 86, False, [False, False, True, True], 4203, 'East', (11, 2))
Element 8: (1, (11, 2), ['', '.', '.', '.'], [(10, 3), (15, 4), (7, 8)], [False, False, False, False], 84, False, [False, True, True, True], 4242, 'East', (12, 2))
Element 9: (1, (12, 2), ['', '.', '%', '.'], [(11, 3), (16, 4), (6, 8)], [False, False, True, False], 82, False, [False, True, False, True], 4281, 'East', (13, 2))
Element 10: (1, (13, 2), ['', '.', '.', '.'], [(11, 4), (17, 4), (6, 9)], [False, False, False, False], 80, False, [False, True, True, True], 4310, 'East', (14, 2))
Element 11: (1, (14, 2), ['', '.', '.', '%'], [(12, 4), (18, 4), (6, 8)], [False, False, False, True], 78, False, [False, True, True, False], 4329, 'North', (14, 3))
Element 12: (1, (14, 3), ['.', '', '', '%'], [(12, 5), (18, 5), (5, 8)], [False, False, False, True], 76, False, [True, False, False, False], 4368, 'West', (13, 3))
Element 13: (1, (13, 3), ['%', '', '', ''], [(13, 5), (17, 5), (4, 8)], [True, False, False, False], 74, False, [False, False, False, False], 4407, 'North', (13, 4))
Element 14: (1, (13, 4), ['', '', '', ''], [(14, 5), (17, 6), (5, 8)], [False, False, False, False], 72, False, [False, False, False, False], 4426, 'East', (14, 4))
