Element 1: (2, (9, 12), ['F', '%', '.', '.'], [(1, 8), (7, 12), (13, 2)], [False, True, False, False], 98, False, [False, False, True, True], 1009, 'West', (8, 12))
Element 2: (2, (8, 12), ['', '%', '%', ''], [(2, 8), (7, 13), (14, 2)], [False, True, True, False], 96, False, [False, False, False, False], 3028, 'West', (7, 12))
Element 3: (2, (7, 12), ['', '%', '', ''], [(2, 7), (6, 13), (14, 3)], [False, True, False, False], 94, False, [False, False, False, False], 3057, 'North', (7, 13))
Element 4: (2, (7, 13), ['', '', '%', '%'], [(3, 7), (5, 13), (14, 4)], [False, False, True, True], 92, False, [False, False, False, False], 3086, 'West', (6, 13))
Element 5: (2, (6, 13), ['', '', '%', ''], [(3, 6), (5, 12), (15, 4)], [False, False, True, False], 90, False, [False, False, False, False], 3115, 'South', (6, 12))
Element 6: (2, (6, 12), ['', '.', '', ''], [(4, 6), (5, 11), (16, 4)], [False, False, False, False], 88, False, [False, True, False, False], 3144, 'South', (6, 11))
Element 7: (2, (6, 11), ['', '%', '', '%'], [(5, 6), (4, 11), (17, 4)], [False, True, False, True], 86, False, [False, False, False, False], 3183, 'West', (5, 11))
Element 8: (2, (5, 11), ['', '%', '', ''], [(6, 6), (4, 12), (18, 4)], [False, True, False, False], 84, False, [False, False, False, False], 3212, 'North', (5, 12))
Element 9: (2, (5, 12), ['', '', '', ''], [(6, 5), (4, 13), (18, 5)], [False, False, False, False], 82, False, [False, False, False, False], 3241, 'North', (5, 13))
Element 10: (2, (5, 13), ['', '', '%', ''], [(6, 4), (3, 13), (17, 5)], [False, False, True, False], 80, False, [False, False, False, False], 3270, 'West', (4, 13))
Element 11: (2, (4, 13), ['', '', '%', ''], [(6, 3), (3, 12), (17, 6)], [False, False, True, False], 78, False, [False, False, False, False], 3299, 'South', (4, 12))
Element 12: (2, (4, 12), ['', '', '', ''], [(7, 3), (2, 12), (17, 7)], [False, False, False, False], 76, False, [False, False, False, False], 3328, 'South', (4, 11))
Element 13: (2, (4, 11), ['%', '.', '', ''], [(8, 3), (2, 11), (18, 7)], [True, False, False, False], 74, False, [False, True, False, False], 5337, 'South', (4, 10))
Element 14: (2, (4, 10), ['.', '%', '', '%'], [(9, 3), (1, 11), (17, 7)], [False, True, False, True], 72, False, [True, False, False, False], 6356, 'West', (3, 10))
Element 15: (2, (3, 10), ['.', '%', '%', ''], [(9, 2), (1, 12), (17, 6)], [False, True, True, False], 70, False, [True, False, False, False], 7375, 'West', (2, 10))
Element 16: (2, (2, 10), ['.', '%', '', ''], [(10, 2), (1, 13), (16, 6)], [False, True, False, False], 68, False, [True, False, False, False], 7414, 'West', (1, 10))
Element 17: (2, (1, 10), ['%', '%', '', ''], [(11, 2), (1, 12), (16, 5)], [True, True, False, False], 66, False, [False, False, False, False], 7443, 'North', (1, 11))
Element 18: (2, (1, 11), ['%', '', '', ''], [(12, 2), (1, 13), (15, 5)], [True, False, False, False], 64, False, [False, False, False, False], 7462, 'East', (2, 11))
Element 19: (2, (2, 11), ['', '', '', '%'], [(12, 1), (1, 12), (15, 6)], [False, False, False, True], 62, False, [False, False, False, False], 7481, 'North', (2, 12))
Element 20: (2, (2, 12), ['', '', '%', ''], [(13, 1), (1, 11), (15, 7)], [False, False, True, False], 60, False, [False, False, False, False], 7500, 'East', (3, 12))
Element 21: (2, (3, 12), ['', '%', '', ''], [(14, 1), (2, 11), (15, 8)], [False, True, False, False], 58, False, [False, False, False, False], 7519, 'North', (3, 13))
Element 22: (2, (3, 13), ['%', '', '%', ''], [(15, 1), (2, 10), (14, 8)], [True, False, True, False], 56, False, [False, False, False, False], 7538, 'South', (3, 12))
Element 23: (2, (3, 12), ['', '%', '', ''], [(14, 1), (3, 10), (14, 7)], [False, True, False, False], 54, False, [False, False, False, False], 7547, 'West', (2, 12))
Element 24: (2, (2, 12), ['', '', '%', ''], [(14, 2), (4, 10), (14, 8)], [False, False, True, False], 52, False, [False, False, False, False], 7546, 'West', (1, 12))
Element 25: (2, (1, 12), ['%', '', '', ''], [(14, 3), (3, 10), (13, 8)], [True, False, False, False], 50, False, [False, False, False, False], 7555, 'North', (1, 13))
