Element 1: (3, (14, 7), ['%', '%', '.', '.'], [(7, 13), (6, 5), (14, 2)], [True, True, False, False], 98, False, [False, False, True, True], 29, 'East', (15, 7))
Element 2: (3, (15, 7), ['', '.', '.', '%'], [(7, 12), (6, 6), (14, 3)], [False, False, False, True], 96, False, [False, True, True, False], 68, 'North', (15, 8))
Element 3: (3, (15, 8), ['.', '', '%', '%'], [(8, 12), (5, 6), (14, 4)], [False, False, True, True], 94, False, [True, False, False, False], 1097, 'West', (14, 8))
Element 4: (3, (14, 8), ['.', '', '%', ''], [(9, 12), (5, 5), (15, 4)], [False, False, True, False], 92, False, [True, False, False, False], 1136, 'West', (13, 8))
Element 5: (3, (13, 8), ['%', '%', '%', ''], [(10, 12), (4, 5), (16, 4)], [True, True, True, False], 90, False, [False, False, False, False], 1175, 'East', (14, 8))
Element 6: (3, (14, 8), ['', '', '%', ''], [(11, 12), (4, 6), (17, 4)], [False, False, True, False], 88, False, [False, False, False, False], 1204, 'East', (15, 8))
Element 7: (3, (15, 8), ['', '', '%', '%'], [(12, 12), (3, 6), (18, 4)], [False, False, True, True], 86, False, [False, False, False, False], 1233, 'South', (15, 7))
Element 8: (3, (15, 7), ['', '.', '', '%'], [(13, 12), (3, 7), (18, 5)], [False, False, False, True], 84, False, [False, True, False, False], 1262, 'South', (15, 6))
Element 9: (3, (15, 6), ['%', '.', '', '.'], [(13, 13), (2, 7), (17, 5)], [True, False, False, False], 82, False, [False, True, False, True], 1301, 'East', (16, 6))
Element 10: (3, (16, 6), ['', '.', '%', 'G'], [(14, 13), (2, 8), (17, 6)], [False, False, True, False], 80, False, [False, True, False, False], 2330, 'South', (16, 5))
Element 11: (3, (16, 5), ['.', '', '', ''], [(15, 13), (1, 8), (17, 7)], [False, False, False, False], 78, False, [True, False, False, False], 3359, 'West', (15, 5))
Element 12: (3, (15, 5), ['.', '', '', ''], [(16, 13), (1, 7), (18, 7)], [False, False, False, False], 76, False, [True, False, False, False], 3398, 'West', (14, 5))
Element 13: (3, (14, 5), ['.', '', '%', ''], [(17, 13), (1, 6), (17, 7)], [False, False, True, False], 74, False, [True, False, False, False], 3427, 'West', (13, 5))
Element 14: (3, (13, 5), ['.', '.', '.', ''], [(18, 13), (2, 6), (17, 6)], [False, False, False, False], 72, False, [True, True, True, False], 3456, 'North', (13, 6))
Element 15: (3, (13, 6), ['.', '', '%', '%'], [(18, 12), (2, 5), (16, 6)], [False, False, True, True], 70, False, [True, False, False, False], 3485, 'West', (12, 6))
Element 16: (3, (12, 6), ['.', '.', '%', ''], [(18, 11), (3, 5), (16, 5)], [False, False, True, False], 68, False, [True, True, False, False], 3514, 'South', (12, 5))
Element 17: (3, (12, 5), ['%', '.', '', ''], [(18, 10), (3, 4), (15, 5)], [True, False, False, False], 66, False, [False, True, False, False], 3543, 'South', (12, 4))
Element 18: (3, (12, 4), ['.', '%', '', '.'], [(17, 10), (4, 4), (15, 6)], [False, True, False, False], 64, False, [True, False, False, True], 3572, 'East', (13, 4))
Element 19: (3, (13, 4), ['', '.', '', ''], [(17, 11), (4, 3), (15, 7)], [False, False, False, False], 62, False, [False, True, False, False], 3601, 'South', (13, 3))
Element 20: (3, (13, 3), ['%', '', '', ''], [(17, 12), (5, 3), (15, 8)], [True, False, False, False], 60, False, [False, False, False, False], 3630, 'East', (14, 3))
Element 21: (3, (14, 3), ['', '', '', '%'], [(16, 12), (6, 3), (14, 8)], [False, False, False, True], 58, False, [False, False, False, False], 3649, 'North', (14, 4))
Element 22: (3, (14, 4), ['', '', '', ''], [(16, 11), (7, 3), (14, 7)], [False, False, False, False], 56, False, [False, False, False, False], 3668, 'East', (15, 4))
Element 23: (3, (15, 4), ['', '%', '', ''], [(16, 10), (8, 3), (14, 8)], [False, True, False, False], 54, False, [False, False, False, False], 4677, 'East', (16, 4))
Element 24: (3, (16, 4), ['', '.', '', ''], [(16, 9), (9, 3), (13, 8)], [False, False, False, False], 52, False, [False, True, False, False], 4696, 'South', (16, 3))
Element 25: (3, (16, 3), ['%', '%', '', '.'], [(17, 9), (9, 2), (14, 8)], [True, True, False, False], 50, False, [False, False, False, True], 5715, 'East', (17, 3))
Element 26: (3, (17, 3), ['', '%', '', '.'], [(16, 9), (10, 2), (15, 8)], [False, True, False, False], 48, False, [False, False, False, True], 5734, 'East', (18, 3))
Element 27: (3, (18, 3), ['', '%', '', '%'], [(16, 10), (11, 2), (15, 7)], [False, True, False, True], 46, False, [False, False, False, False], 5753, 'North', (18, 4))
Element 28: (3, (18, 4), ['', '', '', '%'], [(16, 11), (12, 2), (14, 7)], [False, False, False, True], 44, False, [False, False, False, False], 5762, 'North', (18, 5))
Element 29: (3, (18, 5), ['', '', '%', '%'], [(16, 12), (12, 1), (15, 7)], [False, False, True, True], 42, False, [False, False, False, False], 5771, 'West', (17, 5))
Element 30: (3, (17, 5), ['', '', '', ''], [(15, 12), (13, 1), (15, 6)], [False, False, False, False], 40, False, [False, False, False, False], 5790, 'North', (17, 6))
Element 31: (3, (17, 6), ['', '', '', '%'], [(16, 12), (14, 1), (15, 5)], [False, False, False, True], 38, False, [False, False, False, False], 5799, 'North', (17, 7))
Element 32: (3, (17, 7), ['%', '', '%', ''], [(17, 12), (15, 1), (14, 5)], [True, False, True, False], 36, False, [False, False, False, False], 5808, 'East', (18, 7))
Element 33: (3, (18, 7), ['', '%', '%', '%'], [(17, 11), (14, 1), (13, 5)], [False, True, True, True], 34, False, [False, False, False, False], 5807, 'West', (17, 7))
Element 34: (3, (17, 7), ['%', '', '%', ''], [(16, 11), (14, 2), (13, 6)], [True, False, True, False], 32, False, [False, False, False, False], 5806, 'South', (17, 6))
Element 35: (3, (17, 6), ['', '', '', '%'], [(17, 11), (14, 3), (12, 6)], [False, False, False, True], 30, False, [False, False, False, False], 5805, 'South', (17, 5))
