Element 1: (0, (9, 12), ['F', '%', '.', '.'], [(5, 11), (7, 3), (14, 2)], [False, True, False, False], 98, False, [False, False, True, True], 0, 'West', (8, 12))
Element 2: (0, (8, 12), ['.', '%', '%', ''], [(6, 11), (8, 3), (14, 3)], [False, True, True, False], 96, False, [True, False, False, False], 2019, 'West', (7, 12))
Element 3: (0, (7, 12), ['G', '%', '.', ''], [(6, 12), (9, 3), (14, 4)], [False, True, False, False], 94, False, [False, False, True, False], 2058, 'North', (7, 13))
Element 4: (0, (7, 13), ['G', '', '%', '%'], [(6, 13), (9, 2), (15, 4)], [False, False, True, True], 92, False, [False, False, False, False], 3087, 'South', (7, 12))
Element 5: (0, (7, 12), ['', '%', '', ''], [(5, 13), (10, 2), (16, 4)], [False, True, False, False], 90, False, [False, False, False, False], 3116, 'East', (8, 12))
Element 6: (0, (8, 12), ['', '%', '%', ''], [(5, 12), (11, 2), (17, 4)], [False, True, True, False], 88, False, [False, False, False, False], 3145, 'East', (9, 12))
Element 7: (0, (9, 12), ['', '%', '.', '.'], [(4, 12), (12, 2), (18, 4)], [False, True, False, False], 86, False, [False, False, True, True], 3174, 'East', (10, 12))
Element 8: (0, (10, 12), ['', '%', '.', '.'], [(4, 13), (13, 2), (18, 5)], [False, True, False, False], 84, False, [False, False, True, True], 3213, 'East', (11, 12))
Element 9: (0, (11, 12), ['', '%', '%', '.'], [(3, 13), (13, 3), (17, 5)], [False, True, True, False], 82, False, [False, False, False, True], 3252, 'East', (12, 12))
Element 10: (0, (12, 12), ['', '.', '.', '.'], [(3, 12), (13, 4), (17, 6)], [False, False, False, False], 80, False, [False, True, True, True], 3291, 'East', (13, 12))
Element 11: (0, (13, 12), ['', '.', '.', '%'], [(2, 12), (13, 5), (17, 7)], [False, False, False, True], 78, False, [False, True, True, False], 3330, 'North', (13, 13))
Element 12: (0, (13, 13), ['.', '', '%', '.'], [(2, 11), (14, 5), (18, 7)], [False, False, True, False], 76, False, [True, False, False, True], 4359, 'East', (14, 13))
