Element 1: (0, (10, 4), ['.', '.', 'F', '.'], [(2, 7), (9, 6), (15, 8)], [False, False, False, False], 98, False, [True, True, False, True], 0, 'North', (10, 5))
Element 2: (0, (10, 5), ['.', '', '%', '%'], [(2, 8), (9, 7), (15, 7)], [False, False, True, True], 96, False, [True, False, False, False], 2019, 'West', (9, 5))
Element 3: (0, (9, 5), ['.', '.', '', ''], [(1, 8), (10, 7), (15, 6)], [False, False, False, False], 94, False, [True, True, False, False], 3048, 'South', (9, 4))
Element 4: (0, (9, 4), ['.', '.', '', ''], [(1, 7), (10, 8), (16, 6)], [False, False, False, False], 92, False, [True, True, False, False], 3087, 'South', (9, 3))
Element 5: (0, (9, 3), ['F', 'F', '', '.'], [(1, 6), (9, 8), (17, 6)], [False, False, False, False], 90, False, [False, False, False, True], 3126, 'South', (9, 2))
Element 6: (0, (9, 2), ['.', '.', '', '.'], [(2, 6), (8, 8), (17, 7)], [False, False, False, False], 88, False, [True, True, False, True], 4155, 'East', (10, 2))
Element 7: (0, (10, 2), ['', '%', '.', '.'], [(3, 6), (8, 9), (18, 7)], [False, True, False, False], 86, False, [False, False, True, True], 4194, 'East', (11, 2))
Element 8: (0, (11, 2), ['', '.', '.', '.'], [(4, 6), (7, 9), (17, 7)], [False, False, False, False], 84, False, [False, True, True, True], 4223, 'East', (12, 2))
Element 9: (0, (12, 2), ['', '.', '%', '.'], [(5, 6), (7, 8), (17, 6)], [False, False, True, False], 82, False, [False, True, False, True], 4252, 'East', (13, 2))
Element 10: (0, (13, 2), ['', '.', '.', '.'], [(6, 6), (6, 8), (17, 5)], [False, False, False, False], 80, False, [False, True, True, True], 4291, 'East', (14, 2))
Element 11: (0, (14, 2), ['', '.', '.', '%'], [(6, 5), (6, 9), (18, 5)], [False, False, False, True], 78, False, [False, True, True, False], 4330, 'North', (14, 3))
Element 12: (0, (14, 3), ['.', '', '.', '%'], [(6, 4), (6, 8), (18, 4)], [False, False, False, True], 76, False, [True, False, True, False], 4359, 'North', (14, 4))
Element 13: (0, (14, 4), ['.', '', '.', '.'], [(6, 3), (5, 8), (18, 3)], [False, False, False, False], 74, False, [True, False, True, True], 4398, 'East', (15, 4))
Element 14: (0, (15, 4), ['', '%', '.', '.'], [(7, 3), (4, 8), (17, 3)], [False, True, False, False], 72, False, [False, False, True, True], 4437, 'East', (16, 4))
Element 15: (0, (16, 4), ['', '.', '.', 'G'], [(8, 3), (5, 8), (17, 4)], [False, False, False, False], 70, False, [False, True, True, False], 5456, 'North', (16, 5))
Element 16: (0, (16, 5), ['.', 'G', '', ''], [(8, 4), (6, 8), (16, 4)], [False, False, False, False], 68, False, [True, False, False, False], 5475, 'West', (15, 5))
Element 17: (0, (15, 5), ['.', '', '', ''], [(8, 5), (7, 8), (16, 3)], [False, False, False, False], 66, False, [True, False, False, False], 5504, 'West', (14, 5))
Element 18: (0, (14, 5), ['.', '', '%', ''], [(8, 6), (7, 9), (16, 4)], [False, False, True, False], 64, False, [True, False, False, False], 5523, 'West', (13, 5))
Element 19: (0, (13, 5), ['.', '.', '.', ''], [(9, 6), (6, 9), (16, 5)], [False, False, False, False], 62, False, [True, True, True, False], 5532, 'North', (13, 6))
Element 20: (0, (13, 6), ['.', '', '%', '%'], [(9, 7), (7, 9), (15, 5)], [False, False, True, True], 60, False, [True, False, False, False], 5541, 'West', (12, 6))
Element 21: (0, (12, 6), ['.', '.', '%', ''], [(10, 7), (8, 9), (15, 4)], [False, False, True, False], 58, False, [True, True, False, False], 5550, 'South', (12, 5))
Element 22: (0, (12, 5), ['%', '.', '', ''], [(10, 8), (8, 8), (14, 4)], [True, False, False, False], 56, False, [False, True, False, False], 5559, 'South', (12, 4))
Element 23: (0, (12, 4), ['.', '%', '', 'G'], [(9, 8), (7, 8), (13, 4)], [False, True, False, False], 54, False, [True, False, False, False], 5578, 'West', (11, 4))
Element 24: (0, (11, 4), ['', '.', '%', ''], [(8, 8), (6, 8), (13, 3)], [False, False, True, False], 52, False, [False, True, False, False], 5597, 'South', (11, 3))
Element 25: (0, (11, 3), ['.', '', '', '%'], [(8, 9), (7, 8), (14, 3)], [False, False, False, True], 50, False, [True, False, False, False], 5606, 'West', (10, 3))
Element 26: (0, (10, 3), ['', '', '', ''], [(7, 9), (8, 8), (14, 2)], [False, False, False, False], 48, False, [False, False, False, False], 5615, 'East', (11, 3))
Element 27: (0, (11, 3), ['', '', '', '%'], [(7, 8), (8, 8), (14, 1)], [False, False, False, True], 46, False, [False, False, False, False], 5624, 'North', (11, 4))
Element 28: (0, (11, 4), ['', '', '%', ''], [(6, 8), (8, 8), (15, 1)], [False, False, True, False], 44, False, [False, False, False, False], 5633, 'East', (12, 4))
Element 29: (0, (12, 4), ['', '%', '', ''], [(6, 9), (9, 8), (14, 1)], [False, True, False, False], 42, False, [False, False, False, False], 5632, 'North', (12, 5))
Element 30: (0, (12, 5), ['%', '', '', ''], [(6, 8), (9, 7), (13, 1)], [True, False, False, False], 40, False, [False, False, False, False], 5641, 'North', (12, 6))
Element 31: (0, (12, 6), ['.', '', '%', ''], [(5, 8), (9, 6), (12, 1)], [False, False, True, False], 38, False, [True, False, False, False], 5650, 'West', (11, 6))
Element 32: (0, (11, 6), ['%', '%', '%', ''], [(4, 8), (9, 5), (11, 1)], [True, True, True, False], 36, False, [False, False, False, False], 5669, 'East', (12, 6))
Element 33: (0, (12, 6), ['', '', '%', ''], [(5, 8), (10, 5), (11, 2)], [False, False, True, False], 34, False, [False, False, False, False], 5668, 'East', (13, 6))
Element 34: (0, (13, 6), ['', '', '%', '%'], [(6, 8), (10, 4), (12, 2)], [False, False, True, True], 32, False, [False, False, False, False], 5667, 'South', (13, 5))
Element 35: (0, (13, 5), ['', '', '', ''], [(7, 8), (11, 4), (13, 2)], [False, False, False, False], 30, False, [False, False, False, False], 5666, 'South', (13, 4))
Element 36: (0, (13, 4), ['G', '', '', ''], [(7, 9), (12, 4), (12, 2)], [False, False, False, False], 28, False, [False, False, False, False], 5665, 'South', (13, 3))
Element 37: (0, (13, 3), ['%', '', 'G', ''], [(6, 9), (13, 4), (11, 2)], [True, False, False, False], 26, False, [False, False, False, False], 5664, 'South', (13, 2))
Element 38: (0, (13, 2), ['', '', '', ''], [(7, 9), (14, 4), (11, 3)], [False, False, False, False], 24, False, [False, False, False, False], 5663, 'North', (13, 3))
Element 39: (0, (13, 3), ['%', '', '', ''], [(8, 9), (15, 4), (11, 4)], [True, False, False, False], 22, False, [False, False, False, False], 5662, 'North', (13, 4))
Element 40: (0, (13, 4), ['G', '', '', ''], [(8, 8), (16, 4), (12, 4)], [False, False, False, False], 20, False, [False, False, False, False], 5661, 'North', (13, 5))
Element 41: (0, (13, 5), ['G', '', '', ''], [(7, 8), (17, 4), (12, 5)], [False, False, False, False], 18, False, [False, False, False, False], 5660, 'East', (14, 5))
Element 42: (0, (14, 5), ['G', '', '%', ''], [(8, 8), (18, 4), (13, 5)], [False, False, True, False], 16, False, [False, False, False, False], 5659, 'East', (15, 5))
Element 43: (0, (15, 5), ['G', '', '', ''], [(9, 8), (18, 5), (14, 5)], [False, False, False, False], 14, False, [False, False, False, False], 5658, 'North', (15, 6))
Element 44: (0, (15, 6), ['%', '', '', ''], [(10, 8), (17, 5), (13, 5)], [True, False, False, False], 12, False, [False, False, False, False], 5657, 'East', (16, 6))
Element 45: (0, (16, 6), ['', '', '%', 'G'], [(10, 7), (17, 6), (13, 6)], [False, False, True, False], 10, False, [False, False, False, False], 5656, 'West', (15, 6))
Element 46: (0, (15, 6), ['%', '', '', ''], [(9, 7), (17, 7), (12, 6)], [True, False, False, False], 8, False, [False, False, False, False], 5655, 'North', (15, 7))
Element 47: (0, (15, 7), ['.', '', '', '%'], [(9, 8), (18, 7), (11, 6)], [False, False, False, True], 6, False, [True, False, False, False], 5654, 'West', (14, 7))
Element 48: (0, (14, 7), ['%', '%', '.', ''], [(9, 7), (17, 7), (12, 6)], [True, True, False, False], 4, False, [False, False, True, False], 5663, 'North', (14, 8))
Element 49: (0, (14, 8), ['.', '', '%', ''], [(9, 6), (17, 6), (13, 6)], [False, False, True, False], 2, False, [True, False, False, False], 5672, 'West', (13, 8))
Element 50: (0, (13, 8), ['%', '%', '%', ''], [(9, 5), (16, 6), (13, 5)], [True, True, True, False], 0, False, [False, False, False, False], 5681, 'Stop', (13, 8))
Element 51: #0#
