Element 1: (0, (5, 1), ['.', '%', '.', 'F'], [(5, 8), (5, 11), (9, 1)], [False, True, False, False], 98, False, [True, False, True, False], 0, 'East', (6, 1))
Element 22: (0, (14, 7), ['%', '%', '', ''], [(6, 2), (17, 12), (18, 5)], [True, True, False, False], 56, False, [False, False, False, False], 5699, 'North', (14, 8))
Element 23: (0, (14, 8), ['.', '', '%', ''], [(6, 3), (16, 12), (18, 4)], [False, False, True, False], 54, False, [True, False, False, False], 5718, 'West', (13, 8))
Element 24: (0, (13, 8), ['%', '%', '%', ''], [(6, 4), (16, 11), (18, 3)], [True, True, True, False], 52, False, [False, False, False, False], 5757, 'East', (14, 8))
Element 25: (0, (14, 8), ['', '', '%', ''], [(6, 5), (16, 10), (17, 3)], [False, False, True, False], 50, False, [False, False, False, False], 5786, 'East', (15, 8))
Element 26: (0, (15, 8), ['', '', '%', '%'], [(6, 6), (16, 9), (16, 3)], [False, False, True, True], 48, False, [False, False, False, False], 5815, 'South', (15, 7))
Element 27: (0, (15, 7), ['', '', '', '%'], [(5, 6), (17, 9), (17, 3)], [False, False, False, True], 46, False, [False, False, False, False], 5834, 'West', (14, 7))
Element 28: (0, (14, 7), ['%', '%', '', ''], [(5, 5), (16, 9), (18, 3)], [True, True, False, False], 44, False, [False, False, False, False], 5843, 'East', (15, 7))
Element 29: (0, (15, 7), ['', '', '', '%'], [(4, 5), (16, 10), (18, 4)], [False, False, False, True], 42, False, [False, False, False, False], 5852, 'South', (15, 6))
Element 30: (0, (15, 6), ['%', '', '', ''], [(4, 6), (16, 11), (17, 4)], [True, False, False, False], 40, False, [False, False, False, False], 5861, 'East', (16, 6))
Element 31: (0, (16, 6), ['', '', '%', ''], [(3, 6), (16, 12), (17, 5)], [False, False, True, False], 38, False, [False, False, False, False], 5870, 'East', (17, 6))
Element 32: (0, (17, 6), ['', '', '', '%'], [(3, 7), (15, 12), (17, 4)], [False, False, False, True], 36, False, [False, False, False, False], 5889, 'North', (17, 7))
Element 33: (0, (17, 7), ['%', '', '%', ''], [(2, 7), (16, 12), (17, 3)], [True, False, True, False], 34, False, [False, False, False, False], 5898, 'East', (18, 7))
Element 34: (0, (18, 7), ['', '%', '%', '%'], [(2, 8), (17, 12), (17, 4)], [False, True, True, True], 32, False, [False, False, False, False], 6897, 'West', (17, 7))
Element 35: (0, (17, 7), ['%', '', '%', ''], [(1, 8), (17, 11), (16, 4)], [True, False, True, False], 30, False, [False, False, False, False], 7896, 'South', (17, 6))
Element 36: (0, (17, 6), ['', '', '', '%'], [(1, 7), (16, 11), (16, 5)], [False, False, False, True], 28, False, [False, False, False, False], 7905, 'South', (17, 5))
Element 37: (0, (17, 5), ['', '', '', ''], [(1, 6), (17, 11), (16, 6)], [False, False, False, False], 26, False, [False, False, False, False], 7914, 'East', (18, 5))
Element 38: (0, (18, 5), ['', '', '%', '%'], [(2, 6), (17, 10), (15, 6)], [False, False, True, True], 24, False, [False, False, False, False], 7923, 'South', (18, 4))
Element 39: (0, (18, 4), ['', '', '', '%'], [(2, 5), (17, 9), (15, 7)], [False, False, False, True], 22, False, [False, False, False, False], 7932, 'South', (18, 3))
Element 40: (0, (18, 3), ['', '%', '', '%'], [(3, 5), (17, 10), (15, 8)], [False, True, False, True], 20, False, [False, False, False, False], 7941, 'West', (17, 3))
Element 41: (0, (17, 3), ['', '%', '', ''], [(3, 4), (16, 10), (14, 8)], [False, True, False, False], 18, False, [False, False, False, False], 7950, 'North', (17, 4))
Element 42: (0, (17, 4), ['', '', '', ''], [(4, 4), (17, 10), (14, 7)], [False, False, False, False], 16, False, [False, False, False, False], 7959, 'West', (16, 4))
Element 43: (0, (16, 4), ['', '', '', ''], [(4, 3), (18, 10), (14, 8)], [False, False, False, False], 14, False, [False, False, False, False], 7968, 'South', (16, 3))
Element 44: (0, (16, 3), ['%', '%', '', ''], [(5, 3), (18, 11), (13, 8)], [True, True, False, False], 12, False, [False, False, False, False], 7977, 'North', (16, 4))
Element 45: (0, (16, 4), ['', '', '', ''], [(5, 2), (17, 11), (14, 8)], [False, False, False, False], 10, False, [False, False, False, False], 7986, 'West', (15, 4))
Element 46: (0, (15, 4), ['', '%', '', ''], [(4, 2), (18, 11), (15, 8)], [False, True, False, False], 8, False, [False, False, False, False], 7995, 'West', (14, 4))
Element 47: (0, (14, 4), ['', '', '', ''], [(4, 1), (18, 12), (15, 7)], [False, False, False, False], 6, False, [False, False, False, False], 8004, 'South', (14, 3))
Element 48: (0, (14, 3), ['.', '', '', '%'], [(3, 1), (17, 12), (14, 7)], [False, False, False, True], 4, False, [True, False, False, False], 8013, 'West', (13, 3))
Element 49: (0, (13, 3), ['%', '', '', ''], [(2, 1), (18, 12), (15, 7)], [True, False, False, False], 2, False, [False, False, False, False], 8032, 'South', (13, 2))
Element 50: (0, (13, 2), ['', '.', '', ''], [(2, 2), (18, 13), (15, 6)], [False, False, False, False], 0, False, [False, True, False, False], 8041, 'Stop', (13, 2))
Element 51: #0#
