Element 1: (2, (7, 3), ['.', '.', '%', 'F'], [(2, 8), (4, 11), (17, 6)], [False, False, True, False], 98, False, [True, True, False, False], 1009, 'East', (8, 3))
Element 13: (2, (15, 5), ['.', '', '.', 'G'], [(6, 2), (14, 13), (16, 5)], [False, False, False, False], 74, False, [True, False, True, False], 5417, 'North', (15, 6))
Element 14: (2, (15, 6), ['%', '', '.', 'G'], [(6, 1), (15, 13), (16, 6)], [True, False, False, False], 72, False, [False, False, True, False], 6446, 'North', (15, 7))
Element 15: (2, (15, 7), ['.', 'G', '.', '%'], [(7, 1), (16, 13), (15, 6)], [False, False, False, True], 70, False, [True, False, True, False], 6475, 'North', (15, 8))
Element 16: (2, (15, 8), ['.', 'G', '%', '%'], [(8, 1), (17, 13), (15, 7)], [False, False, True, True], 68, False, [True, False, False, False], 6504, 'West', (14, 8))
Element 17: (2, (14, 8), ['.', 'G', '%', ''], [(9, 1), (18, 13), (14, 7)], [False, False, True, False], 66, False, [True, False, False, False], 6543, 'West', (13, 8))
Element 18: (2, (13, 8), ['%', '%', '%', 'G'], [(9, 2), (18, 12), (14, 8)], [True, True, True, False], 64, False, [False, False, False, False], 6562, 'Stop', (13, 8))
Element 19: (2, (13, 8), ['%', '%', '%', ''], [(8, 2), (18, 11), (15, 8)], [True, True, True, False], 62, False, [False, False, False, False], 6581, 'East', (14, 8))
Element 20: (2, (14, 8), ['', '', '%', ''], [(7, 2), (18, 10), (15, 7)], [False, False, True, False], 60, False, [False, False, False, False], 6600, 'West', (13, 8))
Element 21: (2, (13, 8), ['%', '%', '%', ''], [(7, 3), (17, 10), (14, 7)], [True, True, True, False], 58, False, [False, False, False, False], 6609, 'East', (14, 8))
Element 22: (2, (14, 8), ['', '', '%', ''], [(8, 3), (17, 11), (15, 7)], [False, False, True, False], 56, False, [False, False, False, False], 6618, 'West', (13, 8))
Element 23: (2, (13, 8), ['%', '%', '%', ''], [(8, 4), (17, 12), (15, 8)], [True, True, True, False], 54, False, [False, False, False, False], 6637, 'Stop', (13, 8))
Element 24: (2, (13, 8), ['%', '%', '%', ''], [(9, 4), (16, 12), (15, 7)], [True, True, True, False], 52, False, [False, False, False, False], 6656, 'Stop', (13, 8))
Element 25: (2, (13, 8), ['%', '%', '%', ''], [(10, 4), (16, 11), (15, 6)], [True, True, True, False], 50, False, [False, False, False, False], 6675, 'Stop', (13, 8))
Element 26: (2, (13, 8), ['%', '%', '%', ''], [(10, 5), (16, 10), (15, 5)], [True, True, True, False], 48, False, [False, False, False, False], 7684, 'East', (14, 8))
Element 27: (2, (14, 8), ['', '', '%', ''], [(9, 5), (16, 9), (14, 5)], [False, False, True, False], 46, False, [False, False, False, False], 7713, 'South', (14, 7))
Element 28: (2, (14, 7), ['%', '%', '', ''], [(9, 6), (17, 9), (13, 5)], [True, True, False, False], 44, False, [False, False, False, False], 7742, 'Stop', (14, 7))
Element 29: (2, (14, 7), ['%', '%', '', ''], [(9, 7), (16, 9), (13, 6)], [True, True, False, False], 42, False, [False, False, False, False], 7761, 'Stop', (14, 7))
Element 30: (2, (14, 7), ['%', '%', '', ''], [(10, 7), (16, 10), (12, 6)], [True, True, False, False], 40, False, [False, False, False, False], 7780, 'Stop', (14, 7))
Element 31: (2, (14, 7), ['%', '%', '', ''], [(10, 8), (16, 11), (12, 5)], [True, True, False, False], 38, False, [False, False, False, False], 7799, 'Stop', (14, 7))
Element 32: (2, (14, 7), ['%', '%', '', ''], [(9, 8), (16, 12), (12, 4)], [True, True, False, False], 36, False, [False, False, False, False], 7818, 'Stop', (14, 7))
Element 33: (2, (14, 7), ['%', '%', '', ''], [(8, 8), (15, 12), (13, 4)], [True, True, False, False], 34, False, [False, False, False, False], 7847, 'Stop', (14, 7))
Element 34: (2, (14, 7), ['%', '%', '', ''], [(8, 9), (16, 12), (13, 3)], [True, True, False, False], 32, False, [False, False, False, False], 7866, 'North', (14, 8))
Element 35: (2, (14, 8), ['', '', '%', ''], [(7, 9), (17, 12), (14, 3)], [False, False, True, False], 30, False, [False, False, False, False], 7875, 'West', (13, 8))
Element 36: (2, (13, 8), ['%', '%', '%', ''], [(7, 8), (17, 11), (14, 4)], [True, True, True, False], 28, False, [False, False, False, False], 7884, 'Stop', (13, 8))
Element 37: (2, (13, 8), ['%', '%', '%', ''], [(6, 8), (16, 11), (15, 4)], [True, True, True, False], 26, False, [False, False, False, False], 7893, 'Stop', (13, 8))
Element 38: (2, (13, 8), ['%', '%', '%', ''], [(6, 9), (17, 11), (14, 4)], [True, True, True, False], 24, False, [False, False, False, False], 7902, 'Stop', (13, 8))
Element 39: (2, (13, 8), ['%', '%', '%', ''], [(6, 8), (17, 10), (14, 3)], [True, True, True, False], 22, False, [False, False, False, False], 7901, 'Stop', (13, 8))
Element 40: (2, (13, 8), ['%', '%', '%', ''], [(5, 8), (17, 9), (14, 2)], [True, True, True, False], 20, False, [False, False, False, False], 7910, 'Stop', (13, 8))
Element 41: (2, (13, 8), ['%', '%', '%', ''], [(4, 8), (17, 10), (14, 1)], [True, True, True, False], 18, False, [False, False, False, False], 7929, 'Stop', (13, 8))
Element 42: (2, (13, 8), ['%', '%', '%', ''], [(5, 8), (16, 10), (15, 1)], [True, True, True, False], 16, False, [False, False, False, False], 7938, 'Stop', (13, 8))
Element 43: (2, (13, 8), ['%', '%', '%', ''], [(6, 8), (17, 10), (14, 1)], [True, True, True, False], 14, False, [False, False, False, False], 7937, 'Stop', (13, 8))
Element 44: (2, (13, 8), ['%', '%', '%', ''], [(7, 8), (18, 10), (13, 1)], [True, True, True, False], 12, False, [False, False, False, False], 7946, 'Stop', (13, 8))
Element 45: (2, (13, 8), ['%', '%', '%', ''], [(7, 9), (18, 11), (12, 1)], [True, True, True, False], 10, False, [False, False, False, False], 7955, 'East', (14, 8))
Element 46: (2, (14, 8), ['', '', '%', ''], [(6, 9), (17, 11), (11, 1)], [False, False, True, False], 8, False, [False, False, False, False], 7964, 'South', (14, 7))
Element 47: (2, (14, 7), ['%', '%', '', ''], [(7, 9), (18, 11), (11, 2)], [True, True, False, False], 6, False, [False, False, False, False], 7963, 'North', (14, 8))
Element 48: (2, (14, 8), ['', '', '%', ''], [(8, 9), (18, 12), (11, 3)], [False, False, True, False], 4, False, [False, False, False, False], 7972, 'West', (13, 8))
Element 49: (2, (13, 8), ['%', '%', '%', ''], [(8, 8), (17, 12), (11, 4)], [True, True, True, False], 2, False, [False, False, False, False], 7981, 'Stop', (13, 8))
Element 50: (2, (13, 8), ['%', '%', '%', ''], [(8, 8), (17, 12), (10, 4)], [True, True, True, False], 0, False, [False, False, False, False], 7980, 'Stop', (13, 8))
Element 51: #0#
