Element 1: (0, (7, 2), ['.', '.', '.', '.'], [(2, 4), (5, 1), (18, 7)], [False, False, False, False], 98, False, [True, True, True, True], 0, 'East', (8, 2))
Element 2: (0, (8, 2), ['', '.', 'F', 'F'], [(3, 4), (6, 1), (17, 7)], [False, False, False, False], 96, False, [False, True, False, False], 1029, 'East', (9, 2))
Element 3: (0, (9, 2), ['', '.', '.', '.'], [(4, 4), (7, 1), (17, 6)], [False, False, False, False], 94, False, [False, True, True, True], 2058, 'East', (10, 2))
Element 4: (0, (10, 2), ['', '%', '.', '.'], [(4, 5), (8, 1), (17, 5)], [False, True, False, False], 92, False, [False, False, True, True], 2097, 'East', (11, 2))
Element 5: (0, (11, 2), ['', '.', '.', '.'], [(5, 5), (9, 1), (18, 5)], [False, False, False, False], 90, False, [False, True, True, True], 2136, 'East', (12, 2))
Element 6: (0, (12, 2), ['', '.', '%', '.'], [(6, 5), (9, 2), (18, 4)], [False, False, True, False], 88, False, [False, True, False, True], 2165, 'East', (13, 2))
Element 7: (0, (13, 2), ['', '.', '.', '.'], [(6, 6), (9, 3), (18, 3)], [False, False, False, False], 86, False, [False, True, True, True], 2204, 'East', (14, 2))
Element 8: (0, (14, 2), ['', '.', '.', '%'], [(5, 6), (8, 3), (17, 3)], [False, False, False, True], 84, False, [False, True, True, False], 3233, 'North', (14, 3))
Element 9: (0, (14, 3), ['.', '', '.', '%'], [(4, 6), (8, 4), (17, 4)], [False, False, False, True], 82, False, [True, False, True, False], 3272, 'North', (14, 4))
Element 10: (0, (14, 4), ['.', '', '.', '.'], [(3, 6), (9, 4), (16, 4)], [False, False, False, False], 80, False, [True, False, True, True], 3311, 'East', (15, 4))
Element 11: (0, (15, 4), ['', '%', '.', ''], [(3, 7), (10, 4), (16, 5)], [False, True, False, False], 78, False, [False, False, True, False], 3350, 'North', (15, 5))
Element 12: (0, (15, 5), ['.', '', '.', ''], [(2, 7), (10, 5), (16, 6)], [False, False, False, False], 76, False, [True, False, True, False], 4379, 'North', (15, 6))
Element 13: (0, (15, 6), ['%', '', '.', ''], [(2, 8), (9, 5), (16, 5)], [True, False, False, False], 74, False, [False, False, True, False], 5398, 'North', (15, 7))
Element 14: (0, (15, 7), ['.', '', '.', '%'], [(1, 8), (9, 6), (16, 4)], [False, False, False, True], 72, False, [True, False, True, False], 6417, 'North', (15, 8))
Element 15: (0, (15, 8), ['.', '', '%', '%'], [(1, 7), (9, 7), (16, 3)], [False, False, True, True], 70, False, [True, False, False, False], 6456, 'West', (14, 8))
Element 16: (0, (14, 8), ['.', '.', '%', ''], [(1, 6), (10, 7), (16, 4)], [False, False, True, False], 68, False, [True, True, False, False], 6485, 'South', (14, 7))
Element 17: (0, (14, 7), ['%', '%', '', ''], [(2, 6), (10, 8), (17, 4)], [True, True, False, False], 66, False, [False, False, False, False], 6514, 'North', (14, 8))
Element 18: (0, (14, 8), ['.', '', '%', ''], [(2, 5), (9, 8), (17, 3)], [False, False, True, False], 64, False, [True, False, False, False], 6533, 'West', (13, 8))
Element 19: (0, (13, 8), ['%', '%', '%', ''], [(3, 5), (8, 8), (16, 3)], [True, True, True, False], 62, False, [False, False, False, False], 6562, 'East', (14, 8))
Element 20: (0, (14, 8), ['', '', '%', ''], [(2, 5), (8, 9), (17, 3)], [False, False, True, False], 60, False, [False, False, False, False], 6571, 'East', (15, 8))
Element 21: (0, (15, 8), ['', '', '%', '%'], [(1, 5), (7, 9), (18, 3)], [False, False, True, True], 58, False, [False, False, False, False], 6590, 'South', (15, 7))
Element 22: (0, (15, 7), ['', '', '', '%'], [(1, 4), (7, 8), (18, 4)], [False, False, False, True], 56, False, [False, False, False, False], 6609, 'West', (14, 7))
Element 23: (0, (14, 7), ['%', '%', '', ''], [(1, 5), (6, 8), (17, 4)], [True, True, False, False], 54, False, [False, False, False, False], 6618, 'East', (15, 7))
Element 24: (0, (15, 7), ['', '', '', '%'], [(2, 5), (6, 9), (18, 4)], [False, False, False, True], 52, False, [False, False, False, False], 6627, 'South', (15, 6))
