Element 1: (1, (7, 12), ['.', '%', '.', 'F'], [(18, 11), (10, 8), (16, 10)], [False, True, False, False], 98, False, [True, False, True, False], 9, 'East', (8, 12))
Element 2: (1, (8, 12), ['', '%', '%', '.'], [(18, 12), (10, 7), (17, 10)], [False, True, True, False], 96, False, [False, False, False, True], 1038, 'East', (9, 12))
Element 3: (1, (9, 12), ['', '%', '.', '.'], [(18, 13), (9, 7), (17, 11)], [False, True, False, False], 94, False, [False, False, True, True], 1077, 'East', (10, 12))
Element 4: (1, (10, 12), ['', '%', '.', '.'], [(17, 13), (9, 8), (17, 12)], [False, True, False, False], 92, False, [False, False, True, True], 1116, 'East', (11, 12))
Element 5: (1, (11, 12), ['', '%', '%', '.'], [(16, 13), (8, 8), (16, 12)], [False, True, True, False], 90, False, [False, False, False, True], 1155, 'East', (12, 12))
Element 6: (1, (12, 12), ['', '.', '.', '.'], [(15, 13), (8, 9), (16, 11)], [False, False, False, False], 88, False, [False, True, True, True], 1194, 'East', (13, 12))
Element 7: (1, (13, 12), ['', '.', '.', '%'], [(15, 12), (7, 9), (16, 12)], [False, False, False, True], 86, False, [False, True, True, False], 1223, 'North', (13, 13))
Element 8: (1, (13, 13), ['.', '', '%', '.'], [(16, 12), (7, 8), (16, 11)], [False, False, True, False], 84, False, [True, False, False, True], 1242, 'East', (14, 13))
Element 9: (1, (14, 13), ['', '%', '%', ''], [(17, 12), (6, 8), (16, 10)], [False, True, True, False], 82, False, [False, False, False, False], 1261, 'East', (15, 13))
Element 10: (1, (15, 13), ['', '', '%', ''], [(17, 11), (6, 9), (16, 11)], [False, False, True, False], 80, False, [False, False, False, False], 1270, 'East', (16, 13))
Element 11: (1, (16, 13), ['', 'G', '%', ''], [(17, 10), (6, 8), (16, 12)], [False, False, True, False], 78, False, [False, False, False, False], 1269, 'East', (17, 13))
Element 12: (1, (17, 13), ['', 'G', '%', ''], [(17, 9), (5, 8), (17, 12)], [False, False, True, False], 76, False, [False, False, False, False], 1288, 'East', (18, 13))
Element 13: (1, (18, 13), ['', '', '%', '%'], [(16, 9), (4, 8), (17, 11)], [False, False, True, True], 74, False, [False, False, False, False], 1307, 'South', (18, 12))
Element 14: (1, (18, 12), ['', '', '', '%'], [(16, 10), (5, 8), (16, 11)], [False, False, False, True], 72, False, [False, False, False, False], 1306, 'South', (18, 11))
Element 15: (1, (18, 11), ['G', '', '', '%'], [(16, 11), (6, 8), (17, 11)], [False, False, False, True], 70, False, [False, False, False, False], 1305, 'South', (18, 10))
Element 16: (1, (18, 10), ['', '%', 'G', '%'], [(16, 10), (7, 8), (18, 11)], [False, True, False, True], 68, False, [False, False, False, False], 1304, 'West', (17, 10))
Element 17: (1, (17, 10), ['', '', '', ''], [(16, 9), (7, 9), (18, 12)], [False, False, False, False], 66, False, [False, False, False, False], 1303, 'North', (17, 11))
Element 18: (1, (17, 11), ['', '', '', ''], [(17, 9), (6, 9), (18, 13)], [False, False, False, False], 64, False, [False, False, False, False], 1302, 'North', (17, 12))
Element 19: (1, (17, 12), ['', '', 'G', ''], [(17, 10), (7, 9), (17, 13)], [False, False, False, False], 62, False, [False, False, False, False], 1301, 'West', (16, 12))
Element 20: (1, (16, 12), ['', '', 'G', ''], [(16, 10), (8, 9), (16, 13)], [False, False, False, False], 60, False, [False, False, False, False], 1300, 'South', (16, 11))
Element 21: (1, (16, 11), ['%', '', '', ''], [(17, 10), (8, 8), (15, 13)], [True, False, False, False], 58, False, [False, False, False, False], 1299, 'South', (16, 10))
Element 22: (1, (16, 10), ['%', '', '', ''], [(17, 11), (7, 8), (15, 12)], [True, False, False, False], 56, False, [False, False, False, False], 1298, 'South', (16, 9))
Element 23: (1, (16, 9), ['%', '%', '', ''], [(16, 11), (8, 8), (15, 13)], [True, True, False, False], 54, False, [False, False, False, False], 1297, 'East', (17, 9))
Element 24: (1, (17, 9), ['', '%', '', '%'], [(17, 11), (9, 8), (14, 13)], [False, True, False, True], 52, False, [False, False, False, False], 1296, 'West', (16, 9))
Element 25: (1, (16, 9), ['%', '%', '', ''], [(17, 12), (9, 7), (13, 13)], [True, True, False, False], 50, False, [False, False, False, False], 1295, 'North', (16, 10))
Element 26: (1, (16, 10), ['%', '', '', ''], [(16, 12), (9, 6), (12, 13)], [True, False, False, False], 48, False, [False, False, False, False], 1314, 'North', (16, 11))
Element 27: (1, (16, 11), ['%', '', '', ''], [(15, 12), (9, 5), (12, 12)], [True, False, False, False], 46, False, [False, False, False, False], 1323, 'North', (16, 12))
Element 28: (1, (16, 12), ['', '', '', ''], [(15, 13), (10, 5), (12, 11)], [False, False, False, False], 44, False, [False, False, False, False], 2332, 'West', (15, 12))
Element 29: (1, (15, 12), ['%', '%', '', ''], [(14, 13), (10, 4), (13, 11)], [True, True, False, False], 42, False, [False, False, False, False], 2351, 'East', (16, 12))
Element 30: (1, (16, 12), ['', '', '', ''], [(13, 13), (11, 4), (13, 12)], [False, False, False, False], 40, False, [False, False, False, False], 2360, 'East', (17, 12))
Element 31: (1, (17, 12), ['', '', '', ''], [(13, 12), (12, 4), (13, 11)], [False, False, False, False], 38, False, [False, False, False, False], 2369, 'South', (17, 11))
Element 32: (1, (17, 11), ['', '', '', ''], [(13, 11), (13, 4), (12, 11)], [False, False, False, False], 36, False, [False, False, False, False], 2378, 'West', (16, 11))
Element 33: (1, (16, 11), ['%', '', '', ''], [(12, 11), (14, 4), (12, 12)], [True, False, False, False], 34, False, [False, False, False, False], 2387, 'East', (17, 11))
Element 34: (1, (17, 11), ['', '', '', ''], [(12, 12), (15, 4), (13, 12)], [False, False, False, False], 32, False, [False, False, False, False], 2396, 'South', (17, 10))
Element 35: (1, (17, 10), ['', '', '', ''], [(12, 13), (16, 4), (13, 11)], [False, False, False, False], 30, False, [False, False, False, False], 2405, 'South', (17, 9))
Element 36: (1, (17, 9), ['', '%', '', '%'], [(12, 12), (17, 4), (13, 12)], [False, True, False, True], 28, False, [False, False, False, False], 2414, 'North', (17, 10))
Element 37: (1, (17, 10), ['', '', '', ''], [(11, 12), (18, 4), (13, 11)], [False, False, False, False], 26, False, [False, False, False, False], 2423, 'West', (16, 10))
Element 38: (1, (16, 10), ['%', '', '', ''], [(10, 12), (18, 5), (13, 12)], [True, False, False, False], 24, False, [False, False, False, False], 2432, 'East', (17, 10))
Element 39: (1, (17, 10), ['', '', '', ''], [(10, 13), (17, 5), (13, 13)], [False, False, False, False], 22, False, [False, False, False, False], 2451, 'East', (18, 10))
