Element 1: (3, (9, 5), ['.', '.', '.', 'F'], [(5, 12), (4, 13), (7, 3)], [False, False, False, False], 98, False, [True, True, True, False], 29, 'East', (10, 5))
Element 2: (3, (10, 5), ['', '.', '%', '%'], [(6, 12), (5, 13), (8, 3)], [False, False, True, True], 96, False, [False, True, False, False], 2048, 'South', (10, 4))
Element 3: (3, (10, 4), ['.', '.', '', '.'], [(7, 12), (6, 13), (9, 3)], [False, False, False, False], 94, False, [True, True, False, True], 2087, 'East', (11, 4))
Element 4: (3, (11, 4), ['', '.', '%', '.'], [(8, 12), (7, 13), (9, 2)], [False, False, True, False], 92, False, [False, True, False, True], 4106, 'East', (12, 4))
Element 5: (3, (12, 4), ['', '%', '.', '.'], [(9, 12), (7, 12), (10, 2)], [False, True, False, False], 90, False, [False, False, True, True], 4135, 'East', (13, 4))
Element 6: (3, (13, 4), ['', '.', '.', '.'], [(10, 12), (8, 12), (11, 2)], [False, False, False, False], 88, False, [False, True, True, True], 4164, 'East', (14, 4))
Element 7: (3, (14, 4), ['', '.', '.', '.'], [(11, 12), (9, 12), (12, 2)], [False, False, False, False], 86, False, [False, True, True, True], 4193, 'East', (15, 4))
Element 8: (3, (15, 4), ['', '%', '.', '.'], [(12, 12), (9, 13), (13, 2)], [False, True, False, False], 84, False, [False, False, True, True], 4232, 'East', (16, 4))
Element 9: (3, (16, 4), ['', '.', '.', '.'], [(13, 12), (10, 13), (14, 2)], [False, False, False, False], 82, False, [False, True, True, True], 4271, 'East', (17, 4))
Element 10: (3, (17, 4), ['', '.', '.', '.'], [(13, 13), (10, 12), (14, 3)], [False, False, False, False], 80, False, [False, True, True, True], 4300, 'East', (18, 4))
Element 11: (3, (18, 4), ['', '.', '.', '%'], [(14, 13), (11, 12), (13, 3)], [False, False, False, True], 78, False, [False, True, True, False], 4329, 'North', (18, 5))
Element 12: (3, (18, 5), ['.', '', '%', '%'], [(15, 13), (12, 12), (13, 4)], [False, False, True, True], 76, False, [True, False, False, False], 4348, 'West', (17, 5))
