Element 1: (0, (7, 12), ['.', '%', '.', 'F'], [(4, 8), (10, 4), (17, 11)], [False, True, False, False], 98, False, [True, False, True, False], 0, 'East', (8, 12))
Element 27: (0, (10, 13), ['', '', '%', '%'], [(17, 5), (16, 6), (7, 13)], [False, False, True, True], 46, False, [False, False, False, False], 4604, 'South', (10, 12))
Element 28: (0, (10, 12), ['', '%', '', ''], [(17, 6), (15, 6), (6, 13)], [False, True, False, False], 44, False, [False, False, False, False], 4633, 'West', (9, 12))
Element 29: (0, (9, 12), ['', '%', '', ''], [(17, 7), (15, 7), (6, 12)], [False, True, False, False], 42, False, [False, False, False, False], 4662, 'North', (9, 13))
Element 30: (0, (9, 13), ['%', '', '%', ''], [(18, 7), (15, 8), (6, 11)], [True, False, True, False], 40, False, [False, False, False, False], 4691, 'South', (9, 12))
Element 31: (0, (9, 12), ['', '%', '', ''], [(17, 7), (14, 8), (5, 11)], [False, True, False, False], 38, False, [False, False, False, False], 4710, 'West', (8, 12))
Element 32: (0, (8, 12), ['', '%', '%', ''], [(17, 6), (14, 7), (5, 12)], [False, True, True, False], 36, False, [False, False, False, False], 4729, 'West', (7, 12))
Element 33: (0, (7, 12), ['', '%', '', ''], [(16, 6), (14, 8), (5, 13)], [False, True, False, False], 34, False, [False, False, False, False], 4738, 'North', (7, 13))
Element 34: (0, (7, 13), ['', '', '%', '%'], [(16, 5), (13, 8), (4, 13)], [False, False, True, True], 32, False, [False, False, False, False], 4757, 'West', (6, 13))
Element 35: (0, (6, 13), ['', '', '%', ''], [(15, 5), (14, 8), (4, 12)], [False, False, True, False], 30, False, [False, False, False, False], 4766, 'South', (6, 12))
Element 36: (0, (6, 12), ['', '', '', ''], [(15, 6), (15, 8), (4, 11)], [False, False, False, False], 28, False, [False, False, False, False], 4775, 'South', (6, 11))
Element 37: (0, (6, 11), ['', '%', '', '%'], [(15, 7), (14, 8), (4, 10)], [False, True, False, True], 26, False, [False, False, False, False], 4784, 'West', (5, 11))
Element 38: (0, (5, 11), ['', '%', '', ''], [(15, 8), (14, 7), (3, 10)], [False, True, False, False], 24, False, [False, False, False, False], 4793, 'North', (5, 12))
Element 39: (0, (5, 12), ['', '', '', ''], [(14, 8), (15, 7), (2, 10)], [False, False, False, False], 22, False, [False, False, False, False], 4802, 'North', (5, 13))
Element 40: (0, (5, 13), ['', '', '%', ''], [(14, 7), (15, 6), (2, 11)], [False, False, True, False], 20, False, [False, False, False, False], 5801, 'West', (4, 13))
Element 41: (0, (4, 13), ['.', '', '%', ''], [(14, 8), (16, 6), (1, 11)], [False, False, True, False], 18, False, [True, False, False, False], 6800, 'West', (3, 13))
Element 42: (0, (3, 13), ['%', '.', '%', ''], [(13, 8), (16, 5), (1, 12)], [True, False, True, False], 16, False, [False, True, False, False], 6819, 'South', (3, 12))
Element 43: (0, (3, 12), ['G', '%', '', ''], [(14, 8), (16, 4), (2, 12)], [False, True, False, False], 14, False, [False, False, False, False], 6838, 'East', (4, 12))
Element 44: (0, (4, 12), ['G', '', '', ''], [(15, 8), (16, 3), (3, 12)], [False, False, False, False], 12, False, [False, False, False, False], 6847, 'South', (4, 11))
Element 45: (0, (4, 11), ['%', '', '', ''], [(15, 7), (17, 3), (3, 13)], [True, False, False, False], 10, False, [False, False, False, False], 6856, 'South', (4, 10))
Element 46: (0, (4, 10), ['', '%', '', '%'], [(14, 7), (18, 3), (3, 12)], [False, True, False, True], 8, False, [False, False, False, False], 6865, 'West', (3, 10))
Element 47: (0, (3, 10), ['', '%', '%', ''], [(15, 7), (18, 4), (2, 12)], [False, True, True, False], 6, False, [False, False, False, False], 6864, 'West', (2, 10))
Element 48: (0, (2, 10), ['.', '%', '', ''], [(15, 6), (18, 5), (1, 12)], [False, True, False, False], 4, False, [True, False, False, False], 6863, 'West', (1, 10))
Element 49: (0, (1, 10), ['%', '%', '', ''], [(15, 5), (17, 5), (1, 13)], [True, True, False, False], 2, False, [False, False, False, False], 6882, 'North', (1, 11))
Element 50: (0, (1, 11), ['%', '', 'G', ''], [(14, 5), (17, 6), (1, 12)], [True, False, False, False], 0, False, [False, False, False, False], 6881, 'Stop', (1, 11))
Element 51: #0#
