Element 1: (2, (9, 5), ['.', '.', '.', 'F'], [(18, 1), (2, 8), (12, 2)], [False, False, False, False], 98, False, [True, True, True, False], 1009, 'East', (10, 5))
Element 2: (2, (10, 5), ['', '.', '%', '%'], [(17, 1), (1, 8), (13, 2)], [False, False, True, True], 96, False, [False, True, False, False], 3018, 'South', (10, 4))
Element 3: (2, (10, 4), ['.', '.', '', '.'], [(17, 1), (1, 7), (14, 2)], [False, False, False, False], 94, False, [True, True, False, True], 3047, 'East', (11, 4))
Element 4: (2, (11, 4), ['', '.', '%', '.'], [(18, 1), (1, 6), (14, 3)], [False, False, True, False], 92, False, [False, True, False, True], 3076, 'East', (12, 4))
Element 5: (2, (12, 4), ['', '%', '.', '.'], [(17, 1), (2, 6), (14, 4)], [False, True, False, False], 90, False, [False, False, True, True], 3105, 'East', (13, 4))
Element 6: (2, (13, 4), ['', '.', '.', ''], [(17, 1), (3, 6), (15, 4)], [False, False, False, False], 88, False, [False, True, True, False], 3134, 'North', (13, 5))
Element 7: (2, (13, 5), ['.', '', '.', '.'], [(18, 1), (4, 6), (16, 4)], [False, False, False, False], 86, False, [True, False, True, True], 3163, 'East', (14, 5))
Element 8: (2, (14, 5), ['', '', '%', '.'], [(17, 1), (5, 6), (17, 4)], [False, False, True, False], 84, False, [False, False, False, True], 3192, 'East', (15, 5))
Element 9: (2, (15, 5), ['', '', '.', '.'], [(17, 1), (6, 6), (18, 4)], [False, False, False, False], 82, False, [False, False, True, True], 3221, 'East', (16, 5))
Element 10: (2, (16, 5), ['', '', '.', '.'], [(18, 1), (6, 5), (18, 5)], [False, False, False, False], 80, False, [False, False, True, True], 3250, 'East', (17, 5))
Element 11: (2, (17, 5), ['', '', '.', ''], [(17, 1), (6, 4), (18, 4)], [False, False, False, False], 78, False, [False, False, True, False], 3269, 'North', (17, 6))
Element 12: (2, (17, 6), ['.', '', '.', '%'], [(17, 1), (6, 3), (18, 3)], [False, False, False, True], 76, False, [True, False, True, False], 3298, 'North', (17, 7))
Element 13: (2, (17, 7), ['%', '', '%', '.'], [(18, 1), (7, 3), (17, 3)], [True, False, True, False], 74, False, [False, False, False, True], 3327, 'East', (18, 7))
Element 14: (2, (18, 7), ['', '%', '%', '%'], [(17, 1), (8, 3), (16, 3)], [False, True, True, True], 72, False, [False, False, False, False], 4346, 'West', (17, 7))
Element 15: (2, (17, 7), ['%', '', '%', ''], [(17, 1), (9, 3), (17, 3)], [True, False, True, False], 70, False, [False, False, False, False], 4355, 'South', (17, 6))
Element 16: (2, (17, 6), ['.', '', '', '%'], [(18, 1), (9, 2), (18, 3)], [False, False, False, True], 68, False, [True, False, False, False], 5354, 'West', (16, 6))
