Element 1: (1, (6, 2), ['.', 'F', '.', '.'], [(6, 8), (10, 2), (17, 4)], [False, False, False, False], 98, False, [True, False, True, True], 9, 'South', (6, 1))
Element 24: (1, (1, 6), ['%', '.', '', '.'], [(13, 4), (5, 8), (14, 8)], [True, False, False, False], 52, False, [False, True, False, True], 6556, 'East', (2, 6))
Element 25: (1, (2, 6), ['', '.', '', ''], [(14, 4), (4, 8), (14, 7)], [False, False, False, False], 50, False, [False, True, False, False], 6595, 'South', (2, 5))
Element 26: (1, (2, 5), ['.', '.', '', '.'], [(14, 5), (5, 8), (14, 8)], [False, False, False, False], 48, False, [True, True, False, True], 6614, 'East', (3, 5))
Element 27: (1, (3, 5), ['', '.', '', ''], [(13, 5), (6, 8), (13, 8)], [False, False, False, False], 46, False, [False, True, False, False], 6643, 'South', (3, 4))
Element 28: (1, (3, 4), ['.', '.', '', '.'], [(13, 6), (6, 9), (14, 8)], [False, False, False, False], 44, False, [True, True, False, True], 6662, 'East', (4, 4))
Element 29: (1, (4, 4), ['', '.', '', '%'], [(12, 6), (7, 9), (15, 8)], [False, False, False, True], 42, False, [False, True, False, False], 6681, 'South', (4, 3))
Element 30: (1, (4, 3), ['.', '.', '', '.'], [(12, 5), (7, 8), (15, 7)], [False, False, False, False], 40, False, [True, True, False, True], 6700, 'East', (5, 3))
Element 31: (1, (5, 3), ['', '.', '%', ''], [(12, 6), (7, 9), (14, 7)], [False, False, True, False], 38, False, [False, True, False, False], 6709, 'South', (5, 2))
Element 32: (1, (5, 2), ['.', '.', '', ''], [(11, 6), (8, 9), (15, 7)], [False, False, False, False], 36, False, [True, True, False, False], 6728, 'South', (5, 1))
Element 33: (1, (5, 1), ['.', '%', '', ''], [(12, 6), (8, 8), (15, 6)], [False, True, False, False], 34, False, [True, False, False, False], 6737, 'West', (4, 1))
Element 34: (1, (4, 1), ['.', '%', '.', ''], [(13, 6), (7, 8), (15, 5)], [False, True, False, False], 32, False, [True, False, True, False], 6746, 'North', (4, 2))
Element 35: (1, (4, 2), ['%', '', '', ''], [(13, 5), (8, 8), (14, 5)], [True, False, False, False], 30, False, [False, False, False, False], 6755, 'South', (4, 1))
Element 36: (1, (4, 1), ['.', '%', '', ''], [(12, 5), (9, 8), (14, 4)], [False, True, False, False], 28, False, [True, False, False, False], 6754, 'West', (3, 1))
Element 37: (1, (3, 1), ['.', '%', '%', ''], [(13, 5), (10, 8), (14, 3)], [False, True, True, False], 26, False, [True, False, False, False], 6773, 'West', (2, 1))
Element 38: (1, (2, 1), ['.', '%', '.', ''], [(14, 5), (10, 7), (14, 2)], [False, True, False, False], 24, False, [True, False, True, False], 6792, 'North', (2, 2))
Element 39: (1, (2, 2), ['.', '', '.', '%'], [(15, 5), (9, 7), (14, 1)], [False, False, False, True], 22, False, [True, False, True, False], 6811, 'North', (2, 3))
Element 40: (1, (2, 3), ['%', '', '.', '.'], [(16, 5), (9, 8), (15, 1)], [True, False, False, False], 20, False, [False, False, True, True], 6830, 'East', (3, 3))
Element 41: (1, (3, 3), ['', '%', '', ''], [(17, 5), (9, 7), (14, 1)], [False, True, False, False], 18, False, [False, False, False, False], 6839, 'West', (2, 3))
Element 42: (1, (2, 3), ['%', '', '.', ''], [(18, 5), (9, 6), (13, 1)], [True, False, False, False], 16, False, [False, False, True, False], 6848, 'North', (2, 4))
Element 43: (1, (2, 4), ['.', '', '', ''], [(18, 4), (8, 6), (13, 2)], [False, False, False, False], 14, False, [True, False, False, False], 6867, 'West', (1, 4))
Element 44: (1, (1, 4), ['%', '%', '.', ''], [(18, 3), (8, 5), (13, 3)], [True, True, False, False], 12, False, [False, False, True, False], 6886, 'North', (1, 5))
Element 45: (1, (1, 5), ['%', '', '', ''], [(17, 3), (9, 5), (13, 4)], [True, False, False, False], 10, False, [False, False, False, False], 6895, 'South', (1, 4))
Element 46: (1, (1, 4), ['%', '%', '', ''], [(17, 4), (9, 6), (13, 5)], [True, True, False, False], 8, False, [False, False, False, False], 6894, 'East', (2, 4))
Element 47: (1, (2, 4), ['', '', '', ''], [(16, 4), (9, 5), (13, 6)], [False, False, False, False], 6, False, [False, False, False, False], 6893, 'South', (2, 3))
Element 48: (1, (2, 3), ['%', '', '', ''], [(16, 3), (10, 5), (12, 6)], [True, False, False, False], 4, False, [False, False, False, False], 6892, 'South', (2, 2))
Element 49: (1, (2, 2), ['.', '', '', '%'], [(16, 4), (10, 4), (12, 5)], [False, False, False, True], 2, False, [True, False, False, False], 6891, 'West', (1, 2))
Element 50: (1, (1, 2), ['%', '.', '%', ''], [(16, 4), (11, 4), (12, 4)], [True, False, True, False], 0, False, [False, True, False, False], 6900, 'Stop', (1, 2))
Element 51: #0#
