Element 1: (3, (6, 13), ['.', '.', '%', '.'], [(4, 5), (6, 11), (7, 9)], [False, False, True, False], 98, False, [True, True, False, True], 29, 'East', (7, 13))
Element 2: (3, (7, 13), ['', '.', '%', '%'], [(5, 5), (6, 12), (8, 9)], [False, False, True, True], 96, False, [False, True, False, False], 68, 'South', (7, 12))
Element 3: (3, (7, 12), ['', '%', '', 'F'], [(6, 5), (5, 12), (8, 8)], [False, True, False, False], 94, False, [False, False, False, False], 107, 'East', (8, 12))
Element 4: (3, (8, 12), ['', '%', '%', '.'], [(6, 6), (5, 13), (9, 8)], [False, True, True, False], 92, False, [False, False, False, True], 1136, 'East', (9, 12))
Element 5: (3, (9, 12), ['', '%', '.', '.'], [(5, 6), (4, 13), (10, 8)], [False, True, False, False], 90, False, [False, False, True, True], 1175, 'East', (10, 12))
Element 6: (3, (10, 12), ['', '%', '.', '.'], [(4, 6), (4, 12), (10, 7)], [False, True, False, False], 88, False, [False, False, True, True], 1214, 'East', (11, 12))
Element 7: (3, (11, 12), ['', '%', '%', '.'], [(3, 6), (4, 11), (9, 7)], [False, True, True, False], 86, False, [False, False, False, True], 1253, 'East', (12, 12))
Element 8: (3, (12, 12), ['', '.', '.', '.'], [(3, 7), (4, 10), (9, 6)], [False, False, False, False], 84, False, [False, True, True, True], 1292, 'East', (13, 12))
Element 9: (3, (13, 12), ['', '.', '.', '%'], [(2, 7), (3, 10), (9, 5)], [False, False, False, True], 82, False, [False, True, True, False], 1331, 'North', (13, 13))
Element 10: (3, (13, 13), ['.', '', '%', '.'], [(2, 8), (2, 10), (10, 5)], [False, False, True, False], 80, False, [True, False, False, True], 3350, 'East', (14, 13))
Element 11: (3, (14, 13), ['', '%', '%', '.'], [(1, 8), (2, 11), (10, 4)], [False, True, True, False], 78, False, [False, False, False, True], 5369, 'East', (15, 13))
Element 12: (3, (15, 13), ['', '.', '%', '.'], [(1, 7), (1, 11), (11, 4)], [False, False, True, False], 76, False, [False, True, False, True], 6398, 'East', (16, 13))
Element 13: (3, (16, 13), ['', '.', '%', '.'], [(1, 6), (1, 12), (12, 4)], [False, False, True, False], 74, False, [False, True, False, True], 6437, 'East', (17, 13))
Element 14: (3, (17, 13), ['', '.', '%', '.'], [(2, 6), (2, 12), (13, 4)], [False, False, True, False], 72, False, [False, True, False, True], 6476, 'East', (18, 13))
Element 15: (3, (18, 13), ['', '.', '%', '%'], [(2, 5), (3, 12), (14, 4)], [False, False, True, True], 70, False, [False, True, False, False], 6515, 'South', (18, 12))
Element 16: (3, (18, 12), ['.', '.', '', '%'], [(3, 5), (3, 13), (15, 4)], [False, False, False, True], 68, False, [True, True, False, False], 6554, 'South', (18, 11))
Element 17: (3, (18, 11), ['.', '.', '', '%'], [(3, 4), (3, 12), (16, 4)], [False, False, False, True], 66, False, [True, True, False, False], 6583, 'South', (18, 10))
Element 18: (3, (18, 10), ['.', '%', '', '%'], [(3, 3), (2, 12), (17, 4)], [False, True, False, True], 64, False, [True, False, False, False], 6612, 'West', (17, 10))
Element 19: (3, (17, 10), ['.', '.', '.', ''], [(4, 3), (1, 12), (18, 4)], [False, False, False, False], 62, False, [True, True, True, False], 6641, 'North', (17, 11))
Element 20: (3, (17, 11), ['.', '', '.', ''], [(5, 3), (1, 13), (18, 5)], [False, False, False, False], 60, False, [True, False, True, False], 6680, 'North', (17, 12))
Element 21: (3, (17, 12), ['.', '', '', ''], [(6, 3), (1, 12), (17, 5)], [False, False, False, False], 58, False, [True, False, False, False], 6709, 'West', (16, 12))
Element 22: (3, (16, 12), ['.', '.', '', ''], [(7, 3), (1, 11), (17, 6)], [False, False, False, False], 56, False, [True, True, False, False], 6738, 'South', (16, 11))
Element 23: (3, (16, 11), ['%', '.', '', ''], [(8, 3), (1, 10), (17, 7)], [True, False, False, False], 54, False, [False, True, False, False], 7767, 'South', (16, 10))
Element 24: (3, (16, 10), ['%', '.', '', ''], [(9, 3), (1, 11), (18, 7)], [True, False, False, False], 52, False, [False, True, False, False], 7796, 'South', (16, 9))
Element 25: (3, (16, 9), ['%', '%', '', '.'], [(9, 2), (2, 11), (17, 7)], [True, True, False, False], 50, False, [False, False, False, True], 8805, 'East', (17, 9))
Element 26: (3, (17, 9), ['', '%', '', '%'], [(10, 2), (2, 12), (17, 6)], [False, True, False, True], 48, False, [False, False, False, False], 8824, 'West', (16, 9))
Element 27: (3, (16, 9), ['%', '%', '', ''], [(11, 2), (2, 11), (16, 6)], [True, True, False, False], 46, False, [False, False, False, False], 8843, 'North', (16, 10))
Element 28: (3, (16, 10), ['%', '', '', ''], [(12, 2), (2, 10), (16, 5)], [True, False, False, False], 44, False, [False, False, False, False], 8862, 'North', (16, 11))
Element 29: (3, (16, 11), ['%', '', '', ''], [(13, 2), (1, 10), (15, 5)], [True, False, False, False], 42, False, [False, False, False, False], 8881, 'North', (16, 12))
Element 30: (3, (16, 12), ['.', '', '', ''], [(14, 2), (2, 10), (15, 6)], [False, False, False, False], 40, False, [True, False, False, False], 8900, 'West', (15, 12))
Element 31: (3, (15, 12), ['%', '%', '', ''], [(14, 3), (3, 10), (15, 7)], [True, True, False, False], 38, False, [False, False, False, False], 8929, 'East', (16, 12))
Element 32: (3, (16, 12), ['', '', '', ''], [(13, 3), (4, 10), (15, 8)], [False, False, False, False], 36, False, [False, False, False, False], 8948, 'East', (17, 12))
