Element 1: (3, (15, 9), ['.', '%', '.', '.'], [(17, 1), (4, 9), (10, 11)], [False, True, False, False], 98, False, [True, False, True, True], 29, 'East', (16, 9))
Element 2: (3, (16, 9), ['', '.', '%', '%'], [(18, 1), (5, 9), (11, 11)], [False, False, True, True], 96, False, [False, True, False, False], 58, 'South', (16, 8))
Element 3: (3, (16, 8), ['%', '.', '', '%'], [(18, 2), (6, 9), (12, 11)], [True, False, False, True], 94, False, [False, True, False, False], 97, 'South', (16, 7))
Element 4: (3, (16, 7), ['.', '.', '', '.'], [(18, 3), (7, 9), (13, 11)], [False, False, False, False], 92, False, [True, True, False, True], 136, 'East', (17, 7))
Element 5: (3, (17, 7), ['', '%', '%', '.'], [(18, 4), (6, 9), (13, 10)], [False, True, True, False], 90, False, [False, False, False, True], 165, 'East', (18, 7))
Element 6: (3, (18, 7), ['', '.', '.', '%'], [(18, 5), (6, 10), (13, 9)], [False, False, False, True], 88, False, [False, True, True, False], 204, 'North', (18, 8))
Element 7: (3, (18, 8), ['%', '', '.', '%'], [(18, 6), (6, 11), (14, 9)], [True, False, False, True], 86, False, [False, False, True, False], 243, 'North', (18, 9))
Element 8: (3, (18, 9), ['%', '', '.', '%'], [(18, 7), (7, 11), (15, 9)], [True, False, False, True], 84, False, [False, False, True, False], 262, 'North', (18, 10))
Element 9: (3, (18, 10), ['%', '', '', '%'], [(18, 8), (8, 11), (15, 10)], [True, False, False, True], 82, False, [False, False, False, False], 291, 'North', (18, 11))
Element 10: (3, (18, 11), ['.', '', '%', '%'], [(18, 9), (9, 11), (15, 11)], [False, False, True, True], 80, False, [True, False, False, False], 310, 'West', (17, 11))
Element 11: (3, (17, 11), ['G', '%', '%', ''], [(18, 10), (9, 10), (16, 11)], [False, True, True, False], 78, False, [False, False, False, False], 339, 'East', (18, 11))
Element 12: (3, (18, 11), ['G', '', '%', '%'], [(18, 9), (9, 9), (17, 11)], [False, False, True, True], 76, False, [False, False, False, False], 348, 'South', (18, 10))
Element 13: (3, (18, 10), ['%', '', 'G', '%'], [(18, 8), (10, 9), (18, 11)], [True, False, False, True], 74, False, [False, False, False, False], 357, 'South', (18, 9))
Element 14: (3, (18, 9), ['%', '', 'G', '%'], [(18, 7), (10, 10), (18, 10)], [True, False, False, True], 72, False, [False, False, False, False], 356, 'South', (18, 8))
Element 15: (3, (18, 8), ['%', '', 'G', '%'], [(17, 7), (10, 11), (18, 9)], [True, False, False, True], 70, False, [False, False, False, False], 355, 'South', (18, 7))
Element 16: (3, (18, 7), ['', '', 'G', '%'], [(16, 7), (11, 11), (18, 8)], [False, False, False, True], 68, False, [False, False, False, False], 354, 'South', (18, 6))
Element 17: (3, (18, 6), ['%', '', 'G', '%'], [(16, 6), (12, 11), (18, 7)], [True, False, False, True], 66, False, [False, False, False, False], 363, 'South', (18, 5))
Element 18: (3, (18, 5), ['%', '', 'G', '%'], [(16, 5), (13, 11), (18, 6)], [True, False, False, True], 64, False, [False, False, False, False], 372, 'South', (18, 4))
Element 19: (3, (18, 4), ['%', '', 'G', '%'], [(16, 4), (13, 10), (18, 5)], [True, False, False, True], 62, False, [False, False, False, False], 381, 'South', (18, 3))
Element 20: (3, (18, 3), ['%', '', 'G', '%'], [(16, 3), (13, 9), (18, 4)], [True, False, False, True], 60, False, [False, False, False, False], 390, 'South', (18, 2))
Element 21: (3, (18, 2), ['%', '', 'G', '%'], [(15, 3), (13, 8), (18, 3)], [True, False, False, True], 58, False, [False, False, False, False], 409, 'South', (18, 1))
Element 22: (3, (18, 1), ['', '%', 'G', '%'], [(15, 4), (13, 7), (18, 2)], [False, True, False, True], 56, False, [False, False, False, False], 428, 'West', (17, 1))
Element 23: (3, (17, 1), ['', '%', '%', 'G'], [(15, 5), (13, 6), (18, 1)], [False, True, True, False], 54, False, [False, False, False, False], 447, 'West', (16, 1))
Element 24: (3, (16, 1), ['.', '%', '%', 'G'], [(15, 6), (13, 5), (17, 1)], [False, True, True, False], 52, False, [True, False, False, False], 466, 'West', (15, 1))
Element 25: (3, (15, 1), ['%', '%', '.', 'G'], [(15, 7), (13, 4), (16, 1)], [True, True, False, False], 50, False, [False, False, True, False], 495, 'North', (15, 2))
Element 26: (3, (15, 2), ['%', 'G', '', '%'], [(15, 6), (13, 3), (15, 1)], [True, False, False, True], 48, False, [False, False, False, False], 514, 'North', (15, 3))
Element 27: (3, (15, 3), ['%', 'G', '', ''], [(15, 5), (13, 2), (15, 2)], [True, False, False, False], 46, False, [False, False, False, False], 523, 'East', (16, 3))
Element 28: (3, (16, 3), ['G', '%', '', '%'], [(15, 4), (13, 1), (15, 3)], [False, True, False, True], 44, False, [False, False, False, False], 532, 'North', (16, 4))
Element 29: (3, (16, 4), ['', 'G', '', '%'], [(15, 5), (12, 1), (16, 3)], [False, False, False, True], 42, False, [False, False, False, False], 541, 'North', (16, 5))
Element 30: (3, (16, 5), ['', 'G', '', '%'], [(15, 4), (11, 1), (16, 4)], [False, False, False, True], 40, False, [False, False, False, False], 550, 'North', (16, 6))
Element 31: (3, (16, 6), ['', 'G', '', '%'], [(15, 3), (10, 1), (16, 5)], [False, False, False, True], 38, False, [False, False, False, False], 559, 'West', (15, 6))
Element 32: (3, (15, 6), ['%', '', '', 'G'], [(16, 3), (9, 1), (16, 6)], [True, False, False, False], 36, False, [False, False, False, False], 568, 'North', (15, 7))
Element 33: (3, (15, 7), ['%', '', '%', 'G'], [(16, 4), (8, 1), (16, 7)], [True, False, True, False], 34, False, [False, False, False, False], 577, 'South', (15, 6))
Element 34: (3, (15, 6), ['%', '', '', ''], [(15, 4), (7, 1), (17, 7)], [True, False, False, False], 32, False, [False, False, False, False], 586, 'South', (15, 5))
Element 35: (3, (15, 5), ['%', '', '', ''], [(16, 4), (6, 1), (16, 7)], [True, False, False, False], 30, False, [False, False, False, False], 595, 'South', (15, 4))
Element 36: (3, (15, 4), ['%', '', '', ''], [(16, 5), (6, 2), (16, 8)], [True, False, False, False], 28, False, [False, False, False, False], 604, 'North', (15, 5))
Element 37: (3, (15, 5), ['%', '', '', ''], [(16, 4), (6, 3), (16, 9)], [True, False, False, False], 26, False, [False, False, False, False], 613, 'North', (15, 6))
Element 38: (3, (15, 6), ['%', '', '', ''], [(16, 5), (7, 3), (16, 8)], [True, False, False, False], 24, False, [False, False, False, False], 622, 'East', (16, 6))
Element 39: (3, (16, 6), ['', '', 'G', '%'], [(15, 5), (8, 3), (16, 7)], [False, False, False, True], 22, False, [False, False, False, False], 631, 'South', (16, 5))
Element 40: (3, (16, 5), ['', '', '', '%'], [(15, 6), (9, 3), (15, 7)], [False, False, False, True], 20, False, [False, False, False, False], 640, 'West', (15, 5))
Element 41: (3, (15, 5), ['%', '', 'G', ''], [(16, 6), (10, 3), (15, 6)], [True, False, False, False], 18, False, [False, False, False, False], 649, 'East', (16, 5))
Element 42: (3, (16, 5), ['G', '', '', '%'], [(16, 7), (11, 3), (15, 5)], [False, False, False, True], 16, False, [False, False, False, False], 658, 'South', (16, 4))
Element 43: (3, (16, 4), ['G', '', '', '%'], [(15, 7), (12, 3), (15, 4)], [False, False, False, True], 14, False, [False, False, False, False], 667, 'South', (16, 3))
Element 44: (3, (16, 3), ['', '%', '', '%'], [(16, 7), (11, 3), (15, 5)], [False, True, False, True], 12, False, [False, False, False, False], 666, 'North', (16, 4))
Element 45: (3, (16, 4), ['', '', '', '%'], [(16, 8), (10, 3), (15, 6)], [False, False, False, True], 10, False, [False, False, False, False], 665, 'South', (16, 3))
Element 46: (3, (16, 3), ['', '%', '', '%'], [(16, 9), (9, 3), (15, 7)], [False, True, False, True], 8, False, [False, False, False, False], 664, 'West', (15, 3))
Element 47: (3, (15, 3), ['%', '', '', ''], [(15, 9), (8, 3), (16, 7)], [True, False, False, False], 6, False, [False, False, False, False], 663, 'North', (15, 4))
Element 48: (3, (15, 4), ['%', '', '', ''], [(15, 10), (8, 4), (16, 6)], [True, False, False, False], 4, False, [False, False, False, False], 662, 'South', (15, 3))
Element 49: (3, (15, 3), ['%', '', '', ''], [(15, 11), (8, 5), (15, 6)], [True, False, False, False], 2, False, [False, False, False, False], 661, 'South', (15, 2))
Element 50: (3, (15, 2), ['%', '', '', '%'], [(15, 11), (8, 5), (15, 6)], [True, False, False, True], 0, False, [False, False, False, False], 660, 'Stop', (15, 2))
Element 51: #0#
