Element 1: (0, (4, 11), ['.', '.', '%', '%'], [(9, 11), (12, 3), (15, 3)], [False, False, True, True], 98, False, [True, True, False, False], 0, 'South', (4, 10))
Element 2: (0, (4, 10), ['%', '.', '', '%'], [(10, 11), (13, 3), (16, 3)], [True, False, False, True], 96, False, [False, True, False, False], 39, 'South', (4, 9))
Element 3: (0, (4, 9), ['.', '%', '', '.'], [(11, 11), (13, 4), (16, 4)], [False, True, False, False], 94, False, [True, False, False, True], 78, 'East', (5, 9))
Element 4: (0, (5, 9), ['', '%', '%', '.'], [(12, 11), (13, 5), (16, 5)], [False, True, True, False], 92, False, [False, False, False, True], 117, 'East', (6, 9))
Element 5: (0, (6, 9), ['', '.', '.', '.'], [(13, 11), (13, 6), (16, 6)], [False, False, False, False], 90, False, [False, True, True, True], 156, 'East', (7, 9))
Element 6: (0, (7, 9), ['', '%', '%', '%'], [(13, 10), (13, 7), (16, 7)], [False, True, True, True], 88, False, [False, False, False, False], 195, 'West', (6, 9))
Element 7: (0, (6, 9), ['', '.', '.', ''], [(13, 9), (13, 8), (17, 7)], [False, False, False, False], 86, False, [False, True, True, False], 224, 'North', (6, 10))
Element 8: (0, (6, 10), ['%', '', '.', '%'], [(14, 9), (13, 9), (18, 7)], [True, False, False, True], 84, False, [False, False, True, False], 253, 'North', (6, 11))
Element 9: (0, (6, 11), ['%', '', '%', '.'], [(15, 9), (12, 9), (18, 8)], [True, False, True, False], 82, False, [False, False, False, True], 292, 'East', (7, 11))
Element 10: (0, (7, 11), ['', '%', '%', '.'], [(16, 9), (13, 9), (18, 9)], [False, True, True, False], 80, False, [False, False, False, True], 321, 'East', (8, 11))
Element 11: (0, (8, 11), ['', '%', '%', ''], [(16, 8), (14, 9), (18, 10)], [False, True, True, False], 78, False, [False, False, False, False], 350, 'East', (9, 11))
Element 12: (0, (9, 11), ['', '.', '%', ''], [(16, 7), (15, 9), (18, 11)], [False, False, True, False], 76, False, [False, True, False, False], 349, 'South', (9, 10))
Element 13: (0, (9, 10), ['%', '.', '', '.'], [(15, 7), (15, 10), (17, 11)], [True, False, False, False], 74, False, [False, True, False, True], 388, 'East', (10, 10))
Element 14: (0, (10, 10), ['', '.', '', '%'], [(15, 6), (15, 11), (16, 11)], [False, False, False, True], 72, False, [False, True, False, False], 427, 'South', (10, 9))
Element 15: (0, (10, 9), ['.', '', '', '%'], [(15, 5), (15, 10), (15, 11)], [False, False, False, True], 70, False, [True, False, False, False], 446, 'West', (9, 9))
Element 16: (0, (9, 9), ['%', '', '', ''], [(15, 4), (15, 9), (15, 10)], [True, False, False, False], 68, False, [False, False, False, False], 465, 'South', (9, 8))
Element 17: (0, (9, 8), ['%', '.', '', ''], [(16, 4), (16, 9), (15, 9)], [True, False, False, False], 66, False, [False, True, False, False], 464, 'South', (9, 7))
Element 18: (0, (9, 7), ['%', '%', '', '.'], [(16, 5), (16, 8), (16, 9)], [True, True, False, False], 64, False, [False, False, False, True], 473, 'East', (10, 7))
Element 19: (0, (10, 7), ['', '%', '', '.'], [(16, 6), (16, 7), (16, 8)], [False, True, False, False], 62, False, [False, False, False, True], 482, 'East', (11, 7))
Element 20: (0, (11, 7), ['', '%', '%', '%'], [(16, 5), (17, 7), (16, 9)], [False, True, True, True], 60, False, [False, False, False, False], 491, 'West', (10, 7))
Element 21: (0, (10, 7), ['', '%', '', ''], [(16, 4), (18, 7), (15, 9)], [False, True, False, False], 58, False, [False, False, False, False], 490, 'North', (10, 8))
Element 22: (0, (10, 8), ['', '', '', '%'], [(16, 3), (18, 6), (14, 9)], [False, False, False, True], 56, False, [False, False, False, False], 499, 'South', (10, 7))
Element 23: (0, (10, 7), ['', '%', '', ''], [(15, 3), (18, 5), (13, 9)], [False, True, False, False], 54, False, [False, False, False, False], 508, 'West', (9, 7))
Element 24: (0, (9, 7), ['%', '%', '', ''], [(15, 2), (18, 4), (13, 10)], [True, True, False, False], 52, False, [False, False, False, False], 527, 'North', (9, 8))
Element 25: (0, (9, 8), ['%', '', '', ''], [(15, 1), (18, 3), (13, 11)], [True, False, False, False], 50, False, [False, False, False, False], 546, 'East', (10, 8))
Element 26: (0, (10, 8), ['', '', '', '%'], [(16, 1), (18, 2), (12, 11)], [False, False, False, True], 48, False, [False, False, False, False], 565, 'West', (9, 8))
