Element 1: (2, (15, 11), ['%', '.', '%', '.'], [(8, 3), (6, 9), (18, 5)], [True, False, True, False], 98, False, [False, True, False, True], 19, 'East', (16, 11))
Element 2: (2, (16, 11), ['', '%', '%', '.'], [(9, 3), (6, 10), (18, 6)], [False, True, True, False], 96, False, [False, False, False, True], 58, 'East', (17, 11))
Element 3: (2, (17, 11), ['', '%', '%', ''], [(10, 3), (6, 11), (18, 7)], [False, True, True, False], 94, False, [False, False, False, False], 97, 'East', (18, 11))
Element 4: (2, (18, 11), ['', '.', '%', '%'], [(11, 3), (7, 11), (18, 8)], [False, False, True, True], 92, False, [False, True, False, False], 126, 'South', (18, 10))
Element 5: (2, (18, 10), ['%', 'G', '', '%'], [(12, 3), (8, 11), (18, 9)], [True, False, False, True], 90, False, [False, False, False, False], 165, 'North', (18, 11))
Element 6: (2, (18, 11), ['', 'G', '%', '%'], [(13, 3), (9, 11), (18, 10)], [False, False, True, True], 88, False, [False, False, False, False], 184, 'West', (17, 11))
Element 7: (2, (17, 11), ['', '%', '%', 'G'], [(13, 4), (10, 11), (18, 11)], [False, True, True, False], 86, False, [False, False, False, False], 203, 'West', (16, 11))
Element 8: (2, (16, 11), ['', '%', '%', 'G'], [(13, 5), (11, 11), (17, 11)], [False, True, True, False], 84, False, [False, False, False, False], 222, 'West', (15, 11))
Element 9: (2, (15, 11), ['%', '.', '%', 'G'], [(13, 6), (12, 11), (16, 11)], [True, False, True, False], 82, False, [False, True, False, False], 241, 'South', (15, 10))
Element 10: (2, (15, 10), ['%', '.', 'G', '%'], [(13, 7), (13, 11), (15, 11)], [True, False, False, True], 80, False, [False, True, False, False], 270, 'South', (15, 9))
Element 11: (2, (15, 9), ['.', '%', 'G', '.'], [(13, 8), (13, 10), (15, 10)], [False, True, False, False], 78, False, [True, False, False, True], 299, 'East', (16, 9))
Element 12: (2, (16, 9), ['G', '.', '%', '%'], [(13, 9), (13, 11), (15, 9)], [False, False, True, True], 76, False, [False, True, False, False], 318, 'South', (16, 8))
Element 13: (2, (16, 8), ['%', '.', '', '%'], [(12, 9), (12, 11), (14, 9)], [True, False, False, True], 74, False, [False, True, False, False], 347, 'South', (16, 7))
Element 14: (2, (16, 7), ['.', '.', '', '.'], [(12, 9), (11, 11), (13, 9)], [False, False, False, False], 72, False, [True, True, False, True], 356, 'East', (17, 7))
Element 15: (2, (17, 7), ['', '%', '%', ''], [(13, 9), (10, 11), (13, 10)], [False, True, True, False], 70, False, [False, False, False, False], 365, 'East', (18, 7))
Element 16: (2, (18, 7), ['', '', '', '%'], [(13, 9), (10, 10), (13, 11)], [False, False, False, True], 68, False, [False, False, False, False], 374, 'North', (18, 8))
Element 17: (2, (18, 8), ['%', '', '', '%'], [(13, 8), (10, 9), (12, 11)], [True, False, False, True], 66, False, [False, False, False, False], 383, 'North', (18, 9))
Element 18: (2, (18, 9), ['%', '', '', '%'], [(13, 7), (9, 9), (11, 11)], [True, False, False, True], 64, False, [False, False, False, False], 392, 'South', (18, 8))
Element 19: (2, (18, 8), ['%', '', '', '%'], [(13, 6), (9, 10), (10, 11)], [True, False, False, True], 62, False, [False, False, False, False], 401, 'South', (18, 7))
Element 20: (2, (18, 7), ['', '', '', '%'], [(13, 5), (9, 9), (10, 10)], [False, False, False, True], 60, False, [False, False, False, False], 400, 'South', (18, 6))
Element 21: (2, (18, 6), ['%', '', '', '%'], [(13, 4), (9, 8), (10, 9)], [True, False, False, True], 58, False, [False, False, False, False], 399, 'South', (18, 5))
Element 22: (2, (18, 5), ['%', '.', '', '%'], [(13, 3), (9, 7), (10, 8)], [True, False, False, True], 56, False, [False, True, False, False], 408, 'South', (18, 4))
Element 23: (2, (18, 4), ['%', '.', '', '%'], [(13, 2), (9, 8), (10, 7)], [True, False, False, True], 54, False, [False, True, False, False], 437, 'South', (18, 3))
