Element 1: (2, (17, 7), ['.', '%', '%', '.'], [(10, 10), (15, 3), (18, 9)], [False, True, True, False], 98, False, [True, False, False, True], 19, 'East', (18, 7))
Element 2: (2, (18, 7), ['', '.', '.', '%'], [(10, 11), (16, 3), (18, 10)], [False, False, False, True], 96, False, [False, True, True, False], 58, 'North', (18, 8))
Element 3: (2, (18, 8), ['%', '', '', '%'], [(11, 11), (16, 4), (18, 11)], [True, False, False, True], 94, False, [False, False, False, False], 87, 'North', (18, 9))
Element 4: (2, (18, 9), ['%', '', '', '%'], [(12, 11), (16, 5), (17, 11)], [True, False, False, True], 92, False, [False, False, False, False], 116, 'North', (18, 10))
Element 5: (2, (18, 10), ['%', '', '', '%'], [(13, 11), (16, 6), (16, 11)], [True, False, False, True], 90, False, [False, False, False, False], 145, 'North', (18, 11))
Element 6: (2, (18, 11), ['', '', '%', '%'], [(13, 10), (16, 7), (15, 11)], [False, False, True, True], 88, False, [False, False, False, False], 174, 'West', (17, 11))
Element 7: (2, (17, 11), ['', '%', '%', ''], [(13, 9), (16, 8), (15, 10)], [False, True, True, False], 86, False, [False, False, False, False], 203, 'West', (16, 11))
Element 8: (2, (16, 11), ['', '%', '%', ''], [(14, 9), (16, 9), (15, 9)], [False, True, True, False], 84, False, [False, False, False, False], 232, 'West', (15, 11))
Element 9: (2, (15, 11), ['%', 'G', '%', ''], [(15, 9), (16, 8), (15, 10)], [True, False, True, False], 82, False, [False, False, False, False], 231, 'East', (16, 11))
Element 10: (2, (16, 11), ['G', '%', '%', ''], [(16, 9), (16, 7), (15, 11)], [False, True, True, False], 80, False, [False, False, False, False], 230, 'East', (17, 11))
Element 11: (2, (17, 11), ['G', '%', '%', ''], [(16, 8), (15, 7), (16, 11)], [False, True, True, False], 78, False, [False, False, False, False], 239, 'East', (18, 11))
Element 12: (2, (18, 11), ['G', '', '%', '%'], [(16, 7), (15, 6), (17, 11)], [False, False, True, True], 76, False, [False, False, False, False], 248, 'South', (18, 10))
Element 13: (2, (18, 10), ['%', '', 'G', '%'], [(17, 7), (15, 5), (18, 11)], [True, False, False, True], 74, False, [False, False, False, False], 257, 'South', (18, 9))
Element 14: (2, (18, 9), ['%', '', 'G', '%'], [(18, 7), (15, 4), (18, 10)], [True, False, False, True], 72, False, [False, False, False, False], 266, 'South', (18, 8))
Element 15: (2, (18, 8), ['%', '', 'G', '%'], [(18, 6), (15, 5), (18, 9)], [True, False, False, True], 70, False, [False, False, False, False], 275, 'South', (18, 7))
Element 16: (2, (18, 7), ['', '', 'G', '%'], [(18, 5), (15, 6), (18, 8)], [False, False, False, True], 68, False, [False, False, False, False], 284, 'South', (18, 6))
