Element 1: (3, (13, 5), ['%', '.', '.', '%'], [(18, 5), (6, 7), (10, 3)], [True, False, False, True], 98, False, [False, True, True, False], 29, 'North', (13, 6))
Element 2: (3, (13, 6), ['%', '', '.', '%'], [(18, 6), (6, 8), (11, 3)], [True, False, False, True], 96, False, [False, False, True, False], 68, 'North', (13, 7))
Element 3: (3, (13, 7), ['%', '', '.', '%'], [(18, 7), (6, 9), (12, 3)], [True, False, False, True], 94, False, [False, False, True, False], 107, 'North', (13, 8))
Element 4: (3, (13, 8), ['%', '', '.', '%'], [(18, 8), (7, 9), (13, 3)], [True, False, False, True], 92, False, [False, False, True, False], 146, 'North', (13, 9))
Element 5: (3, (13, 9), ['.', '', '.', '.'], [(18, 9), (6, 9), (13, 4)], [False, False, False, False], 90, False, [True, False, True, True], 175, 'East', (14, 9))
Element 6: (3, (14, 9), ['', '%', '%', '.'], [(18, 10), (6, 10), (13, 5)], [False, True, True, False], 88, False, [False, False, False, True], 204, 'East', (15, 9))
Element 7: (3, (15, 9), ['', '%', '.', '.'], [(18, 11), (6, 11), (13, 6)], [False, True, False, False], 86, False, [False, False, True, True], 223, 'East', (16, 9))
Element 8: (3, (16, 9), ['', '.', '%', '%'], [(17, 11), (7, 11), (13, 7)], [False, False, True, True], 84, False, [False, True, False, False], 252, 'South', (16, 8))
Element 9: (3, (16, 8), ['%', '.', '', '%'], [(16, 11), (8, 11), (13, 8)], [True, False, False, True], 82, False, [False, True, False, False], 281, 'South', (16, 7))
Element 10: (3, (16, 7), ['.', '.', '', '.'], [(15, 11), (9, 11), (13, 9)], [False, False, False, False], 80, False, [True, True, False, True], 310, 'East', (17, 7))
Element 11: (3, (17, 7), ['', '%', '%', ''], [(15, 10), (10, 11), (13, 10)], [False, True, True, False], 78, False, [False, False, False, False], 349, 'East', (18, 7))
Element 12: (3, (18, 7), ['', '', '', '%'], [(15, 9), (11, 11), (13, 11)], [False, False, False, True], 76, False, [False, False, False, False], 368, 'North', (18, 8))
Element 13: (3, (18, 8), ['%', '', '', '%'], [(16, 9), (12, 11), (13, 10)], [True, False, False, True], 74, False, [False, False, False, False], 377, 'North', (18, 9))
Element 14: (3, (18, 9), ['%', '', '', '%'], [(16, 8), (13, 11), (13, 9)], [True, False, False, True], 72, False, [False, False, False, False], 376, 'North', (18, 10))
Element 15: (3, (18, 10), ['%', '', '', '%'], [(16, 7), (13, 10), (12, 9)], [True, False, False, True], 70, False, [False, False, False, False], 385, 'North', (18, 11))
Element 16: (3, (18, 11), ['', '', '%', '%'], [(16, 6), (13, 9), (12, 9)], [False, False, True, True], 68, False, [False, False, False, False], 394, 'West', (17, 11))
Element 17: (3, (17, 11), ['', '%', '%', ''], [(16, 5), (14, 9), (13, 9)], [False, True, True, False], 66, False, [False, False, False, False], 403, 'West', (16, 11))
Element 18: (3, (16, 11), ['', '%', '%', ''], [(16, 4), (15, 9), (13, 9)], [False, True, True, False], 64, False, [False, False, False, False], 412, 'West', (15, 11))
Element 19: (3, (15, 11), ['%', '', '%', ''], [(16, 3), (16, 9), (13, 8)], [True, False, True, False], 62, False, [False, False, False, False], 421, 'South', (15, 10))
Element 20: (3, (15, 10), ['%', '', '', '%'], [(15, 3), (16, 8), (13, 7)], [True, False, False, True], 60, False, [False, False, False, False], 430, 'North', (15, 11))
Element 21: (3, (15, 11), ['%', '', '%', ''], [(15, 4), (16, 7), (13, 6)], [True, False, True, False], 58, False, [False, False, False, False], 439, 'East', (16, 11))
Element 22: (3, (16, 11), ['', '%', '%', ''], [(15, 5), (15, 7), (13, 5)], [False, True, True, False], 56, False, [False, False, False, False], 458, 'East', (17, 11))
