Element 1: (2, (13, 1), ['.', '%', '.', '%'], [(1, 5), (6, 8), (16, 9)], [False, True, False, True], 98, False, [True, False, True, False], 19, 'North', (13, 2))
Element 2: (2, (13, 2), ['%', '', '.', '%'], [(1, 6), (6, 9), (16, 8)], [True, False, False, True], 96, False, [False, False, True, False], 58, 'North', (13, 3))
Element 3: (2, (13, 3), ['.', '', '.', '%'], [(1, 7), (7, 9), (16, 7)], [False, False, False, True], 94, False, [True, False, True, False], 97, 'North', (13, 4))
Element 4: (2, (13, 4), ['%', '', '.', '%'], [(2, 7), (6, 9), (17, 7)], [True, False, False, True], 92, False, [False, False, True, False], 126, 'North', (13, 5))
Element 5: (2, (13, 5), ['%', '', '.', '%'], [(3, 7), (6, 10), (18, 7)], [True, False, False, True], 90, False, [False, False, True, False], 165, 'North', (13, 6))
Element 6: (2, (13, 6), ['%', '', '.', '%'], [(4, 7), (6, 11), (18, 8)], [True, False, False, True], 88, False, [False, False, True, False], 204, 'North', (13, 7))
Element 7: (2, (13, 7), ['%', '', '.', '%'], [(5, 7), (7, 11), (18, 9)], [True, False, False, True], 86, False, [False, False, True, False], 243, 'North', (13, 8))
Element 8: (2, (13, 8), ['%', '', '.', '%'], [(5, 6), (8, 11), (18, 10)], [True, False, False, True], 84, False, [False, False, True, False], 282, 'North', (13, 9))
Element 9: (2, (13, 9), ['.', '', '.', '.'], [(6, 6), (9, 11), (18, 11)], [False, False, False, False], 82, False, [True, False, True, True], 311, 'East', (14, 9))
Element 10: (2, (14, 9), ['', '%', '%', '.'], [(6, 5), (10, 11), (17, 11)], [False, True, True, False], 80, False, [False, False, False, True], 350, 'East', (15, 9))
Element 11: (2, (15, 9), ['', '%', '.', ''], [(6, 4), (11, 11), (16, 11)], [False, True, False, False], 78, False, [False, False, True, False], 389, 'North', (15, 10))
Element 12: (2, (15, 10), ['%', '', 'G', '%'], [(6, 3), (12, 11), (15, 11)], [True, False, False, True], 76, False, [False, False, False, False], 428, 'South', (15, 9))
Element 13: (2, (15, 9), ['', '%', 'G', ''], [(7, 3), (13, 11), (15, 10)], [False, True, False, False], 74, False, [False, False, False, False], 447, 'East', (16, 9))
Element 14: (2, (16, 9), ['G', '', '%', '%'], [(8, 3), (13, 10), (15, 9)], [False, False, True, True], 72, False, [False, False, False, False], 466, 'South', (16, 8))
Element 15: (2, (16, 8), ['%', '', '', '%'], [(9, 3), (13, 9), (14, 9)], [True, False, False, True], 70, False, [False, False, False, False], 475, 'South', (16, 7))
Element 16: (2, (16, 7), ['.', '.', '', ''], [(10, 3), (12, 9), (15, 9)], [False, False, False, False], 68, False, [True, True, False, False], 494, 'South', (16, 6))
Element 17: (2, (16, 6), ['.', '.', '', '%'], [(11, 3), (13, 9), (15, 10)], [False, False, False, True], 66, False, [True, True, False, False], 513, 'South', (16, 5))
Element 18: (2, (16, 5), ['.', '.', '', '%'], [(12, 3), (14, 9), (15, 11)], [False, False, False, True], 64, False, [True, True, False, False], 532, 'South', (16, 4))
Element 19: (2, (16, 4), ['.', '.', '', '%'], [(13, 3), (15, 9), (16, 11)], [False, False, False, True], 62, False, [True, True, False, False], 541, 'South', (16, 3))
Element 20: (2, (16, 3), ['.', '%', '', '%'], [(13, 4), (16, 9), (17, 11)], [False, True, False, True], 60, False, [True, False, False, False], 550, 'West', (15, 3))
Element 21: (2, (15, 3), ['%', '.', '.', ''], [(13, 5), (16, 8), (18, 11)], [True, False, False, False], 58, False, [False, True, True, False], 559, 'North', (15, 4))
Element 22: (2, (15, 4), ['%', '', '.', ''], [(13, 6), (16, 7), (18, 10)], [True, False, False, False], 56, False, [False, False, True, False], 568, 'North', (15, 5))
Element 23: (2, (15, 5), ['%', '', '.', ''], [(13, 7), (15, 7), (18, 9)], [True, False, False, False], 54, False, [False, False, True, False], 587, 'North', (15, 6))
Element 24: (2, (15, 6), ['%', '', '', ''], [(13, 8), (16, 7), (18, 8)], [True, False, False, False], 52, False, [False, False, False, False], 596, 'North', (15, 7))
Element 25: (2, (15, 7), ['%', '', '%', ''], [(13, 9), (17, 7), (18, 7)], [True, False, True, False], 50, False, [False, False, False, False], 595, 'South', (15, 6))
Element 26: (2, (15, 6), ['%', '', '', ''], [(14, 9), (18, 7), (18, 6)], [True, False, False, False], 48, False, [False, False, False, False], 604, 'South', (15, 5))
Element 27: (2, (15, 5), ['%', '', '', ''], [(15, 9), (18, 8), (18, 5)], [True, False, False, False], 46, False, [False, False, False, False], 613, 'South', (15, 4))
