Element 1: (0, (3, 7), ['.', '.', '.', '.'], [(13, 9), (15, 7), (16, 3)], [False, False, False, False], 98, False, [True, True, True, True], 0, 'East', (4, 7))
Element 2: (0, (4, 7), ['', '.', '%', '.'], [(14, 9), (16, 7), (16, 4)], [False, False, True, False], 96, False, [False, True, False, True], 39, 'East', (5, 7))
Element 3: (0, (5, 7), ['', '.', '%', '.'], [(15, 9), (17, 7), (16, 5)], [False, False, True, False], 94, False, [False, True, False, True], 78, 'East', (6, 7))
Element 4: (0, (6, 7), ['', '.', '.', ''], [(16, 9), (18, 7), (16, 6)], [False, False, False, False], 92, False, [False, True, True, False], 117, 'North', (6, 8))
Element 5: (0, (6, 8), ['%', '', '.', '%'], [(16, 8), (18, 8), (15, 6)], [True, False, False, True], 90, False, [False, False, True, False], 156, 'North', (6, 9))
Element 6: (0, (6, 9), ['.', '', '.', '.'], [(16, 7), (18, 9), (15, 5)], [False, False, False, False], 88, False, [True, False, True, True], 185, 'East', (7, 9))
Element 7: (0, (7, 9), ['', '%', '%', '%'], [(17, 7), (18, 10), (15, 4)], [False, True, True, True], 86, False, [False, False, False, False], 214, 'West', (6, 9))
Element 8: (0, (6, 9), ['.', '', '.', ''], [(18, 7), (18, 11), (15, 3)], [False, False, False, False], 84, False, [True, False, True, False], 223, 'North', (6, 10))
Element 9: (0, (6, 10), ['%', '', '.', '%'], [(18, 6), (17, 11), (15, 2)], [True, False, False, True], 82, False, [False, False, True, False], 262, 'North', (6, 11))
Element 10: (0, (6, 11), ['%', '', '%', '.'], [(18, 5), (16, 11), (15, 1)], [True, False, True, False], 80, False, [False, False, False, True], 301, 'East', (7, 11))
Element 11: (0, (7, 11), ['', '%', '%', '.'], [(18, 4), (15, 11), (16, 1)], [False, True, True, False], 78, False, [False, False, False, True], 340, 'East', (8, 11))
Element 12: (0, (8, 11), ['', '%', '%', '.'], [(18, 3), (15, 10), (17, 1)], [False, True, True, False], 76, False, [False, False, False, True], 379, 'East', (9, 11))
Element 13: (0, (9, 11), ['', '.', '%', '.'], [(18, 2), (15, 9), (18, 1)], [False, False, True, False], 74, False, [False, True, False, True], 398, 'East', (10, 11))
Element 14: (0, (10, 11), ['', '.', '%', '.'], [(18, 3), (16, 9), (18, 2)], [False, False, True, False], 72, False, [False, True, False, True], 407, 'East', (11, 11))
Element 15: (0, (11, 11), ['', '%', '%', '.'], [(18, 4), (16, 8), (18, 3)], [False, True, True, False], 70, False, [False, False, False, True], 416, 'East', (12, 11))
Element 16: (0, (12, 11), ['', '%', '%', '.'], [(18, 5), (16, 9), (18, 4)], [False, True, True, False], 68, False, [False, False, False, True], 425, 'East', (13, 11))
Element 17: (0, (13, 11), ['', '.', '%', '%'], [(18, 6), (15, 9), (18, 5)], [False, False, True, True], 66, False, [False, True, False, False], 434, 'South', (13, 10))
Element 18: (0, (13, 10), ['%', '', '', '%'], [(18, 7), (14, 9), (18, 6)], [True, False, False, True], 64, False, [False, False, False, False], 443, 'South', (13, 9))
Element 19: (0, (13, 9), ['.', '.', '', ''], [(18, 8), (15, 9), (18, 7)], [False, False, False, False], 62, False, [True, True, False, False], 442, 'South', (13, 8))
Element 20: (0, (13, 8), ['%', '.', '', '%'], [(18, 9), (15, 10), (18, 8)], [True, False, False, True], 60, False, [False, True, False, False], 451, 'South', (13, 7))
Element 21: (0, (13, 7), ['%', '.', '', '%'], [(18, 10), (15, 11), (18, 9)], [True, False, False, True], 58, False, [False, True, False, False], 460, 'South', (13, 6))
Element 22: (0, (13, 6), ['%', '.', '', '%'], [(18, 11), (16, 11), (18, 10)], [True, False, False, True], 56, False, [False, True, False, False], 469, 'South', (13, 5))
Element 23: (0, (13, 5), ['%', '.', '', '%'], [(17, 11), (15, 11), (18, 11)], [True, False, False, True], 54, False, [False, True, False, False], 478, 'South', (13, 4))
Element 24: (0, (13, 4), ['%', '.', '', '%'], [(16, 11), (15, 10), (17, 11)], [True, False, False, True], 52, False, [False, True, False, False], 487, 'South', (13, 3))
Element 25: (0, (13, 3), ['.', '.', '', '%'], [(15, 11), (15, 10), (16, 11)], [False, False, False, True], 50, False, [True, True, False, False], 496, 'South', (13, 2))
Element 26: (0, (13, 2), ['%', '.', '', '%'], [(15, 11), (15, 9), (17, 11)], [True, False, False, True], 48, False, [False, True, False, False], 505, 'South', (13, 1))
Element 27: (0, (13, 1), ['.', '%', '', '%'], [(15, 10), (15, 9), (18, 11)], [False, True, False, True], 46, False, [True, False, False, False], 514, 'West', (12, 1))
