Element 1: (2, (6, 5), ['.', '.', '.', '%'], [(7, 11), (4, 9), (18, 3)], [False, False, False, True], 98, False, [True, True, True, False], 19, 'North', (6, 6))
Element 2: (2, (6, 6), ['.', '', '.', '%'], [(8, 11), (5, 9), (18, 4)], [False, False, False, True], 96, False, [True, False, True, False], 58, 'North', (6, 7))
Element 3: (2, (6, 7), ['.', '', '.', ''], [(9, 11), (6, 9), (18, 5)], [False, False, False, False], 94, False, [True, False, True, False], 97, 'North', (6, 8))
Element 4: (2, (6, 8), ['%', '', '', '%'], [(10, 11), (7, 9), (18, 6)], [True, False, False, True], 92, False, [False, False, False, False], 136, 'North', (6, 9))
Element 5: (2, (6, 9), ['', '', '.', 'G'], [(11, 11), (7, 9), (18, 7)], [False, False, False, False], 90, False, [False, False, True, False], 155, 'North', (6, 10))
Element 6: (2, (6, 10), ['%', 'G', '', '%'], [(12, 11), (6, 9), (18, 8)], [True, False, False, True], 88, False, [False, False, False, False], 184, 'North', (6, 11))
Element 7: (2, (6, 11), ['%', '', '%', ''], [(13, 11), (6, 9), (18, 9)], [True, False, True, False], 86, False, [False, False, False, False], 203, 'East', (7, 11))
Element 8: (2, (7, 11), ['', '%', '%', ''], [(13, 10), (5, 9), (18, 10)], [False, True, True, False], 84, False, [False, False, False, False], 222, 'East', (8, 11))
Element 9: (2, (8, 11), ['', '%', '%', ''], [(13, 9), (4, 9), (18, 11)], [False, True, True, False], 82, False, [False, False, False, False], 231, 'East', (9, 11))
Element 10: (2, (9, 11), ['', '.', '%', ''], [(14, 9), (4, 10), (17, 11)], [False, False, True, False], 80, False, [False, True, False, False], 260, 'South', (9, 10))
Element 11: (2, (9, 10), ['%', '.', '', '.'], [(15, 9), (4, 11), (16, 11)], [True, False, False, False], 78, False, [False, True, False, True], 299, 'East', (10, 10))
Element 12: (2, (10, 10), ['', '.', '', '%'], [(16, 9), (3, 11), (15, 11)], [False, False, False, True], 76, False, [False, True, False, False], 338, 'South', (10, 9))
Element 13: (2, (10, 9), ['.', '', '', '%'], [(16, 8), (2, 11), (15, 10)], [False, False, False, True], 74, False, [True, False, False, False], 377, 'West', (9, 9))
Element 14: (2, (9, 9), ['%', '', '', ''], [(16, 7), (1, 11), (15, 9)], [True, False, False, False], 72, False, [False, False, False, False], 396, 'South', (9, 8))
Element 15: (2, (9, 8), ['%', '.', '', ''], [(17, 7), (1, 10), (16, 9)], [True, False, False, False], 70, False, [False, True, False, False], 415, 'South', (9, 7))
Element 16: (2, (9, 7), ['%', '%', '', '.'], [(18, 7), (1, 9), (16, 8)], [True, True, False, False], 68, False, [False, False, False, True], 434, 'East', (10, 7))
Element 17: (2, (10, 7), ['', '%', '', '.'], [(18, 8), (1, 8), (16, 7)], [False, True, False, False], 66, False, [False, False, False, True], 453, 'East', (11, 7))
Element 18: (2, (11, 7), ['', '%', '%', '%'], [(18, 9), (1, 7), (16, 6)], [False, True, True, True], 64, False, [False, False, False, False], 482, 'West', (10, 7))
Element 19: (2, (10, 7), ['', '%', '', ''], [(18, 10), (2, 7), (16, 5)], [False, True, False, False], 62, False, [False, False, False, False], 501, 'North', (10, 8))
Element 20: (2, (10, 8), ['', '', '', '%'], [(18, 11), (3, 7), (16, 4)], [False, False, False, True], 60, False, [False, False, False, False], 520, 'South', (10, 7))
Element 21: (2, (10, 7), ['', '%', '', ''], [(17, 11), (4, 7), (16, 3)], [False, True, False, False], 58, False, [False, False, False, False], 539, 'West', (9, 7))
Element 22: (2, (9, 7), ['%', '%', '', ''], [(16, 11), (5, 7), (15, 3)], [True, True, False, False], 56, False, [False, False, False, False], 558, 'North', (9, 8))
Element 23: (2, (9, 8), ['%', '', '', ''], [(15, 11), (5, 6), (15, 4)], [True, False, False, False], 54, False, [False, False, False, False], 577, 'East', (10, 8))
Element 24: (2, (10, 8), ['', '', '', '%'], [(15, 10), (5, 5), (15, 5)], [False, False, False, True], 52, False, [False, False, False, False], 596, 'West', (9, 8))
Element 25: (2, (9, 8), ['%', '', '', ''], [(15, 11), (5, 4), (15, 6)], [True, False, False, False], 50, False, [False, False, False, False], 615, 'North', (9, 9))
Element 26: (2, (9, 9), ['%', '', '', ''], [(16, 11), (6, 4), (15, 7)], [True, False, False, False], 48, False, [False, False, False, False], 634, 'East', (10, 9))
Element 27: (2, (10, 9), ['', '', '', '%'], [(17, 11), (6, 3), (15, 6)], [False, False, False, True], 46, False, [False, False, False, False], 643, 'South', (10, 8))
Element 28: (2, (10, 8), ['', '', '', '%'], [(18, 11), (7, 3), (15, 5)], [False, False, False, True], 44, False, [False, False, False, False], 652, 'North', (10, 9))
Element 29: (2, (10, 9), ['', '', '', '%'], [(18, 10), (8, 3), (15, 4)], [False, False, False, True], 42, False, [False, False, False, False], 661, 'North', (10, 10))
Element 30: (2, (10, 10), ['', '', '', '%'], [(18, 9), (9, 3), (15, 3)], [False, False, False, True], 40, False, [False, False, False, False], 670, 'North', (10, 11))
Element 31: (2, (10, 11), ['', '', '%', ''], [(18, 8), (10, 3), (15, 2)], [False, False, True, False], 38, False, [False, False, False, False], 689, 'East', (11, 11))
Element 32: (2, (11, 11), ['', '%', '%', ''], [(18, 7), (11, 3), (15, 1)], [False, True, True, False], 36, False, [False, False, False, False], 708, 'East', (12, 11))
Element 33: (2, (12, 11), ['', '%', '%', ''], [(18, 6), (12, 3), (16, 1)], [False, True, True, False], 34, False, [False, False, False, False], 727, 'East', (13, 11))
Element 34: (2, (13, 11), ['', '', '%', '%'], [(18, 5), (13, 3), (17, 1)], [False, False, True, True], 32, False, [False, False, False, False], 746, 'South', (13, 10))
Element 35: (2, (13, 10), ['%', '', '', '%'], [(18, 4), (13, 4), (18, 1)], [True, False, False, True], 30, False, [False, False, False, False], 755, 'South', (13, 9))
Element 36: (2, (13, 9), ['.', '.', '', ''], [(18, 3), (13, 5), (18, 2)], [False, False, False, False], 28, False, [True, True, False, False], 774, 'South', (13, 8))
Element 37: (2, (13, 8), ['%', '.', '', '%'], [(18, 2), (13, 6), (18, 1)], [True, False, False, True], 26, False, [False, True, False, False], 793, 'South', (13, 7))
Element 38: (2, (13, 7), ['%', '', '', '%'], [(18, 1), (13, 5), (17, 1)], [True, False, False, True], 24, False, [False, False, False, False], 802, 'South', (13, 6))
Element 39: (2, (13, 6), ['%', '', '', '%'], [(17, 1), (13, 4), (16, 1)], [True, False, False, True], 22, False, [False, False, False, False], 801, 'South', (13, 5))
Element 40: (2, (13, 5), ['%', '', '', '%'], [(16, 1), (13, 3), (15, 1)], [True, False, False, True], 20, False, [False, False, False, False], 800, 'South', (13, 4))
