Element 1: (3, (15, 11), ['%', '.', '%', '.'], [(16, 4), (1, 9), (5, 9)], [True, False, True, False], 98, False, [False, True, False, True], 29, 'East', (16, 11))
Element 2: (3, (16, 11), ['', '%', '%', '.'], [(16, 5), (1, 8), (6, 9)], [False, True, True, False], 96, False, [False, False, False, True], 68, 'East', (17, 11))
Element 3: (3, (17, 11), ['', '%', '%', ''], [(16, 6), (1, 7), (7, 9)], [False, True, True, False], 94, False, [False, False, False, False], 107, 'East', (18, 11))
Element 4: (3, (18, 11), ['', '.', '%', '%'], [(16, 7), (2, 7), (6, 9)], [False, False, True, True], 92, False, [False, True, False, False], 126, 'South', (18, 10))
Element 5: (3, (18, 10), ['%', '.', '', '%'], [(17, 7), (3, 7), (6, 10)], [True, False, False, True], 90, False, [False, True, False, False], 165, 'South', (18, 9))
Element 6: (3, (18, 9), ['%', '.', '', '%'], [(18, 7), (4, 7), (6, 11)], [True, False, False, True], 88, False, [False, True, False, False], 204, 'South', (18, 8))
Element 7: (3, (18, 8), ['%', '', '', '%'], [(18, 6), (5, 7), (7, 11)], [True, False, False, True], 86, False, [False, False, False, False], 243, 'South', (18, 7))
Element 8: (3, (18, 7), ['', '', '', '%'], [(18, 5), (6, 7), (8, 11)], [False, False, False, True], 84, False, [False, False, False, False], 272, 'South', (18, 6))
Element 9: (3, (18, 6), ['%', '', '', '%'], [(18, 4), (6, 8), (9, 11)], [True, False, False, True], 82, False, [False, False, False, False], 301, 'South', (18, 5))
Element 10: (3, (18, 5), ['%', '', '', '%'], [(18, 3), (6, 9), (10, 11)], [True, False, False, True], 80, False, [False, False, False, False], 320, 'South', (18, 4))
Element 11: (3, (18, 4), ['%', '', '', '%'], [(18, 2), (7, 9), (11, 11)], [True, False, False, True], 78, False, [False, False, False, False], 339, 'South', (18, 3))
Element 12: (3, (18, 3), ['%', '', '', '%'], [(18, 1), (6, 9), (12, 11)], [True, False, False, True], 76, False, [False, False, False, False], 348, 'South', (18, 2))
Element 13: (3, (18, 2), ['%', '', '', '%'], [(17, 1), (6, 10), (13, 11)], [True, False, False, True], 74, False, [False, False, False, False], 367, 'South', (18, 1))
Element 14: (3, (18, 1), ['', '%', '', '%'], [(16, 1), (6, 11), (13, 10)], [False, True, False, True], 72, False, [False, False, False, False], 386, 'West', (17, 1))
Element 15: (3, (17, 1), ['', '%', '%', ''], [(15, 1), (7, 11), (13, 9)], [False, True, True, False], 70, False, [False, False, False, False], 405, 'West', (16, 1))
Element 16: (3, (16, 1), ['', '%', '%', ''], [(15, 2), (8, 11), (14, 9)], [False, True, True, False], 68, False, [False, False, False, False], 424, 'West', (15, 1))
Element 17: (3, (15, 1), ['%', '%', '', ''], [(15, 3), (9, 11), (15, 9)], [True, True, False, False], 66, False, [False, False, False, False], 443, 'North', (15, 2))
Element 18: (3, (15, 2), ['%', '', '', '%'], [(16, 3), (9, 10), (16, 9)], [True, False, False, True], 64, False, [False, False, False, False], 472, 'North', (15, 3))
Element 19: (3, (15, 3), ['%', '', '', ''], [(16, 4), (10, 10), (16, 8)], [True, False, False, False], 62, False, [False, False, False, False], 491, 'East', (16, 3))
Element 20: (3, (16, 3), ['', '%', '', '%'], [(16, 3), (10, 9), (16, 7)], [False, True, False, True], 60, False, [False, False, False, False], 500, 'North', (16, 4))
Element 21: (3, (16, 4), ['', 'G', '', '%'], [(16, 3), (9, 9), (15, 7)], [False, False, False, True], 58, False, [False, False, False, False], 519, 'North', (16, 5))
Element 22: (3, (16, 5), ['.', '', '', '%'], [(16, 3), (9, 8), (15, 6)], [False, False, False, True], 56, False, [True, False, False, False], 528, 'West', (15, 5))
Element 23: (3, (15, 5), ['%', '', '', ''], [(16, 3), (9, 7), (16, 6)], [True, False, False, False], 54, False, [False, False, False, False], 547, 'North', (15, 6))
Element 24: (3, (15, 6), ['%', '', '', ''], [(16, 3), (10, 7), (16, 5)], [True, False, False, False], 52, False, [False, False, False, False], 556, 'East', (16, 6))
Element 25: (3, (16, 6), ['', '', '', '%'], [(16, 3), (11, 7), (16, 4)], [False, False, False, True], 50, False, [False, False, False, False], 565, 'North', (16, 7))
Element 26: (3, (16, 7), ['', '', '', ''], [(16, 3), (10, 7), (15, 4)], [False, False, False, False], 48, False, [False, False, False, False], 564, 'East', (17, 7))
Element 27: (3, (17, 7), ['', '%', '%', ''], [(16, 4), (10, 8), (15, 5)], [False, True, True, False], 46, False, [False, False, False, False], 563, 'West', (16, 7))
Element 28: (3, (16, 7), ['', '', '', ''], [(16, 5), (10, 7), (15, 4)], [False, False, False, False], 44, False, [False, False, False, False], 562, 'North', (16, 8))
Element 29: (3, (16, 8), ['%', '', '', '%'], [(16, 6), (9, 7), (15, 3)], [True, False, False, True], 42, False, [False, False, False, False], 561, 'North', (16, 9))
Element 30: (3, (16, 9), ['', '', '%', '%'], [(16, 7), (9, 8), (16, 3)], [False, False, True, True], 40, False, [False, False, False, False], 560, 'West', (15, 9))
Element 31: (3, (15, 9), ['', '%', '.', ''], [(17, 7), (10, 8), (15, 3)], [False, True, False, False], 38, False, [False, False, True, False], 559, 'North', (15, 10))
Element 32: (3, (15, 10), ['%', '', '', '%'], [(16, 7), (9, 8), (15, 2)], [True, False, False, True], 36, False, [False, False, False, False], 568, 'South', (15, 9))
Element 33: (3, (15, 9), ['', '%', '', ''], [(16, 8), (9, 9), (15, 1)], [False, True, False, False], 34, False, [False, False, False, False], 567, 'West', (14, 9))
Element 34: (3, (14, 9), ['', '%', '%', ''], [(16, 9), (10, 9), (16, 1)], [False, True, True, False], 32, False, [False, False, False, False], 566, 'West', (13, 9))
Element 35: (3, (13, 9), ['.', '.', '', ''], [(15, 9), (10, 8), (17, 1)], [False, False, False, False], 30, False, [True, True, False, False], 565, 'South', (13, 8))
Element 36: (3, (13, 8), ['%', '.', '', '%'], [(15, 10), (10, 9), (18, 1)], [True, False, False, True], 28, False, [False, True, False, False], 574, 'South', (13, 7))
Element 37: (3, (13, 7), ['%', '.', '', '%'], [(15, 11), (10, 10), (18, 2)], [True, False, False, True], 26, False, [False, True, False, False], 583, 'South', (13, 6))
Element 38: (3, (13, 6), ['%', '.', '', '%'], [(16, 11), (10, 11), (18, 3)], [True, False, False, True], 24, False, [False, True, False, False], 592, 'South', (13, 5))
Element 39: (3, (13, 5), ['%', '.', '', '%'], [(17, 11), (11, 11), (18, 4)], [True, False, False, True], 22, False, [False, True, False, False], 601, 'South', (13, 4))
Element 40: (3, (13, 4), ['%', '.', '', '%'], [(18, 11), (12, 11), (18, 5)], [True, False, False, True], 20, False, [False, True, False, False], 610, 'South', (13, 3))
Element 41: (3, (13, 3), ['.', '.', '', '%'], [(18, 10), (13, 11), (18, 6)], [False, False, False, True], 18, False, [True, True, False, False], 619, 'South', (13, 2))
Element 42: (3, (13, 2), ['%', '.', '', '%'], [(18, 9), (13, 10), (18, 7)], [True, False, False, True], 16, False, [False, True, False, False], 628, 'South', (13, 1))
Element 43: (3, (13, 1), ['.', '%', '', '%'], [(18, 8), (13, 9), (17, 7)], [False, True, False, True], 14, False, [True, False, False, False], 637, 'West', (12, 1))
Element 44: (3, (12, 1), ['.', '%', '%', ''], [(18, 9), (12, 9), (18, 7)], [False, True, True, False], 12, False, [True, False, False, False], 656, 'West', (11, 1))
Element 45: (3, (11, 1), ['.', '%', '%', ''], [(18, 10), (13, 9), (18, 6)], [False, True, True, False], 10, False, [True, False, False, False], 665, 'West', (10, 1))
Element 46: (3, (10, 1), ['.', '%', '%', ''], [(18, 11), (14, 9), (18, 5)], [False, True, True, False], 8, False, [True, False, False, False], 674, 'West', (9, 1))
Element 47: (3, (9, 1), ['.', '%', '%', ''], [(17, 11), (15, 9), (18, 4)], [False, True, True, False], 6, False, [True, False, False, False], 683, 'West', (8, 1))
Element 48: (3, (8, 1), ['.', '%', '%', ''], [(16, 11), (16, 9), (18, 3)], [False, True, True, False], 4, False, [True, False, False, False], 692, 'West', (7, 1))
Element 49: (3, (7, 1), ['.', '%', '%', ''], [(15, 11), (16, 8), (18, 2)], [False, True, True, False], 2, False, [True, False, False, False], 701, 'West', (6, 1))
Element 50: (3, (6, 1), ['%', '%', '.', ''], [(15, 11), (16, 8), (18, 2)], [True, True, False, False], 0, False, [False, False, True, False], 710, 'Stop', (6, 1))
Element 51: #0#
