Element 1: (3, (14, 9), ['.', '%', '%', '.'], [(7, 1), (6, 5), (11, 3)], [False, True, True, False], 98, False, [True, False, False, True], 29, 'East', (15, 9))
Element 2: (3, (15, 9), ['', '%', '.', '.'], [(8, 1), (6, 6), (12, 3)], [False, True, False, False], 96, False, [False, False, True, True], 68, 'East', (16, 9))
Element 3: (3, (16, 9), ['', '.', '%', '%'], [(9, 1), (6, 7), (13, 3)], [False, False, True, True], 94, False, [False, True, False, False], 107, 'South', (16, 8))
Element 4: (3, (16, 8), ['%', '.', '', '%'], [(10, 1), (6, 8), (13, 4)], [True, False, False, True], 92, False, [False, True, False, False], 146, 'South', (16, 7))
Element 5: (3, (16, 7), ['.', '.', '', '.'], [(11, 1), (6, 9), (13, 5)], [False, False, False, False], 90, False, [True, True, False, True], 185, 'East', (17, 7))
Element 6: (3, (17, 7), ['', '%', '%', '.'], [(12, 1), (7, 9), (13, 6)], [False, True, True, False], 88, False, [False, False, False, True], 224, 'East', (18, 7))
Element 7: (3, (18, 7), ['', '.', '.', '%'], [(13, 1), (6, 9), (13, 7)], [False, False, False, True], 86, False, [False, True, True, False], 253, 'North', (18, 8))
Element 8: (3, (18, 8), ['%', '', '.', '%'], [(13, 2), (6, 10), (13, 8)], [True, False, False, True], 84, False, [False, False, True, False], 292, 'North', (18, 9))
Element 9: (3, (18, 9), ['%', '', '.', '%'], [(13, 3), (6, 11), (13, 9)], [True, False, False, True], 82, False, [False, False, True, False], 321, 'North', (18, 10))
Element 10: (3, (18, 10), ['%', '', '', '%'], [(13, 4), (7, 11), (13, 10)], [True, False, False, True], 80, False, [False, False, False, False], 350, 'North', (18, 11))
Element 11: (3, (18, 11), ['.', '', '%', '%'], [(13, 5), (8, 11), (13, 11)], [False, False, True, True], 78, False, [True, False, False, False], 369, 'West', (17, 11))
Element 12: (3, (17, 11), ['.', '%', '%', ''], [(13, 6), (9, 11), (12, 11)], [False, True, True, False], 76, False, [True, False, False, False], 398, 'West', (16, 11))
Element 13: (3, (16, 11), ['.', '%', '%', ''], [(13, 7), (10, 11), (11, 11)], [False, True, True, False], 74, False, [True, False, False, False], 427, 'West', (15, 11))
Element 14: (3, (15, 11), ['%', '.', '%', ''], [(13, 8), (10, 10), (10, 11)], [True, False, True, False], 72, False, [False, True, False, False], 446, 'South', (15, 10))
Element 15: (3, (15, 10), ['%', '', '', '%'], [(13, 9), (10, 9), (10, 10)], [True, False, False, True], 70, False, [False, False, False, False], 465, 'North', (15, 11))
Element 16: (3, (15, 11), ['%', '', '%', ''], [(12, 9), (9, 9), (9, 10)], [True, False, True, False], 68, False, [False, False, False, False], 494, 'East', (16, 11))
Element 17: (3, (16, 11), ['', '%', '%', ''], [(13, 9), (9, 8), (9, 11)], [False, True, True, False], 66, False, [False, False, False, False], 493, 'East', (17, 11))
Element 18: (3, (17, 11), ['', '%', '%', ''], [(14, 9), (9, 7), (8, 11)], [False, True, True, False], 64, False, [False, False, False, False], 502, 'East', (18, 11))
