Element 1: (3, (9, 11), ['.', '.', '%', '.'], [(2, 7), (5, 9), (6, 3)], [False, False, True, False], 98, False, [True, True, False, True], 29, 'East', (10, 11))
Element 2: (3, (10, 11), ['', '.', '%', '.'], [(3, 7), (6, 9), (7, 3)], [False, False, True, False], 96, False, [False, True, False, True], 68, 'East', (11, 11))
Element 3: (3, (11, 11), ['', '%', '%', '.'], [(4, 7), (7, 9), (8, 3)], [False, True, True, False], 94, False, [False, False, False, True], 107, 'East', (12, 11))
Element 4: (3, (12, 11), ['', '%', '%', '.'], [(5, 7), (6, 9), (9, 3)], [False, True, True, False], 92, False, [False, False, False, True], 136, 'East', (13, 11))
Element 5: (3, (13, 11), ['', '.', '%', '%'], [(6, 7), (6, 10), (10, 3)], [False, False, True, True], 90, False, [False, True, False, False], 175, 'South', (13, 10))
Element 6: (3, (13, 10), ['%', '.', '', '%'], [(6, 8), (6, 11), (11, 3)], [True, False, False, True], 88, False, [False, True, False, False], 214, 'South', (13, 9))
Element 7: (3, (13, 9), ['.', '.', '', '.'], [(6, 9), (7, 11), (12, 3)], [False, False, False, False], 86, False, [True, True, False, True], 243, 'East', (14, 9))
Element 8: (3, (14, 9), ['', '%', '%', '.'], [(7, 9), (8, 11), (13, 3)], [False, True, True, False], 84, False, [False, False, False, True], 272, 'East', (15, 9))
Element 9: (3, (15, 9), ['', '%', '.', '.'], [(6, 9), (9, 11), (13, 4)], [False, True, False, False], 82, False, [False, False, True, True], 291, 'East', (16, 9))
Element 10: (3, (16, 9), ['', '.', '%', '%'], [(6, 10), (9, 10), (13, 5)], [False, False, True, True], 80, False, [False, True, False, False], 320, 'South', (16, 8))
Element 11: (3, (16, 8), ['%', '.', '', '%'], [(6, 11), (10, 10), (13, 6)], [True, False, False, True], 78, False, [False, True, False, False], 349, 'South', (16, 7))
Element 12: (3, (16, 7), ['.', '.', '', '.'], [(7, 11), (10, 9), (13, 7)], [False, False, False, False], 76, False, [True, True, False, True], 378, 'East', (17, 7))
Element 13: (3, (17, 7), ['', '%', '%', '.'], [(8, 11), (9, 9), (13, 8)], [False, True, True, False], 74, False, [False, False, False, True], 407, 'East', (18, 7))
Element 14: (3, (18, 7), ['', '.', '.', '%'], [(9, 11), (9, 8), (13, 9)], [False, False, False, True], 72, False, [False, True, True, False], 416, 'North', (18, 8))
Element 15: (3, (18, 8), ['%', '', '.', '%'], [(10, 11), (9, 7), (12, 9)], [True, False, False, True], 70, False, [False, False, True, False], 445, 'North', (18, 9))
Element 16: (3, (18, 9), ['%', '', '.', '%'], [(11, 11), (10, 7), (13, 9)], [True, False, False, True], 68, False, [False, False, True, False], 464, 'North', (18, 10))
Element 17: (3, (18, 10), ['%', '', '', '%'], [(12, 11), (11, 7), (14, 9)], [True, False, False, True], 66, False, [False, False, False, False], 483, 'North', (18, 11))
Element 18: (3, (18, 11), ['.', '', '%', '%'], [(13, 11), (10, 7), (15, 9)], [False, False, True, True], 64, False, [True, False, False, False], 482, 'West', (17, 11))
Element 19: (3, (17, 11), ['.', '%', '%', ''], [(13, 10), (10, 8), (15, 10)], [False, True, True, False], 62, False, [True, False, False, False], 501, 'West', (16, 11))
Element 20: (3, (16, 11), ['G', '%', '%', ''], [(13, 9), (10, 7), (15, 11)], [False, True, True, False], 60, False, [False, False, False, False], 520, 'East', (17, 11))
Element 21: (3, (17, 11), ['G', '%', '%', ''], [(14, 9), (9, 7), (16, 11)], [False, True, True, False], 58, False, [False, False, False, False], 519, 'East', (18, 11))
Element 22: (3, (18, 11), ['G', '', '%', '%'], [(15, 9), (9, 8), (17, 11)], [False, False, True, True], 56, False, [False, False, False, False], 518, 'South', (18, 10))
Element 23: (3, (18, 10), ['%', '', 'G', '%'], [(16, 9), (10, 8), (18, 11)], [True, False, False, True], 54, False, [False, False, False, False], 517, 'South', (18, 9))
Element 24: (3, (18, 9), ['%', '', 'G', '%'], [(16, 8), (9, 8), (18, 10)], [True, False, False, True], 52, False, [False, False, False, False], 516, 'South', (18, 8))
Element 25: (3, (18, 8), ['%', '', 'G', '%'], [(16, 7), (9, 9), (18, 9)], [True, False, False, True], 50, False, [False, False, False, False], 515, 'South', (18, 7))
Element 26: (3, (18, 7), ['', '.', 'G', '%'], [(16, 6), (10, 9), (18, 8)], [False, False, False, True], 48, False, [False, True, False, False], 524, 'South', (18, 6))
Element 27: (3, (18, 6), ['%', '.', 'G', '%'], [(16, 5), (10, 8), (18, 7)], [True, False, False, True], 46, False, [False, True, False, False], 543, 'South', (18, 5))
Element 28: (3, (18, 5), ['%', '.', 'G', '%'], [(16, 4), (10, 9), (18, 6)], [True, False, False, True], 44, False, [False, True, False, False], 562, 'South', (18, 4))
Element 29: (3, (18, 4), ['%', '.', 'G', '%'], [(16, 3), (10, 10), (18, 5)], [True, False, False, True], 42, False, [False, True, False, False], 581, 'South', (18, 3))
Element 30: (3, (18, 3), ['%', '.', 'G', '%'], [(15, 3), (10, 11), (18, 4)], [True, False, False, True], 40, False, [False, True, False, False], 600, 'South', (18, 2))
Element 31: (3, (18, 2), ['%', '', 'G', '%'], [(15, 4), (11, 11), (18, 3)], [True, False, False, True], 38, False, [False, False, False, False], 619, 'South', (18, 1))
Element 32: (3, (18, 1), ['.', '%', 'G', '%'], [(15, 5), (12, 11), (18, 2)], [False, True, False, True], 36, False, [True, False, False, False], 628, 'West', (17, 1))
Element 33: (3, (17, 1), ['.', '%', '%', 'G'], [(15, 6), (13, 11), (18, 1)], [False, True, True, False], 34, False, [True, False, False, False], 647, 'West', (16, 1))
Element 34: (3, (16, 1), ['.', '%', '%', 'G'], [(15, 7), (13, 10), (17, 1)], [False, True, True, False], 32, False, [True, False, False, False], 666, 'West', (15, 1))
Element 35: (3, (15, 1), ['%', '%', '.', 'G'], [(15, 6), (13, 9), (16, 1)], [True, True, False, False], 30, False, [False, False, True, False], 675, 'North', (15, 2))
Element 36: (3, (15, 2), ['%', 'G', '', '%'], [(15, 5), (14, 9), (15, 1)], [True, False, False, True], 28, False, [False, False, False, False], 684, 'North', (15, 3))
Element 37: (3, (15, 3), ['%', 'G', 'G', ''], [(15, 4), (15, 9), (15, 2)], [True, False, False, False], 26, False, [False, False, False, False], 683, 'East', (16, 3))
Element 38: (3, (16, 3), ['G', '%', '', '%'], [(15, 3), (16, 9), (15, 1)], [False, True, False, True], 24, False, [False, False, False, False], 682, 'North', (16, 4))
Element 39: (3, (16, 4), ['', '', '', '%'], [(15, 2), (16, 8), (16, 1)], [False, False, False, True], 22, False, [False, False, False, False], 681, 'North', (16, 5))
Element 40: (3, (16, 5), ['', '', '', '%'], [(15, 1), (16, 7), (17, 1)], [False, False, False, True], 20, False, [False, False, False, False], 680, 'North', (16, 6))
Element 41: (3, (16, 6), ['', '', '', '%'], [(16, 1), (17, 7), (18, 1)], [False, False, False, True], 18, False, [False, False, False, False], 679, 'West', (15, 6))
Element 42: (3, (15, 6), ['%', '', '', ''], [(17, 1), (18, 7), (18, 2)], [True, False, False, False], 16, False, [False, False, False, False], 678, 'North', (15, 7))
Element 43: (3, (15, 7), ['%', '', '%', ''], [(18, 1), (18, 8), (18, 3)], [True, False, True, False], 14, False, [False, False, False, False], 677, 'South', (15, 6))
Element 44: (3, (15, 6), ['%', '', '', ''], [(18, 2), (18, 9), (18, 4)], [True, False, False, False], 12, False, [False, False, False, False], 676, 'South', (15, 5))
Element 45: (3, (15, 5), ['%', '', '', ''], [(18, 3), (18, 10), (18, 5)], [True, False, False, False], 10, False, [False, False, False, False], 675, 'South', (15, 4))
Element 46: (3, (15, 4), ['%', '', '', ''], [(18, 4), (18, 11), (18, 6)], [True, False, False, False], 8, False, [False, False, False, False], 674, 'North', (15, 5))
Element 47: (3, (15, 5), ['%', '', '', ''], [(18, 5), (17, 11), (18, 7)], [True, False, False, False], 6, False, [False, False, False, False], 673, 'North', (15, 6))
Element 48: (3, (15, 6), ['%', '', '', ''], [(18, 6), (16, 11), (17, 7)], [True, False, False, False], 4, False, [False, False, False, False], 672, 'East', (16, 6))
Element 49: (3, (16, 6), ['', '', 'G', '%'], [(18, 7), (15, 11), (16, 7)], [False, False, False, True], 2, False, [False, False, False, False], 671, 'South', (16, 5))
Element 50: (3, (16, 5), ['', '', '', '%'], [(18, 7), (15, 11), (16, 7)], [False, False, False, True], 0, False, [False, False, False, False], 670, 'Stop', (16, 5))
