Element 1: (3, (16, 9), ['.', '.', '%', '%'], [(14, 9), (5, 5), (10, 11)], [False, False, True, True], 98, False, [True, True, False, False], 29, 'South', (16, 8))
Element 2: (3, (16, 8), ['%', '.', '', '%'], [(15, 9), (6, 5), (11, 11)], [True, False, False, True], 96, False, [False, True, False, False], 68, 'South', (16, 7))
Element 3: (3, (16, 7), ['.', '.', '', '.'], [(15, 10), (6, 6), (12, 11)], [False, False, False, False], 94, False, [True, True, False, True], 107, 'East', (17, 7))
Element 4: (3, (17, 7), ['', '%', '%', '.'], [(15, 11), (6, 7), (13, 11)], [False, True, True, False], 92, False, [False, False, False, True], 146, 'East', (18, 7))
Element 5: (3, (18, 7), ['', '.', '.', '%'], [(16, 11), (6, 8), (13, 10)], [False, False, False, True], 90, False, [False, True, True, False], 185, 'North', (18, 8))
Element 6: (3, (18, 8), ['%', '', '.', '%'], [(17, 11), (6, 9), (13, 9)], [True, False, False, True], 88, False, [False, False, True, False], 214, 'North', (18, 9))
Element 7: (3, (18, 9), ['%', '', '.', '%'], [(18, 11), (7, 9), (13, 8)], [True, False, False, True], 86, False, [False, False, True, False], 243, 'North', (18, 10))
Element 8: (3, (18, 10), ['%', '', '', '%'], [(17, 11), (6, 9), (13, 7)], [True, False, False, True], 84, False, [False, False, False, False], 262, 'North', (18, 11))
Element 9: (3, (18, 11), ['', '', '%', '%'], [(16, 11), (6, 10), (13, 6)], [False, False, True, True], 82, False, [False, False, False, False], 281, 'West', (17, 11))
Element 10: (3, (17, 11), ['', '%', '%', ''], [(15, 11), (6, 11), (13, 5)], [False, True, True, False], 80, False, [False, False, False, False], 300, 'West', (16, 11))
Element 11: (3, (16, 11), ['', '%', '%', ''], [(15, 10), (7, 11), (13, 4)], [False, True, True, False], 78, False, [False, False, False, False], 319, 'West', (15, 11))
Element 12: (3, (15, 11), ['%', '', '%', ''], [(15, 9), (8, 11), (13, 3)], [True, False, True, False], 76, False, [False, False, False, False], 338, 'South', (15, 10))
Element 13: (3, (15, 10), ['%', '', '', '%'], [(16, 9), (9, 11), (13, 2)], [True, False, False, True], 74, False, [False, False, False, False], 347, 'South', (15, 9))
Element 14: (3, (15, 9), ['', '%', '', ''], [(16, 8), (9, 10), (13, 1)], [False, True, False, False], 72, False, [False, False, False, False], 366, 'West', (14, 9))
Element 15: (3, (14, 9), ['', '%', '%', ''], [(16, 7), (10, 10), (12, 1)], [False, True, True, False], 70, False, [False, False, False, False], 385, 'West', (13, 9))
Element 16: (3, (13, 9), ['.', '', '', ''], [(16, 6), (10, 9), (11, 1)], [False, False, False, False], 68, False, [True, False, False, False], 414, 'West', (12, 9))
Element 17: (3, (12, 9), ['%', '%', '%', ''], [(16, 5), (9, 9), (10, 1)], [True, True, True, False], 66, False, [False, False, False, False], 453, 'East', (13, 9))
Element 18: (3, (13, 9), ['', '', '', ''], [(16, 4), (9, 8), (9, 1)], [False, False, False, False], 64, False, [False, False, False, False], 472, 'North', (13, 10))
Element 19: (3, (13, 10), ['%', '', '', '%'], [(16, 3), (9, 7), (8, 1)], [True, False, False, True], 62, False, [False, False, False, False], 501, 'North', (13, 11))
Element 20: (3, (13, 11), ['', '', '%', '%'], [(15, 3), (10, 7), (7, 1)], [False, False, True, True], 60, False, [False, False, False, False], 530, 'West', (12, 11))
Element 21: (3, (12, 11), ['', '%', '%', ''], [(15, 4), (11, 7), (6, 1)], [False, True, True, False], 58, False, [False, False, False, False], 559, 'West', (11, 11))
Element 22: (3, (11, 11), ['', '%', '%', ''], [(15, 5), (10, 7), (6, 2)], [False, True, True, False], 56, False, [False, False, False, False], 578, 'West', (10, 11))
Element 23: (3, (10, 11), ['', '', '%', ''], [(15, 6), (10, 8), (6, 3)], [False, False, True, False], 54, False, [False, False, False, False], 597, 'South', (10, 10))
Element 24: (3, (10, 10), ['', '', '', '%'], [(15, 7), (10, 7), (7, 3)], [False, False, False, True], 52, False, [False, False, False, False], 616, 'South', (10, 9))
Element 25: (3, (10, 9), ['', '', '', '%'], [(15, 6), (9, 7), (8, 3)], [False, False, False, True], 50, False, [False, False, False, False], 625, 'South', (10, 8))
Element 26: (3, (10, 8), ['G', '', '', '%'], [(15, 5), (9, 8), (9, 3)], [False, False, False, True], 48, False, [False, False, False, False], 634, 'South', (10, 7))
Element 27: (3, (10, 7), ['', '%', 'G', ''], [(15, 4), (10, 8), (10, 3)], [False, True, False, False], 46, False, [False, False, False, False], 643, 'East', (11, 7))
Element 28: (3, (11, 7), ['', '%', '%', '%'], [(15, 3), (9, 8), (11, 3)], [False, True, True, True], 44, False, [False, False, False, False], 652, 'West', (10, 7))
Element 29: (3, (10, 7), ['', '%', '', ''], [(15, 2), (9, 9), (12, 3)], [False, True, False, False], 42, False, [False, False, False, False], 671, 'West', (9, 7))
Element 30: (3, (9, 7), ['%', '%', '', ''], [(15, 1), (10, 9), (11, 3)], [True, True, False, False], 40, False, [False, False, False, False], 680, 'North', (9, 8))
Element 31: (3, (9, 8), ['%', '', '', 'G'], [(16, 1), (10, 8), (10, 3)], [True, False, False, False], 38, False, [False, False, False, False], 689, 'North', (9, 9))
Element 32: (3, (9, 9), ['%', '', '', 'G'], [(17, 1), (10, 9), (9, 3)], [True, False, False, False], 36, False, [False, False, False, False], 698, 'North', (9, 10))
Element 33: (3, (9, 10), ['%', '', '', 'G'], [(18, 1), (10, 10), (8, 3)], [True, False, False, False], 34, False, [False, False, False, False], 697, 'North', (9, 11))
Element 34: (3, (9, 11), ['', '', '%', 'G'], [(18, 2), (10, 11), (8, 4)], [False, False, True, False], 32, False, [False, False, False, False], 706, 'West', (8, 11))
Element 35: (3, (8, 11), ['', '%', '%', ''], [(18, 3), (11, 11), (8, 5)], [False, True, True, False], 30, False, [False, False, False, False], 715, 'West', (7, 11))
Element 36: (3, (7, 11), ['', '%', '%', ''], [(18, 4), (12, 11), (9, 5)], [False, True, True, False], 28, False, [False, False, False, False], 724, 'West', (6, 11))
Element 37: (3, (6, 11), ['%', '', '%', ''], [(18, 5), (13, 11), (10, 5)], [True, False, True, False], 26, False, [False, False, False, False], 733, 'South', (6, 10))
Element 38: (3, (6, 10), ['%', '', '', '%'], [(18, 6), (13, 10), (11, 5)], [True, False, False, True], 24, False, [False, False, False, False], 742, 'South', (6, 9))
Element 39: (3, (6, 9), ['.', '', '', ''], [(18, 7), (13, 9), (10, 5)], [False, False, False, False], 22, False, [True, False, False, False], 741, 'West', (5, 9))
Element 40: (3, (5, 9), ['.', '%', '%', ''], [(18, 8), (14, 9), (9, 5)], [False, True, True, False], 20, False, [True, False, False, False], 750, 'West', (4, 9))
Element 41: (3, (4, 9), ['.', '%', '.', ''], [(18, 9), (15, 9), (8, 5)], [False, True, False, False], 18, False, [True, False, True, False], 759, 'North', (4, 10))
Element 42: (3, (4, 10), ['%', '', '.', '%'], [(18, 10), (16, 9), (8, 4)], [True, False, False, True], 16, False, [False, False, True, False], 768, 'North', (4, 11))
Element 43: (3, (4, 11), ['.', '', '%', '%'], [(18, 9), (16, 8), (8, 3)], [False, False, True, True], 14, False, [True, False, False, False], 777, 'West', (3, 11))
Element 44: (3, (3, 11), ['.', '%', '%', ''], [(18, 8), (16, 7), (7, 3)], [False, True, True, False], 12, False, [True, False, False, False], 786, 'West', (2, 11))
Element 45: (3, (2, 11), ['', '%', '%', ''], [(18, 7), (17, 7), (6, 3)], [False, True, True, False], 10, False, [False, False, False, False], 795, 'West', (1, 11))
Element 46: (3, (1, 11), ['%', '.', '%', ''], [(18, 6), (18, 7), (6, 4)], [True, False, True, False], 8, False, [False, True, False, False], 804, 'South', (1, 10))
Element 47: (3, (1, 10), ['%', '.', '', '%'], [(18, 5), (18, 8), (5, 4)], [True, False, False, True], 6, False, [False, True, False, False], 823, 'South', (1, 9))
Element 48: (3, (1, 9), ['%', '.', '', '%'], [(18, 6), (18, 9), (5, 3)], [True, False, False, True], 4, False, [False, True, False, False], 842, 'South', (1, 8))
Element 49: (3, (1, 8), ['%', '.', '', '%'], [(18, 5), (18, 10), (4, 3)], [True, False, False, True], 2, False, [False, True, False, False], 861, 'South', (1, 7))
Element 50: (3, (1, 7), ['%', '.', '', '.'], [(18, 5), (18, 10), (4, 3)], [True, False, False, False], 0, False, [False, True, False, True], 870, 'Stop', (1, 7))
Element 51: #0#
