Element 1: (3, (16, 4), ['.', '.', '.', '%'], [(4, 11), (9, 1), (11, 11)], [False, False, False, True], 98, False, [True, True, True, False], 29, 'North', (16, 5))
Element 2: (3, (16, 5), ['.', '', '.', '%'], [(4, 10), (10, 1), (12, 11)], [False, False, False, True], 96, False, [True, False, True, False], 68, 'North', (16, 6))
Element 3: (3, (16, 6), ['.', '', '.', '%'], [(4, 9), (11, 1), (13, 11)], [False, False, False, True], 94, False, [True, False, True, False], 107, 'North', (16, 7))
Element 4: (3, (16, 7), ['.', '', '.', '.'], [(5, 9), (12, 1), (13, 10)], [False, False, False, False], 92, False, [True, False, True, True], 146, 'East', (17, 7))
Element 5: (3, (17, 7), ['', '%', '%', '.'], [(6, 9), (13, 1), (13, 9)], [False, True, True, False], 90, False, [False, False, False, True], 185, 'East', (18, 7))
Element 6: (3, (18, 7), ['', '.', '.', '%'], [(7, 9), (13, 2), (14, 9)], [False, False, False, True], 88, False, [False, True, True, False], 224, 'North', (18, 8))
Element 7: (3, (18, 8), ['%', '', '.', '%'], [(6, 9), (13, 3), (15, 9)], [True, False, False, True], 86, False, [False, False, True, False], 253, 'North', (18, 9))
Element 8: (3, (18, 9), ['%', '', '.', '%'], [(6, 10), (13, 4), (16, 9)], [True, False, False, True], 84, False, [False, False, True, False], 292, 'North', (18, 10))
Element 9: (3, (18, 10), ['%', '', '', '%'], [(6, 11), (13, 5), (16, 8)], [True, False, False, True], 82, False, [False, False, False, False], 331, 'North', (18, 11))
Element 10: (3, (18, 11), ['.', '', '%', '%'], [(7, 11), (13, 6), (16, 7)], [False, False, True, True], 80, False, [True, False, False, False], 350, 'West', (17, 11))
Element 11: (3, (17, 11), ['.', '%', '%', ''], [(8, 11), (13, 7), (15, 7)], [False, True, True, False], 78, False, [True, False, False, False], 389, 'West', (16, 11))
Element 12: (3, (16, 11), ['.', '%', '%', ''], [(9, 11), (13, 8), (15, 6)], [False, True, True, False], 76, False, [True, False, False, False], 428, 'West', (15, 11))
Element 13: (3, (15, 11), ['%', '.', '%', ''], [(9, 10), (13, 9), (15, 5)], [True, False, True, False], 74, False, [False, True, False, False], 457, 'South', (15, 10))
Element 14: (3, (15, 10), ['%', '', '', '%'], [(10, 10), (12, 9), (15, 4)], [True, False, False, True], 72, False, [False, False, False, False], 496, 'South', (15, 9))
Element 15: (3, (15, 9), ['', '%', '', ''], [(10, 9), (13, 9), (15, 3)], [False, True, False, False], 70, False, [False, False, False, False], 515, 'East', (16, 9))
