Element 1: (3, (15, 11), ['%', '.', '%', '.'], [(6, 4), (14, 9), (16, 3)], [True, False, True, False], 98, False, [False, True, False, True], 29, 'East', (16, 11))
Element 2: (3, (16, 11), ['', '%', '%', '.'], [(6, 5), (15, 9), (16, 4)], [False, True, True, False], 96, False, [False, False, False, True], 68, 'East', (17, 11))
Element 3: (3, (17, 11), ['', '%', '%', ''], [(6, 6), (16, 9), (16, 5)], [False, True, True, False], 94, False, [False, False, False, False], 107, 'East', (18, 11))
Element 4: (3, (18, 11), ['', '.', '%', '%'], [(6, 7), (16, 8), (16, 6)], [False, False, True, True], 92, False, [False, True, False, False], 136, 'South', (18, 10))
Element 5: (3, (18, 10), ['%', '.', '', '%'], [(6, 8), (16, 7), (15, 6)], [True, False, False, True], 90, False, [False, True, False, False], 175, 'South', (18, 9))
Element 6: (3, (18, 9), ['%', '.', '', '%'], [(6, 9), (17, 7), (15, 7)], [True, False, False, True], 88, False, [False, True, False, False], 214, 'South', (18, 8))
Element 7: (3, (18, 8), ['%', 'G', '', '%'], [(7, 9), (18, 7), (16, 7)], [True, False, False, True], 86, False, [False, False, False, False], 243, 'North', (18, 9))
Element 8: (3, (18, 9), ['%', '', '', '%'], [(6, 9), (18, 6), (17, 7)], [True, False, False, True], 84, False, [False, False, False, False], 252, 'North', (18, 10))
Element 9: (3, (18, 10), ['%', '', '', '%'], [(6, 10), (18, 5), (18, 7)], [True, False, False, True], 82, False, [False, False, False, False], 271, 'North', (18, 11))
Element 10: (3, (18, 11), ['', '', '%', '%'], [(6, 11), (18, 4), (18, 8)], [False, False, True, True], 80, False, [False, False, False, False], 290, 'West', (17, 11))
Element 11: (3, (17, 11), ['', '%', '%', ''], [(7, 11), (18, 3), (18, 9)], [False, True, True, False], 78, False, [False, False, False, False], 309, 'West', (16, 11))
Element 12: (3, (16, 11), ['', '%', '%', ''], [(8, 11), (18, 2), (18, 10)], [False, True, True, False], 76, False, [False, False, False, False], 328, 'West', (15, 11))
Element 13: (3, (15, 11), ['%', '.', '%', ''], [(9, 11), (18, 1), (18, 11)], [True, False, True, False], 74, False, [False, True, False, False], 337, 'South', (15, 10))
Element 14: (3, (15, 10), ['%', '', '', '%'], [(10, 11), (17, 1), (17, 11)], [True, False, False, True], 72, False, [False, False, False, False], 366, 'South', (15, 9))
Element 15: (3, (15, 9), ['', '%', '', ''], [(11, 11), (16, 1), (16, 11)], [False, True, False, False], 70, False, [False, False, False, False], 385, 'East', (16, 9))
Element 16: (3, (16, 9), ['', '', '%', '%'], [(12, 11), (15, 1), (15, 11)], [False, False, True, True], 68, False, [False, False, False, False], 404, 'South', (16, 8))
Element 17: (3, (16, 8), ['%', '', '', '%'], [(13, 11), (15, 2), (15, 10)], [True, False, False, True], 66, False, [False, False, False, False], 423, 'South', (16, 7))
Element 18: (3, (16, 7), ['', '', '', ''], [(13, 10), (15, 3), (15, 9)], [False, False, False, False], 64, False, [False, False, False, False], 432, 'East', (17, 7))
Element 19: (3, (17, 7), ['', '%', '%', ''], [(13, 9), (15, 4), (16, 9)], [False, True, True, False], 62, False, [False, False, False, False], 441, 'East', (18, 7))
Element 20: (3, (18, 7), ['', '', '', '%'], [(13, 8), (15, 5), (16, 8)], [False, False, False, True], 60, False, [False, False, False, False], 460, 'South', (18, 6))
Element 21: (3, (18, 6), ['%', '', '', '%'], [(13, 7), (16, 5), (16, 9)], [True, False, False, True], 58, False, [False, False, False, False], 469, 'South', (18, 5))
Element 22: (3, (18, 5), ['%', '', '', '%'], [(13, 6), (16, 6), (15, 9)], [True, False, False, True], 56, False, [False, False, False, False], 478, 'South', (18, 4))
Element 23: (3, (18, 4), ['%', '', '', '%'], [(13, 5), (15, 6), (14, 9)], [True, False, False, True], 54, False, [False, False, False, False], 487, 'South', (18, 3))
Element 24: (3, (18, 3), ['%', '', '', '%'], [(13, 4), (15, 7), (13, 9)], [True, False, False, True], 52, False, [False, False, False, False], 496, 'South', (18, 2))
Element 25: (3, (18, 2), ['%', '', '', '%'], [(13, 3), (15, 6), (12, 9)], [True, False, False, True], 50, False, [False, False, False, False], 515, 'South', (18, 1))
Element 26: (3, (18, 1), ['', '%', '', '%'], [(13, 2), (16, 6), (13, 9)], [False, True, False, True], 48, False, [False, False, False, False], 524, 'West', (17, 1))
Element 27: (3, (17, 1), ['', '%', '%', ''], [(13, 1), (16, 5), (13, 10)], [False, True, True, False], 46, False, [False, False, False, False], 533, 'West', (16, 1))
Element 28: (3, (16, 1), ['', '%', '%', ''], [(12, 1), (16, 4), (13, 11)], [False, True, True, False], 44, False, [False, False, False, False], 542, 'West', (15, 1))
Element 29: (3, (15, 1), ['%', '%', '', ''], [(11, 1), (16, 3), (12, 11)], [True, True, False, False], 42, False, [False, False, False, False], 551, 'North', (15, 2))
Element 30: (3, (15, 2), ['%', '', '', '%'], [(10, 1), (16, 4), (11, 11)], [True, False, False, True], 40, False, [False, False, False, False], 560, 'North', (15, 3))
Element 31: (3, (15, 3), ['%', '', '', ''], [(9, 1), (16, 5), (10, 11)], [True, False, False, False], 38, False, [False, False, False, False], 569, 'East', (16, 3))
Element 32: (3, (16, 3), ['', '%', '', '%'], [(8, 1), (15, 5), (10, 10)], [False, True, False, True], 36, False, [False, False, False, False], 588, 'North', (16, 4))
Element 33: (3, (16, 4), ['', '', '', '%'], [(7, 1), (15, 6), (10, 9)], [False, False, False, True], 34, False, [False, False, False, False], 607, 'North', (16, 5))
Element 34: (3, (16, 5), ['G', '', '', '%'], [(6, 1), (15, 5), (9, 9)], [False, False, False, True], 32, False, [False, False, False, False], 626, 'North', (16, 6))
Element 35: (3, (16, 6), ['', '', '', '%'], [(6, 2), (15, 4), (9, 10)], [False, False, False, True], 30, False, [False, False, False, False], 645, 'West', (15, 6))
Element 36: (3, (15, 6), ['%', '', '', ''], [(6, 3), (16, 4), (9, 11)], [True, False, False, False], 28, False, [False, False, False, False], 654, 'North', (15, 7))
Element 37: (3, (15, 7), ['%', '', '%', ''], [(7, 3), (15, 4), (8, 11)], [True, False, True, False], 26, False, [False, False, False, False], 663, 'South', (15, 6))
Element 38: (3, (15, 6), ['%', '', '', ''], [(8, 3), (15, 3), (7, 11)], [True, False, False, False], 24, False, [False, False, False, False], 672, 'South', (15, 5))
Element 39: (3, (15, 5), ['%', '', '', ''], [(9, 3), (16, 3), (6, 11)], [True, False, False, False], 22, False, [False, False, False, False], 681, 'South', (15, 4))
Element 40: (3, (15, 4), ['%', 'G', '', ''], [(10, 3), (15, 3), (6, 10)], [True, False, False, False], 20, False, [False, False, False, False], 690, 'North', (15, 5))
Element 41: (3, (15, 5), ['%', '', '', ''], [(11, 3), (15, 2), (6, 9)], [True, False, False, False], 18, False, [False, False, False, False], 699, 'North', (15, 6))
Element 42: (3, (15, 6), ['%', '', '', ''], [(12, 3), (15, 1), (5, 9)], [True, False, False, False], 16, False, [False, False, False, False], 718, 'East', (16, 6))
Element 43: (3, (16, 6), ['', '', '', '%'], [(11, 3), (16, 1), (4, 9)], [False, False, False, True], 14, False, [False, False, False, False], 727, 'South', (16, 5))
Element 44: (3, (16, 5), ['', '', '', '%'], [(10, 3), (17, 1), (4, 10)], [False, False, False, True], 12, False, [False, False, False, False], 736, 'South', (16, 4))
Element 45: (3, (16, 4), ['', '', '', '%'], [(9, 3), (18, 1), (4, 11)], [False, False, False, True], 10, False, [False, False, False, False], 745, 'West', (15, 4))
Element 46: (3, (15, 4), ['%', '', '', ''], [(8, 3), (18, 2), (3, 11)], [True, False, False, False], 8, False, [False, False, False, False], 754, 'East', (16, 4))
Element 47: (3, (16, 4), ['', '', '', '%'], [(8, 4), (18, 3), (2, 11)], [False, False, False, True], 6, False, [False, False, False, False], 763, 'South', (16, 3))
Element 48: (3, (16, 3), ['', '%', '', '%'], [(8, 5), (18, 4), (1, 11)], [False, True, False, True], 4, False, [False, False, False, False], 762, 'West', (15, 3))
Element 49: (3, (15, 3), ['%', '', '', ''], [(9, 5), (18, 5), (1, 10)], [True, False, False, False], 2, False, [False, False, False, False], 771, 'North', (15, 4))
Element 50: (3, (15, 4), ['%', '', '', ''], [(9, 5), (18, 5), (1, 10)], [True, False, False, False], 0, False, [False, False, False, False], 770, 'Stop', (15, 4))
Element 51: #0#
