Element 1: (3, (15, 3), ['%', '.', '.', '.'], [(13, 4), (12, 11), (13, 2)], [True, False, False, False], 98, False, [False, True, True, True], 29, 'East', (16, 3))
Element 2: (3, (16, 3), ['', '%', '.', '%'], [(13, 5), (13, 11), (13, 3)], [False, True, False, True], 96, False, [False, False, True, False], 58, 'North', (16, 4))
Element 3: (3, (16, 4), ['.', '', '.', '%'], [(13, 6), (13, 10), (12, 3)], [False, False, False, True], 94, False, [True, False, True, False], 97, 'North', (16, 5))
Element 4: (3, (16, 5), ['.', '', '.', '%'], [(13, 7), (13, 9), (11, 3)], [False, False, False, True], 92, False, [True, False, True, False], 136, 'North', (16, 6))
Element 5: (3, (16, 6), ['.', '', '.', '%'], [(13, 8), (14, 9), (10, 3)], [False, False, False, True], 90, False, [True, False, True, False], 175, 'North', (16, 7))
Element 6: (3, (16, 7), ['.', '', '.', '.'], [(13, 9), (15, 9), (9, 3)], [False, False, False, False], 88, False, [True, False, True, True], 204, 'East', (17, 7))
Element 7: (3, (17, 7), ['', '%', '%', '.'], [(12, 9), (16, 9), (8, 3)], [False, True, True, False], 86, False, [False, False, False, True], 243, 'East', (18, 7))
Element 8: (3, (18, 7), ['', '.', '.', '%'], [(13, 9), (16, 8), (7, 3)], [False, False, False, True], 84, False, [False, True, True, False], 272, 'North', (18, 8))
Element 9: (3, (18, 8), ['%', '', '.', '%'], [(14, 9), (16, 7), (6, 3)], [True, False, False, True], 82, False, [False, False, True, False], 291, 'North', (18, 9))
Element 10: (3, (18, 9), ['%', '', '.', '%'], [(15, 9), (15, 7), (6, 4)], [True, False, False, True], 80, False, [False, False, True, False], 320, 'North', (18, 10))
Element 11: (3, (18, 10), ['%', '', '', '%'], [(15, 10), (15, 6), (6, 5)], [True, False, False, True], 78, False, [False, False, False, False], 359, 'North', (18, 11))
Element 12: (3, (18, 11), ['.', '', '%', '%'], [(15, 11), (15, 5), (6, 6)], [False, False, True, True], 76, False, [True, False, False, False], 388, 'West', (17, 11))
Element 13: (3, (17, 11), ['G', '%', '%', ''], [(16, 11), (15, 4), (6, 7)], [False, True, True, False], 74, False, [False, False, False, False], 427, 'East', (18, 11))
Element 14: (3, (18, 11), ['G', '', '%', '%'], [(17, 11), (16, 4), (6, 8)], [False, False, True, True], 72, False, [False, False, False, False], 436, 'South', (18, 10))
Element 15: (3, (18, 10), ['%', '', 'G', '%'], [(18, 11), (16, 5), (6, 9)], [True, False, False, True], 70, False, [False, False, False, False], 445, 'South', (18, 9))
