Element 1: (2, (4, 4), ['.', '.', '.', '.'], [(15, 11), (4, 6), (4, 11)], [False, False, False, False], 98, False, [True, True, True, True], 19, 'East', (5, 4))
Element 2: (2, (5, 4), ['', '.', '.', '.'], [(16, 11), (5, 6), (4, 10)], [False, False, False, False], 96, False, [False, True, True, True], 58, 'East', (6, 4))
Element 3: (2, (6, 4), ['', '.', '.', '%'], [(17, 11), (6, 6), (4, 9)], [False, False, False, True], 94, False, [False, True, True, False], 97, 'North', (6, 5))
Element 4: (2, (6, 5), ['.', '', '', '%'], [(18, 11), (6, 7), (5, 9)], [False, False, False, True], 92, False, [True, False, False, False], 126, 'West', (5, 5))
Element 5: (2, (5, 5), ['.', '', '', ''], [(18, 10), (6, 8), (6, 9)], [False, False, False, False], 90, False, [True, False, False, False], 165, 'West', (4, 5))
Element 6: (2, (4, 5), ['.', '', '', ''], [(18, 9), (6, 9), (7, 9)], [False, False, False, False], 88, False, [True, False, False, False], 194, 'West', (3, 5))
Element 7: (2, (3, 5), ['%', '.', '', ''], [(18, 8), (6, 10), (7, 9)], [True, False, False, False], 86, False, [False, True, False, False], 223, 'South', (3, 4))
Element 8: (2, (3, 4), ['%', '.', '', ''], [(18, 7), (6, 11), (6, 9)], [True, False, False, False], 84, False, [False, True, False, False], 252, 'South', (3, 3))
Element 9: (2, (3, 3), ['%', 'F', '', '.'], [(18, 6), (7, 11), (6, 9)], [True, False, False, False], 82, False, [False, False, False, True], 281, 'South', (3, 2))
Element 10: (2, (3, 2), ['F', '.', '', '.'], [(18, 5), (8, 11), (5, 9)], [False, False, False, False], 80, False, [False, True, False, True], 1300, 'West', (2, 2))
Element 11: #1#
