Element 1: (0, (11, 1), ['.', '%', '%', '.'], [(4, 10), (5, 9), (13, 8)], [False, True, True, False], 98, False, [True, False, False, True], 0, 'East', (12, 1))
Element 2: (0, (12, 1), ['', '%', '%', '.'], [(4, 11), (6, 9), (13, 9)], [False, True, True, False], 96, False, [False, False, False, True], 39, 'East', (13, 1))
Element 3: (0, (13, 1), ['', '%', '.', '%'], [(3, 11), (7, 9), (14, 9)], [False, True, False, True], 94, False, [False, False, True, False], 78, 'North', (13, 2))
Element 4: (0, (13, 2), ['%', '', '.', '%'], [(2, 11), (6, 9), (15, 9)], [True, False, False, True], 92, False, [False, False, True, False], 107, 'North', (13, 3))
Element 5: (0, (13, 3), ['.', '', '.', '%'], [(1, 11), (6, 10), (16, 9)], [False, False, False, True], 90, False, [True, False, True, False], 136, 'North', (13, 4))
Element 6: (0, (13, 4), ['%', '', '.', '%'], [(1, 10), (6, 11), (16, 8)], [True, False, False, True], 88, False, [False, False, True, False], 175, 'North', (13, 5))
Element 7: (0, (13, 5), ['%', '', '.', '%'], [(1, 9), (7, 11), (16, 7)], [True, False, False, True], 86, False, [False, False, True, False], 214, 'North', (13, 6))
Element 8: (0, (13, 6), ['%', '', '.', '%'], [(1, 8), (8, 11), (17, 7)], [True, False, False, True], 84, False, [False, False, True, False], 253, 'North', (13, 7))
Element 9: (0, (13, 7), ['%', '', '', '%'], [(1, 7), (9, 11), (18, 7)], [True, False, False, True], 82, False, [False, False, False, False], 292, 'North', (13, 8))
Element 10: (0, (13, 8), ['%', '', '', '%'], [(2, 7), (10, 11), (18, 8)], [True, False, False, True], 80, False, [False, False, False, False], 321, 'North', (13, 9))
Element 11: (0, (13, 9), ['.', '', '.', ''], [(3, 7), (11, 11), (18, 9)], [False, False, False, False], 78, False, [True, False, True, False], 350, 'North', (13, 10))
Element 12: (0, (13, 10), ['%', '', '.', '%'], [(4, 7), (12, 11), (18, 10)], [True, False, False, True], 76, False, [False, False, True, False], 389, 'North', (13, 11))
Element 13: (0, (13, 11), ['', '', '%', '%'], [(5, 7), (11, 11), (18, 11)], [False, False, True, True], 74, False, [False, False, False, False], 408, 'West', (12, 11))
