Element 1: (2, (15, 7), ['%', '.', '%', '.'], [(4, 4), (11, 11), (18, 8)], [True, False, True, False], 98, False, [False, True, False, True], 19, 'East', (16, 7))
Element 2: (2, (16, 7), ['', '.', '.', '.'], [(5, 4), (12, 11), (18, 9)], [False, False, False, False], 96, False, [False, True, True, True], 58, 'East', (17, 7))
Element 3: (2, (17, 7), ['', '%', '%', '.'], [(6, 4), (13, 11), (18, 10)], [False, True, True, False], 94, False, [False, False, False, True], 97, 'East', (18, 7))
Element 4: (2, (18, 7), ['', '.', '', '%'], [(6, 5), (13, 10), (18, 11)], [False, False, False, True], 92, False, [False, True, False, False], 126, 'South', (18, 6))
Element 5: (2, (18, 6), ['%', '.', '', '%'], [(6, 6), (13, 9), (17, 11)], [True, False, False, True], 90, False, [False, True, False, False], 165, 'South', (18, 5))
Element 6: (2, (18, 5), ['%', '.', '', '%'], [(6, 7), (14, 9), (16, 11)], [True, False, False, True], 88, False, [False, True, False, False], 204, 'South', (18, 4))
Element 7: (2, (18, 4), ['%', '.', '', '%'], [(6, 8), (15, 9), (15, 11)], [True, False, False, True], 86, False, [False, True, False, False], 243, 'South', (18, 3))
Element 8: (2, (18, 3), ['%', '.', '', '%'], [(6, 9), (16, 9), (15, 10)], [True, False, False, True], 84, False, [False, True, False, False], 282, 'South', (18, 2))
Element 9: (2, (18, 2), ['%', '', '', '%'], [(7, 9), (16, 8), (15, 9)], [True, False, False, True], 82, False, [False, False, False, False], 311, 'South', (18, 1))
Element 10: (2, (18, 1), ['.', '%', '', '%'], [(6, 9), (16, 7), (16, 9)], [False, True, False, True], 80, False, [True, False, False, False], 310, 'West', (17, 1))
Element 11: (2, (17, 1), ['.', '%', '%', ''], [(6, 10), (16, 6), (16, 8)], [False, True, True, False], 78, False, [True, False, False, False], 339, 'West', (16, 1))
Element 12: (2, (16, 1), ['.', '%', '%', ''], [(6, 11), (16, 5), (16, 7)], [False, True, True, False], 76, False, [True, False, False, False], 368, 'West', (15, 1))
Element 13: (2, (15, 1), ['%', '%', '.', ''], [(7, 11), (16, 4), (17, 7)], [True, True, False, False], 74, False, [False, False, True, False], 397, 'North', (15, 2))
Element 14: (2, (15, 2), ['%', '', '.', '%'], [(8, 11), (16, 3), (18, 7)], [True, False, False, True], 72, False, [False, False, True, False], 426, 'North', (15, 3))
Element 15: (2, (15, 3), ['%', '', '.', ''], [(9, 11), (16, 4), (18, 6)], [True, False, False, False], 70, False, [False, False, True, False], 445, 'North', (15, 4))
Element 16: (2, (15, 4), ['%', '', '.', ''], [(9, 10), (16, 3), (18, 5)], [True, False, False, False], 68, False, [False, False, True, False], 464, 'North', (15, 5))
Element 17: (2, (15, 5), ['%', '', '.', ''], [(10, 10), (16, 4), (18, 4)], [True, False, False, False], 66, False, [False, False, True, False], 483, 'North', (15, 6))
Element 18: (2, (15, 6), ['%', '', '', ''], [(10, 9), (16, 5), (18, 3)], [True, False, False, False], 64, False, [False, False, False, False], 502, 'East', (16, 6))
Element 19: (2, (16, 6), ['', '', '', '%'], [(9, 9), (15, 5), (18, 2)], [False, False, False, True], 62, False, [False, False, False, False], 511, 'South', (16, 5))
Element 20: (2, (16, 5), ['', '', '', '%'], [(9, 8), (15, 6), (18, 1)], [False, False, False, True], 60, False, [False, False, False, False], 510, 'South', (16, 4))
Element 21: (2, (16, 4), ['', '', '', '%'], [(9, 7), (15, 7), (17, 1)], [False, False, False, True], 58, False, [False, False, False, False], 519, 'South', (16, 3))
Element 22: (2, (16, 3), ['', '%', '', '%'], [(10, 7), (15, 6), (16, 1)], [False, True, False, True], 56, False, [False, False, False, False], 528, 'North', (16, 4))
Element 23: (2, (16, 4), ['', '', '', '%'], [(11, 7), (15, 5), (15, 1)], [False, False, False, True], 54, False, [False, False, False, False], 537, 'North', (16, 5))
Element 24: (2, (16, 5), ['', '', '', '%'], [(10, 7), (15, 4), (15, 2)], [False, False, False, True], 52, False, [False, False, False, False], 536, 'North', (16, 6))
Element 25: (2, (16, 6), ['', '', '', '%'], [(10, 8), (15, 5), (15, 3)], [False, False, False, True], 50, False, [False, False, False, False], 535, 'West', (15, 6))
Element 26: (2, (15, 6), ['%', '', '', ''], [(10, 7), (16, 5), (16, 3)], [True, False, False, False], 48, False, [False, False, False, False], 534, 'South', (15, 5))
Element 27: (2, (15, 5), ['%', '', '', ''], [(9, 7), (16, 6), (16, 4)], [True, False, False, False], 46, False, [False, False, False, False], 533, 'East', (16, 5))
Element 28: (2, (16, 5), ['', '', '', '%'], [(9, 8), (15, 6), (15, 4)], [False, False, False, True], 44, False, [False, False, False, False], 532, 'West', (15, 5))
Element 29: (2, (15, 5), ['%', '', '', ''], [(10, 8), (16, 6), (16, 4)], [True, False, False, False], 42, False, [False, False, False, False], 531, 'South', (15, 4))
Element 30: (2, (15, 4), ['%', '', '', ''], [(9, 8), (16, 7), (16, 3)], [True, False, False, False], 40, False, [False, False, False, False], 530, 'East', (16, 4))
Element 31: (2, (16, 4), ['', '', '', '%'], [(9, 9), (17, 7), (15, 3)], [False, False, False, True], 38, False, [False, False, False, False], 529, 'West', (15, 4))
Element 32: (2, (15, 4), ['%', '', '', ''], [(10, 9), (18, 7), (15, 2)], [True, False, False, False], 36, False, [False, False, False, False], 528, 'South', (15, 3))
Element 33: (2, (15, 3), ['%', '', '', ''], [(10, 8), (18, 8), (15, 1)], [True, False, False, False], 34, False, [False, False, False, False], 527, 'East', (16, 3))
Element 34: (2, (16, 3), ['', '%', '', '%'], [(10, 9), (18, 9), (15, 2)], [False, True, False, True], 32, False, [False, False, False, False], 526, 'West', (15, 3))
Element 35: (2, (15, 3), ['%', '', '', ''], [(10, 10), (18, 10), (15, 1)], [True, False, False, False], 30, False, [False, False, False, False], 525, 'South', (15, 2))
Element 36: (2, (15, 2), ['%', '', '', '%'], [(10, 11), (18, 11), (16, 1)], [True, False, False, True], 28, False, [False, False, False, False], 524, 'South', (15, 1))
Element 37: (2, (15, 1), ['%', '%', '', ''], [(11, 11), (17, 11), (17, 1)], [True, True, False, False], 26, False, [False, False, False, False], 523, 'East', (16, 1))
Element 38: (2, (16, 1), ['', '%', '%', ''], [(12, 11), (16, 11), (18, 1)], [False, True, True, False], 24, False, [False, False, False, False], 522, 'East', (17, 1))
Element 39: (2, (17, 1), ['', '%', '%', ''], [(13, 11), (15, 11), (18, 2)], [False, True, True, False], 22, False, [False, False, False, False], 521, 'East', (18, 1))
Element 40: (2, (18, 1), ['', '%', '', '%'], [(13, 10), (15, 10), (18, 3)], [False, True, False, True], 20, False, [False, False, False, False], 520, 'North', (18, 2))
Element 41: (2, (18, 2), ['%', '', '', '%'], [(13, 9), (15, 11), (18, 4)], [True, False, False, True], 18, False, [False, False, False, False], 519, 'North', (18, 3))
Element 42: (2, (18, 3), ['%', '', '', '%'], [(13, 8), (16, 11), (18, 5)], [True, False, False, True], 16, False, [False, False, False, False], 528, 'North', (18, 4))
Element 43: (2, (18, 4), ['%', '', '', '%'], [(13, 7), (17, 11), (18, 6)], [True, False, False, True], 14, False, [False, False, False, False], 537, 'North', (18, 5))
Element 44: (2, (18, 5), ['%', '', '', '%'], [(13, 6), (18, 11), (18, 7)], [True, False, False, True], 12, False, [False, False, False, False], 546, 'North', (18, 6))
Element 45: (2, (18, 6), ['%', '', '', '%'], [(13, 5), (18, 10), (17, 7)], [True, False, False, True], 10, False, [False, False, False, False], 555, 'North', (18, 7))
Element 46: (2, (18, 7), ['', '', '', '%'], [(13, 4), (18, 9), (16, 7)], [False, False, False, True], 8, False, [False, False, False, False], 564, 'North', (18, 8))
Element 47: (2, (18, 8), ['%', '', '', '%'], [(13, 3), (18, 10), (16, 6)], [True, False, False, True], 6, False, [False, False, False, False], 573, 'North', (18, 9))
Element 48: (2, (18, 9), ['%', '', '', '%'], [(13, 2), (18, 9), (16, 5)], [True, False, False, True], 4, False, [False, False, False, False], 582, 'North', (18, 10))
Element 49: (2, (18, 10), ['%', '', '', '%'], [(13, 1), (18, 8), (15, 5)], [True, False, False, True], 2, False, [False, False, False, False], 591, 'North', (18, 11))
Element 50: (2, (18, 11), ['', '', '%', '%'], [(13, 1), (18, 8), (15, 6)], [False, False, True, True], 0, False, [False, False, False, False], 590, 'Stop', (18, 11))
Element 51: #0#
