Element 1: (1, (4, 7), ['.', '.', '%', '.'], [(6, 5), (8, 3), (11, 3)], [False, False, True, False], 98, False, [True, True, False, True], 9, 'East', (5, 7))
Element 2: (1, (5, 7), ['', '.', '%', '.'], [(6, 6), (9, 3), (12, 3)], [False, False, True, False], 96, False, [False, True, False, True], 48, 'East', (6, 7))
Element 3: (1, (6, 7), ['', '', '.', ''], [(5, 6), (10, 3), (13, 3)], [False, False, False, False], 94, False, [False, False, True, False], 87, 'North', (6, 8))
Element 4: (1, (6, 8), ['%', '', '.', '%'], [(4, 6), (11, 3), (13, 4)], [True, False, False, True], 92, False, [False, False, True, False], 116, 'North', (6, 9))
Element 5: (1, (6, 9), ['.', '', '.', '.'], [(4, 5), (12, 3), (13, 5)], [False, False, False, False], 90, False, [True, False, True, True], 145, 'East', (7, 9))
Element 6: (1, (7, 9), ['', '%', '%', '%'], [(4, 4), (13, 3), (13, 6)], [False, True, True, True], 88, False, [False, False, False, False], 174, 'West', (6, 9))
Element 7: (1, (6, 9), ['.', '', '.', ''], [(5, 4), (13, 2), (13, 7)], [False, False, False, False], 86, False, [True, False, True, False], 203, 'North', (6, 10))
Element 8: (1, (6, 10), ['%', '', '.', '%'], [(6, 4), (13, 1), (13, 8)], [True, False, False, True], 84, False, [False, False, True, False], 242, 'North', (6, 11))
Element 9: (1, (6, 11), ['%', '', '%', '.'], [(6, 3), (12, 1), (13, 9)], [True, False, True, False], 82, False, [False, False, False, True], 281, 'East', (7, 11))
Element 10: (1, (7, 11), ['', '%', '%', '.'], [(7, 3), (11, 1), (14, 9)], [False, True, True, False], 80, False, [False, False, False, True], 320, 'East', (8, 11))
Element 11: (1, (8, 11), ['', '%', '%', '.'], [(8, 3), (10, 1), (15, 9)], [False, True, True, False], 78, False, [False, False, False, True], 349, 'East', (9, 11))
Element 12: (1, (9, 11), ['', '.', '%', '.'], [(9, 3), (9, 1), (16, 9)], [False, False, True, False], 76, False, [False, True, False, True], 378, 'East', (10, 11))
Element 13: (1, (10, 11), ['', '.', '%', '.'], [(10, 3), (8, 1), (16, 8)], [False, False, True, False], 74, False, [False, True, False, True], 407, 'East', (11, 11))
Element 14: (1, (11, 11), ['', '%', '%', '.'], [(11, 3), (7, 1), (16, 7)], [False, True, True, False], 72, False, [False, False, False, True], 436, 'East', (12, 11))
Element 15: (1, (12, 11), ['', '%', '%', '.'], [(12, 3), (6, 1), (17, 7)], [False, True, True, False], 70, False, [False, False, False, True], 465, 'East', (13, 11))
Element 16: (1, (13, 11), ['', '.', '%', '%'], [(13, 3), (6, 2), (18, 7)], [False, False, True, True], 68, False, [False, True, False, False], 494, 'South', (13, 10))
Element 17: (1, (13, 10), ['%', '', '', '%'], [(13, 4), (6, 3), (18, 8)], [True, False, False, True], 66, False, [False, False, False, False], 513, 'South', (13, 9))
Element 18: (1, (13, 9), ['.', '', '', ''], [(13, 5), (5, 3), (18, 9)], [False, False, False, False], 64, False, [True, False, False, False], 532, 'West', (12, 9))
Element 19: (1, (12, 9), ['%', '%', '%', ''], [(13, 6), (4, 3), (18, 10)], [True, True, True, False], 62, False, [False, False, False, False], 561, 'East', (13, 9))
Element 20: (1, (13, 9), ['', '', '', ''], [(13, 7), (4, 2), (18, 11)], [False, False, False, False], 60, False, [False, False, False, False], 570, 'East', (14, 9))
Element 21: (1, (14, 9), ['', '%', '%', ''], [(13, 8), (3, 2), (17, 11)], [False, True, True, False], 58, False, [False, False, False, False], 1579, 'East', (15, 9))
Element 22: #1#
