Element 1: (3, (16, 9), ['.', '.', '%', '%'], [(6, 3), (8, 1), (13, 5)], [False, False, True, True], 98, False, [True, True, False, False], 29, 'South', (16, 8))
Element 2: (3, (16, 8), ['%', '.', '', '%'], [(7, 3), (9, 1), (13, 6)], [True, False, False, True], 96, False, [False, True, False, False], 68, 'South', (16, 7))
Element 3: (3, (16, 7), ['.', '.', '', '.'], [(8, 3), (10, 1), (13, 7)], [False, False, False, False], 94, False, [True, True, False, True], 107, 'East', (17, 7))
Element 4: (3, (17, 7), ['', '%', '%', '.'], [(9, 3), (11, 1), (13, 8)], [False, True, True, False], 92, False, [False, False, False, True], 146, 'East', (18, 7))
Element 5: (3, (18, 7), ['', '.', '.', '%'], [(10, 3), (12, 1), (13, 9)], [False, False, False, True], 90, False, [False, True, True, False], 185, 'North', (18, 8))
Element 6: (3, (18, 8), ['%', '', '.', '%'], [(11, 3), (13, 1), (14, 9)], [True, False, False, True], 88, False, [False, False, True, False], 224, 'North', (18, 9))
Element 7: (3, (18, 9), ['%', '', '.', '%'], [(12, 3), (13, 2), (15, 9)], [True, False, False, True], 86, False, [False, False, True, False], 263, 'North', (18, 10))
Element 8: (3, (18, 10), ['%', '', '', '%'], [(13, 3), (13, 1), (15, 10)], [True, False, False, True], 84, False, [False, False, False, False], 292, 'North', (18, 11))
Element 9: (3, (18, 11), ['.', '', '%', '%'], [(13, 4), (12, 1), (15, 11)], [False, False, True, True], 82, False, [True, False, False, False], 301, 'West', (17, 11))
Element 10: (3, (17, 11), ['G', '%', '%', ''], [(13, 5), (11, 1), (16, 11)], [False, True, True, False], 80, False, [False, False, False, False], 320, 'East', (18, 11))
Element 11: (3, (18, 11), ['G', '', '%', '%'], [(13, 6), (10, 1), (17, 11)], [False, False, True, True], 78, False, [False, False, False, False], 319, 'South', (18, 10))
Element 12: (3, (18, 10), ['%', '', 'G', '%'], [(13, 7), (9, 1), (18, 11)], [True, False, False, True], 76, False, [False, False, False, False], 318, 'South', (18, 9))
Element 13: (3, (18, 9), ['%', '', 'G', '%'], [(13, 8), (8, 1), (18, 10)], [True, False, False, True], 74, False, [False, False, False, False], 317, 'South', (18, 8))
Element 14: (3, (18, 8), ['%', '', 'G', '%'], [(13, 9), (7, 1), (18, 9)], [True, False, False, True], 72, False, [False, False, False, False], 316, 'South', (18, 7))
Element 15: (3, (18, 7), ['', '.', 'G', '%'], [(13, 10), (6, 1), (18, 8)], [False, False, False, True], 70, False, [False, True, False, False], 335, 'South', (18, 6))
Element 16: (3, (18, 6), ['%', '.', 'G', '%'], [(13, 11), (6, 2), (18, 7)], [True, False, False, True], 68, False, [False, True, False, False], 354, 'South', (18, 5))
Element 17: (3, (18, 5), ['%', '.', 'G', '%'], [(12, 11), (6, 3), (18, 6)], [True, False, False, True], 66, False, [False, True, False, False], 373, 'South', (18, 4))
Element 18: (3, (18, 4), ['%', '.', 'G', '%'], [(11, 11), (6, 4), (18, 5)], [True, False, False, True], 64, False, [False, True, False, False], 402, 'South', (18, 3))
Element 19: (3, (18, 3), ['%', '.', 'G', '%'], [(10, 11), (6, 5), (18, 4)], [True, False, False, True], 62, False, [False, True, False, False], 431, 'South', (18, 2))
Element 20: (3, (18, 2), ['%', '', 'G', '%'], [(10, 10), (6, 6), (18, 3)], [True, False, False, True], 60, False, [False, False, False, False], 460, 'South', (18, 1))
Element 21: (3, (18, 1), ['.', '%', 'G', '%'], [(10, 9), (6, 7), (18, 2)], [False, True, False, True], 58, False, [True, False, False, False], 479, 'West', (17, 1))
Element 22: (3, (17, 1), ['.', '%', '%', 'G'], [(9, 9), (6, 8), (18, 1)], [False, True, True, False], 56, False, [True, False, False, False], 508, 'West', (16, 1))
Element 23: (3, (16, 1), ['.', '%', '%', 'G'], [(9, 10), (6, 9), (17, 1)], [False, True, True, False], 54, False, [True, False, False, False], 537, 'West', (15, 1))
Element 24: (3, (15, 1), ['%', '%', '.', 'G'], [(9, 11), (7, 9), (16, 1)], [True, True, False, False], 52, False, [False, False, True, False], 566, 'North', (15, 2))
Element 25: (3, (15, 2), ['%', 'G', '.', '%'], [(8, 11), (6, 9), (15, 1)], [True, False, False, True], 50, False, [False, False, True, False], 585, 'North', (15, 3))
Element 26: (3, (15, 3), ['%', 'G', '.', '.'], [(7, 11), (6, 10), (15, 2)], [True, False, False, False], 48, False, [False, False, True, True], 614, 'East', (16, 3))
Element 27: (3, (16, 3), ['G', '%', '.', '%'], [(6, 11), (6, 9), (15, 3)], [False, True, False, True], 46, False, [False, False, True, False], 633, 'North', (16, 4))
Element 28: (3, (16, 4), ['G', '', '.', '%'], [(6, 10), (5, 9), (15, 4)], [False, False, False, True], 44, False, [False, False, True, False], 662, 'North', (16, 5))
Element 29: (3, (16, 5), ['G', '', '.', '%'], [(6, 9), (4, 9), (15, 5)], [False, False, False, True], 42, False, [False, False, True, False], 691, 'North', (16, 6))
Element 30: (3, (16, 6), ['G', '', '', '%'], [(7, 9), (4, 10), (15, 6)], [False, False, False, True], 40, False, [False, False, False, False], 720, 'South', (16, 5))
Element 31: (3, (16, 5), ['', '', '', '%'], [(6, 9), (4, 11), (15, 7)], [False, False, False, True], 38, False, [False, False, False, False], 739, 'South', (16, 4))
Element 32: (3, (16, 4), ['', '', '', '%'], [(6, 8), (3, 11), (16, 7)], [False, False, False, True], 36, False, [False, False, False, False], 748, 'South', (16, 3))
Element 33: (3, (16, 3), ['', '%', '', '%'], [(6, 7), (2, 11), (17, 7)], [False, True, False, True], 34, False, [False, False, False, False], 757, 'West', (15, 3))
Element 34: (3, (15, 3), ['%', '', '', ''], [(5, 7), (1, 11), (16, 7)], [True, False, False, False], 32, False, [False, False, False, False], 766, 'North', (15, 4))
Element 35: (3, (15, 4), ['%', '', '', ''], [(5, 6), (1, 10), (16, 8)], [True, False, False, False], 30, False, [False, False, False, False], 785, 'North', (15, 5))
Element 36: (3, (15, 5), ['%', '', '', ''], [(5, 5), (1, 9), (16, 9)], [True, False, False, False], 28, False, [False, False, False, False], 804, 'North', (15, 6))
Element 37: (3, (15, 6), ['%', '', '', ''], [(5, 4), (1, 8), (16, 8)], [True, False, False, False], 26, False, [False, False, False, False], 823, 'North', (15, 7))
Element 38: (3, (15, 7), ['%', '', '%', 'G'], [(5, 3), (1, 7), (16, 7)], [True, False, True, False], 24, False, [False, False, False, False], 842, 'South', (15, 6))
Element 39: (3, (15, 6), ['%', '', '', 'G'], [(4, 3), (2, 7), (16, 6)], [True, False, False, False], 22, False, [False, False, False, False], 861, 'South', (15, 5))
Element 40: (3, (15, 5), ['%', '', '', 'G'], [(4, 4), (3, 7), (16, 5)], [True, False, False, False], 20, False, [False, False, False, False], 880, 'South', (15, 4))
Element 41: (3, (15, 4), ['%', '', '', 'G'], [(4, 5), (4, 7), (16, 4)], [True, False, False, False], 18, False, [False, False, False, False], 899, 'South', (15, 3))
