Element 1: (0, (13, 4), ['%', '.', '.', '%'], [(9, 3), (12, 11), (18, 4)], [True, False, False, True], 98, False, [False, True, True, False], 0, 'North', (13, 5))
Element 2: (0, (13, 5), ['%', '', '.', '%'], [(10, 3), (13, 11), (18, 5)], [True, False, False, True], 96, False, [False, False, True, False], 39, 'North', (13, 6))
Element 3: (0, (13, 6), ['%', '', '.', '%'], [(11, 3), (13, 10), (18, 6)], [True, False, False, True], 94, False, [False, False, True, False], 78, 'North', (13, 7))
Element 4: (0, (13, 7), ['%', '', '.', '%'], [(12, 3), (13, 9), (18, 7)], [True, False, False, True], 92, False, [False, False, True, False], 117, 'North', (13, 8))
Element 5: (0, (13, 8), ['%', '', '', '%'], [(13, 3), (14, 9), (18, 8)], [True, False, False, True], 90, False, [False, False, False, False], 156, 'North', (13, 9))
Element 6: (0, (13, 9), ['.', '', '', ''], [(13, 2), (15, 9), (18, 9)], [False, False, False, False], 88, False, [True, False, False, False], 185, 'West', (12, 9))
Element 7: (0, (12, 9), ['%', '%', '%', ''], [(13, 1), (16, 9), (18, 10)], [True, True, True, False], 86, False, [False, False, False, False], 224, 'East', (13, 9))
Element 8: (0, (13, 9), ['', '', '', ''], [(12, 1), (16, 8), (18, 11)], [False, False, False, False], 84, False, [False, False, False, False], 243, 'East', (14, 9))
Element 9: (0, (14, 9), ['', '%', '%', ''], [(11, 1), (16, 7), (17, 11)], [False, True, True, False], 82, False, [False, False, False, False], 272, 'East', (15, 9))
Element 10: (0, (15, 9), ['', '%', '.', ''], [(10, 1), (17, 7), (16, 11)], [False, True, False, False], 80, False, [False, False, True, False], 301, 'North', (15, 10))
Element 11: (0, (15, 10), ['%', '', 'G', '%'], [(9, 1), (18, 7), (15, 11)], [True, False, False, True], 78, False, [False, False, False, False], 330, 'South', (15, 9))
Element 12: (0, (15, 9), ['', '%', 'G', ''], [(8, 1), (18, 8), (15, 10)], [False, True, False, False], 76, False, [False, False, False, False], 339, 'East', (16, 9))
Element 13: (0, (16, 9), ['G', '', '%', '%'], [(7, 1), (18, 9), (15, 9)], [False, False, True, True], 74, False, [False, False, False, False], 348, 'South', (16, 8))
Element 14: (0, (16, 8), ['%', '', 'G', '%'], [(6, 1), (18, 10), (16, 9)], [True, False, False, True], 72, False, [False, False, False, False], 357, 'South', (16, 7))
Element 15: (0, (16, 7), ['.', '.', 'G', ''], [(6, 2), (18, 11), (16, 8)], [False, False, False, False], 70, False, [True, True, False, False], 366, 'South', (16, 6))
Element 16: (0, (16, 6), ['.', '.', 'G', '%'], [(6, 3), (17, 11), (16, 7)], [False, False, False, True], 68, False, [True, True, False, False], 385, 'South', (16, 5))
Element 17: (0, (16, 5), ['.', '.', '', '%'], [(7, 3), (16, 11), (15, 7)], [False, False, False, True], 66, False, [True, True, False, False], 414, 'South', (16, 4))
Element 18: (0, (16, 4), ['.', '.', '', '%'], [(8, 3), (15, 11), (15, 6)], [False, False, False, True], 64, False, [True, True, False, False], 443, 'South', (16, 3))
Element 19: (0, (16, 3), ['.', '%', '', '%'], [(8, 4), (15, 10), (15, 5)], [False, True, False, True], 62, False, [True, False, False, False], 462, 'West', (15, 3))
Element 20: (0, (15, 3), ['%', '.', 'G', ''], [(8, 5), (15, 11), (15, 4)], [True, False, False, False], 60, False, [False, True, False, False], 481, 'South', (15, 2))
Element 21: (0, (15, 2), ['%', '.', '', '%'], [(9, 5), (16, 11), (16, 4)], [True, False, False, True], 58, False, [False, True, False, False], 490, 'South', (15, 1))
Element 22: (0, (15, 1), ['%', '%', '', '.'], [(10, 5), (17, 11), (16, 5)], [True, True, False, False], 56, False, [False, False, False, True], 499, 'East', (16, 1))
Element 23: (0, (16, 1), ['', '%', '%', '.'], [(11, 5), (18, 11), (16, 6)], [False, True, True, False], 54, False, [False, False, False, True], 508, 'East', (17, 1))
Element 24: (0, (17, 1), ['', '%', '%', ''], [(10, 5), (18, 10), (16, 5)], [False, True, True, False], 52, False, [False, False, False, False], 517, 'East', (18, 1))
