Element 1: (2, (15, 9), ['.', '%', '.', '.'], [(7, 1), (12, 1), (16, 8)], [False, True, False, False], 98, False, [True, False, True, True], 19, 'East', (16, 9))
Element 2: (2, (16, 9), ['', '', '%', '%'], [(8, 1), (13, 1), (16, 7)], [False, False, True, True], 96, False, [False, False, False, False], 58, 'South', (16, 8))
Element 3: (2, (16, 8), ['%', '', '', '%'], [(9, 1), (13, 2), (17, 7)], [True, False, False, True], 94, False, [False, False, False, False], 87, 'South', (16, 7))
Element 4: (2, (16, 7), ['.', '.', '', ''], [(10, 1), (13, 3), (18, 7)], [False, False, False, False], 92, False, [True, True, False, False], 116, 'South', (16, 6))
Element 5: (2, (16, 6), ['.', '.', '', '%'], [(11, 1), (13, 4), (18, 8)], [False, False, False, True], 90, False, [True, True, False, False], 145, 'South', (16, 5))
Element 6: (2, (16, 5), ['.', '.', '', '%'], [(12, 1), (13, 5), (18, 9)], [False, False, False, True], 88, False, [True, True, False, False], 174, 'South', (16, 4))
Element 7: (2, (16, 4), ['.', '.', '', '%'], [(13, 1), (13, 6), (18, 10)], [False, False, False, True], 86, False, [True, True, False, False], 203, 'South', (16, 3))
Element 8: (2, (16, 3), ['.', '%', '', '%'], [(13, 2), (13, 7), (18, 11)], [False, True, False, True], 84, False, [True, False, False, False], 222, 'West', (15, 3))
Element 9: (2, (15, 3), ['%', '.', '.', ''], [(13, 3), (13, 8), (17, 11)], [True, False, False, False], 82, False, [False, True, True, False], 251, 'North', (15, 4))
Element 10: (2, (15, 4), ['%', '', '.', ''], [(12, 3), (13, 9), (16, 11)], [True, False, False, False], 80, False, [False, False, True, False], 290, 'North', (15, 5))
Element 11: (2, (15, 5), ['%', '', '.', ''], [(11, 3), (14, 9), (15, 11)], [True, False, False, False], 78, False, [False, False, True, False], 329, 'North', (15, 6))
Element 12: (2, (15, 6), ['%', '', '.', ''], [(10, 3), (15, 9), (15, 10)], [True, False, False, False], 76, False, [False, False, True, False], 358, 'North', (15, 7))
Element 13: (2, (15, 7), ['%', '', '%', ''], [(9, 3), (16, 9), (15, 11)], [True, False, True, False], 74, False, [False, False, False, False], 377, 'South', (15, 6))
Element 14: (2, (15, 6), ['%', '', '', ''], [(8, 3), (16, 8), (16, 11)], [True, False, False, False], 72, False, [False, False, False, False], 386, 'South', (15, 5))
Element 15: (2, (15, 5), ['%', '', '', ''], [(7, 3), (16, 7), (17, 11)], [True, False, False, False], 70, False, [False, False, False, False], 395, 'South', (15, 4))
Element 16: (2, (15, 4), ['%', '', '', ''], [(6, 3), (17, 7), (18, 11)], [True, False, False, False], 68, False, [False, False, False, False], 404, 'South', (15, 3))
Element 17: (2, (15, 3), ['%', '.', '', ''], [(6, 4), (18, 7), (18, 10)], [True, False, False, False], 66, False, [False, True, False, False], 413, 'South', (15, 2))
Element 18: (2, (15, 2), ['%', '.', '', '%'], [(6, 5), (18, 6), (18, 9)], [True, False, False, True], 64, False, [False, True, False, False], 442, 'South', (15, 1))
Element 19: (2, (15, 1), ['%', '%', '', '.'], [(6, 6), (18, 5), (18, 8)], [True, True, False, False], 62, False, [False, False, False, True], 471, 'East', (16, 1))
Element 20: (2, (16, 1), ['', '%', '%', '.'], [(6, 7), (18, 4), (18, 7)], [False, True, True, False], 60, False, [False, False, False, True], 500, 'East', (17, 1))
Element 21: (2, (17, 1), ['', '%', '%', ''], [(6, 8), (18, 3), (18, 6)], [False, True, True, False], 58, False, [False, False, False, False], 529, 'East', (18, 1))
Element 22: (2, (18, 1), ['', '%', 'G', '%'], [(6, 9), (18, 2), (18, 5)], [False, True, False, True], 56, False, [False, False, False, False], 548, 'West', (17, 1))
Element 23: (2, (17, 1), ['', '%', '%', 'G'], [(7, 9), (18, 1), (18, 4)], [False, True, True, False], 54, False, [False, False, False, False], 557, 'West', (16, 1))
Element 24: (2, (16, 1), ['', '%', '%', 'G'], [(6, 9), (17, 1), (18, 3)], [False, True, True, False], 52, False, [False, False, False, False], 556, 'West', (15, 1))
Element 25: (2, (15, 1), ['%', '%', '', 'G'], [(6, 10), (16, 1), (18, 2)], [True, True, False, False], 50, False, [False, False, False, False], 565, 'North', (15, 2))
Element 26: (2, (15, 2), ['%', 'G', '', '%'], [(6, 11), (15, 1), (18, 1)], [True, False, False, True], 48, False, [False, False, False, False], 574, 'North', (15, 3))
Element 27: (2, (15, 3), ['%', 'G', '', ''], [(7, 11), (15, 2), (17, 1)], [True, False, False, False], 46, False, [False, False, False, False], 583, 'East', (16, 3))
Element 28: (2, (16, 3), ['G', '%', '', '%'], [(8, 11), (15, 3), (16, 1)], [False, True, False, True], 44, False, [False, False, False, False], 592, 'North', (16, 4))
Element 29: (2, (16, 4), ['', 'G', '', '%'], [(9, 11), (16, 3), (15, 1)], [False, False, False, True], 42, False, [False, False, False, False], 601, 'West', (15, 4))
Element 30: (2, (15, 4), ['%', '', '', 'G'], [(10, 11), (16, 4), (15, 2)], [True, False, False, False], 40, False, [False, False, False, False], 610, 'South', (15, 3))
Element 31: (2, (15, 3), ['%', '', '', ''], [(11, 11), (16, 5), (15, 1)], [True, False, False, False], 38, False, [False, False, False, False], 619, 'South', (15, 2))
Element 32: (2, (15, 2), ['%', '', '', '%'], [(12, 11), (16, 6), (16, 1)], [True, False, False, True], 36, False, [False, False, False, False], 628, 'North', (15, 3))
Element 33: (2, (15, 3), ['%', '', '', ''], [(13, 11), (15, 6), (17, 1)], [True, False, False, False], 34, False, [False, False, False, False], 637, 'North', (15, 4))
Element 34: (2, (15, 4), ['%', '', '', ''], [(13, 10), (15, 7), (18, 1)], [True, False, False, False], 32, False, [False, False, False, False], 646, 'North', (15, 5))
Element 35: (2, (15, 5), ['%', '', 'G', ''], [(13, 9), (15, 6), (18, 2)], [True, False, False, False], 30, False, [False, False, False, False], 645, 'South', (15, 4))
Element 36: (2, (15, 4), ['%', '', 'G', ''], [(12, 9), (15, 5), (18, 3)], [True, False, False, False], 28, False, [False, False, False, False], 654, 'North', (15, 5))
Element 37: (2, (15, 5), ['%', 'G', '', ''], [(13, 9), (15, 4), (18, 4)], [True, False, False, False], 26, False, [False, False, False, False], 653, 'North', (15, 6))
Element 38: (2, (15, 6), ['%', 'G', '', ''], [(14, 9), (15, 5), (18, 5)], [True, False, False, False], 24, False, [False, False, False, False], 652, 'North', (15, 7))
Element 39: (2, (15, 7), ['%', 'G', '%', ''], [(15, 9), (15, 6), (18, 6)], [True, False, True, False], 22, False, [False, False, False, False], 651, 'East', (16, 7))
Element 40: (2, (16, 7), ['', 'G', '', ''], [(16, 9), (16, 6), (18, 7)], [False, False, False, False], 20, False, [False, False, False, False], 650, 'East', (17, 7))
Element 41: (2, (17, 7), ['', '%', '%', ''], [(16, 8), (16, 5), (18, 6)], [False, True, True, False], 18, False, [False, False, False, False], 649, 'East', (18, 7))
Element 42: (2, (18, 7), ['', '', '', '%'], [(16, 7), (15, 5), (18, 7)], [False, False, False, True], 16, False, [False, False, False, False], 648, 'North', (18, 8))
Element 43: (2, (18, 8), ['%', '', '', '%'], [(17, 7), (16, 5), (18, 6)], [True, False, False, True], 14, False, [False, False, False, False], 647, 'North', (18, 9))
Element 44: (2, (18, 9), ['%', '', '', '%'], [(16, 7), (16, 4), (18, 7)], [True, False, False, True], 12, False, [False, False, False, False], 646, 'North', (18, 10))
Element 45: (2, (18, 10), ['%', '', '', '%'], [(16, 6), (15, 4), (17, 7)], [True, False, False, True], 10, False, [False, False, False, False], 645, 'North', (18, 11))
Element 46: (2, (18, 11), ['', '', '%', '%'], [(16, 5), (16, 4), (16, 7)], [False, False, True, True], 8, False, [False, False, False, False], 644, 'West', (17, 11))
Element 47: (2, (17, 11), ['', '%', '%', ''], [(15, 5), (16, 3), (16, 8)], [False, True, True, False], 6, False, [False, False, False, False], 643, 'West', (16, 11))
Element 48: (2, (16, 11), ['', '%', '%', ''], [(15, 6), (15, 3), (16, 8)], [False, True, True, False], 4, False, [False, False, False, False], 642, 'West', (15, 11))
Element 49: (2, (15, 11), ['%', '', '%', ''], [(15, 7), (15, 4), (16, 9)], [True, False, True, False], 2, False, [False, False, False, False], 641, 'South', (15, 10))
Element 50: (2, (15, 10), ['%', 'G', '', '%'], [(15, 7), (15, 4), (15, 9)], [True, False, False, True], 0, False, [False, False, False, False], 640, 'Stop', (15, 10))
Element 51: #0#
