Element 1: (1, (3, 9), ['%', '.', '%', '.'], [(15, 11), (6, 4), (12, 9)], [True, False, True, False], 98, False, [False, True, False, True], 9, 'East', (4, 9))
Element 2: (1, (4, 9), ['', '%', '.', '.'], [(16, 11), (6, 5), (13, 9)], [False, True, False, False], 96, False, [False, False, True, True], 48, 'East', (5, 9))
Element 3: (1, (5, 9), ['', '%', '%', '.'], [(17, 11), (6, 6), (14, 9)], [False, True, True, False], 94, False, [False, False, False, True], 87, 'East', (6, 9))
Element 4: (1, (6, 9), ['', '.', '.', '.'], [(18, 11), (6, 7), (15, 9)], [False, False, False, False], 92, False, [False, True, True, True], 116, 'East', (7, 9))
Element 5: (1, (7, 9), ['', '%', '%', '%'], [(18, 10), (6, 8), (16, 9)], [False, True, True, True], 90, False, [False, False, False, False], 155, 'West', (6, 9))
Element 6: (1, (6, 9), ['', '', '.', ''], [(18, 9), (6, 7), (16, 8)], [False, False, False, False], 88, False, [False, False, True, False], 174, 'North', (6, 10))
Element 7: (1, (6, 10), ['%', '', '.', '%'], [(18, 8), (5, 7), (16, 7)], [True, False, False, True], 86, False, [False, False, True, False], 213, 'North', (6, 11))
Element 8: (1, (6, 11), ['%', '', '%', '.'], [(18, 7), (5, 6), (17, 7)], [True, False, True, False], 84, False, [False, False, False, True], 252, 'East', (7, 11))
Element 9: (1, (7, 11), ['', '%', '%', '.'], [(18, 6), (5, 5), (16, 7)], [False, True, True, False], 82, False, [False, False, False, True], 281, 'East', (8, 11))
Element 10: (1, (8, 11), ['', '%', '%', '.'], [(18, 5), (5, 4), (16, 6)], [False, True, True, False], 80, False, [False, False, False, True], 320, 'East', (9, 11))
Element 11: (1, (9, 11), ['', '.', '%', '.'], [(18, 4), (5, 3), (16, 5)], [False, False, True, False], 78, False, [False, True, False, True], 359, 'East', (10, 11))
Element 12: (1, (10, 11), ['', '.', '%', '.'], [(18, 3), (6, 3), (16, 4)], [False, False, True, False], 76, False, [False, True, False, True], 398, 'East', (11, 11))
Element 13: (1, (11, 11), ['', '%', '%', '.'], [(18, 2), (7, 3), (16, 3)], [False, True, True, False], 74, False, [False, False, False, True], 437, 'East', (12, 11))
Element 14: (1, (12, 11), ['', '%', '%', '.'], [(18, 1), (8, 3), (15, 3)], [False, True, True, False], 72, False, [False, False, False, True], 466, 'East', (13, 11))
Element 15: (1, (13, 11), ['', '.', '%', '%'], [(17, 1), (9, 3), (15, 4)], [False, False, True, True], 70, False, [False, True, False, False], 505, 'South', (13, 10))
Element 16: (1, (13, 10), ['%', '', '', '%'], [(16, 1), (10, 3), (15, 5)], [True, False, False, True], 68, False, [False, False, False, False], 544, 'South', (13, 9))
Element 17: (1, (13, 9), ['', '.', '', ''], [(15, 1), (11, 3), (15, 6)], [False, False, False, False], 66, False, [False, True, False, False], 573, 'South', (13, 8))
Element 18: (1, (13, 8), ['%', '.', '', '%'], [(15, 2), (12, 3), (15, 7)], [True, False, False, True], 64, False, [False, True, False, False], 612, 'South', (13, 7))
