Element 1: (2, (13, 11), ['.', '.', '%', '%'], [(13, 9), (3, 7), (15, 11)], [False, False, True, True], 98, False, [True, True, False, False], 19, 'South', (13, 10))
Element 2: (2, (13, 10), ['%', '', '', '%'], [(14, 9), (4, 7), (16, 11)], [True, False, False, True], 96, False, [False, False, False, False], 58, 'South', (13, 9))
Element 3: (2, (13, 9), ['.', '', '', ''], [(15, 9), (5, 7), (17, 11)], [False, False, False, False], 94, False, [True, False, False, False], 87, 'West', (12, 9))
Element 4: (2, (12, 9), ['%', '%', '%', ''], [(16, 9), (6, 7), (18, 11)], [True, True, True, False], 92, False, [False, False, False, False], 116, 'East', (13, 9))
Element 5: (2, (13, 9), ['', '', '', ''], [(16, 8), (6, 8), (18, 10)], [False, False, False, False], 90, False, [False, False, False, False], 145, 'East', (14, 9))
Element 6: (2, (14, 9), ['', '%', '%', ''], [(16, 7), (6, 9), (18, 9)], [False, True, True, False], 88, False, [False, False, False, False], 174, 'East', (15, 9))
Element 7: (2, (15, 9), ['', '%', '.', ''], [(17, 7), (7, 9), (18, 8)], [False, True, False, False], 86, False, [False, False, True, False], 203, 'North', (15, 10))
Element 8: (2, (15, 10), ['%', '', '', '%'], [(16, 7), (6, 9), (18, 7)], [True, False, False, True], 84, False, [False, False, False, False], 222, 'North', (15, 11))
Element 9: (2, (15, 11), ['%', '', '%', ''], [(16, 6), (6, 10), (18, 6)], [True, False, True, False], 82, False, [False, False, False, False], 251, 'East', (16, 11))
Element 10: (2, (16, 11), ['', '%', '%', ''], [(16, 5), (6, 11), (18, 5)], [False, True, True, False], 80, False, [False, False, False, False], 280, 'East', (17, 11))
Element 11: (2, (17, 11), ['', '%', '%', ''], [(16, 4), (7, 11), (18, 4)], [False, True, True, False], 78, False, [False, False, False, False], 309, 'East', (18, 11))
Element 12: (2, (18, 11), ['', '', '%', '%'], [(16, 3), (8, 11), (18, 3)], [False, False, True, True], 76, False, [False, False, False, False], 338, 'South', (18, 10))
Element 13: (2, (18, 10), ['%', '', '', '%'], [(15, 3), (9, 11), (18, 2)], [True, False, False, True], 74, False, [False, False, False, False], 367, 'South', (18, 9))
Element 14: (2, (18, 9), ['%', '', '', '%'], [(15, 4), (10, 11), (18, 1)], [True, False, False, True], 72, False, [False, False, False, False], 386, 'South', (18, 8))
Element 15: (2, (18, 8), ['%', '', '', '%'], [(15, 5), (11, 11), (17, 1)], [True, False, False, True], 70, False, [False, False, False, False], 415, 'South', (18, 7))
Element 16: (2, (18, 7), ['', '', '', '%'], [(15, 6), (12, 11), (16, 1)], [False, False, False, True], 68, False, [False, False, False, False], 444, 'South', (18, 6))
Element 17: (2, (18, 6), ['%', '', '', '%'], [(15, 7), (13, 11), (15, 1)], [True, False, False, True], 66, False, [False, False, False, False], 463, 'South', (18, 5))
Element 18: (2, (18, 5), ['%', '', '', '%'], [(15, 6), (13, 10), (15, 2)], [True, False, False, True], 64, False, [False, False, False, False], 472, 'South', (18, 4))
Element 19: (2, (18, 4), ['%', '', '', '%'], [(15, 5), (13, 9), (15, 3)], [True, False, False, True], 62, False, [False, False, False, False], 471, 'South', (18, 3))
Element 20: (2, (18, 3), ['%', '', '', '%'], [(15, 4), (14, 9), (16, 3)], [True, False, False, True], 60, False, [False, False, False, False], 470, 'South', (18, 2))
Element 21: (2, (18, 2), ['%', '', '', '%'], [(15, 3), (15, 9), (16, 4)], [True, False, False, True], 58, False, [False, False, False, False], 469, 'South', (18, 1))
Element 22: (2, (18, 1), ['', '%', '', '%'], [(15, 2), (16, 9), (16, 5)], [False, True, False, True], 56, False, [False, False, False, False], 468, 'West', (17, 1))
Element 23: (2, (17, 1), ['', '%', '%', ''], [(15, 1), (16, 8), (16, 6)], [False, True, True, False], 54, False, [False, False, False, False], 467, 'West', (16, 1))
