Element 1: (3, (16, 9), ['.', '.', '%', '%'], [(18, 3), (13, 3), (14, 9)], [False, False, True, True], 98, False, [True, True, False, False], 29, 'South', (16, 8))
Element 2: (3, (16, 8), ['%', '.', '', '%'], [(18, 4), (13, 4), (15, 9)], [True, False, False, True], 96, False, [False, True, False, False], 68, 'South', (16, 7))
Element 3: (3, (16, 7), ['.', '.', '', '.'], [(18, 5), (13, 5), (15, 10)], [False, False, False, False], 94, False, [True, True, False, True], 107, 'East', (17, 7))
Element 4: (3, (17, 7), ['', '%', '%', '.'], [(18, 6), (13, 6), (15, 11)], [False, True, True, False], 92, False, [False, False, False, True], 146, 'East', (18, 7))
Element 5: (3, (18, 7), ['', '', '.', '%'], [(18, 5), (13, 7), (16, 11)], [False, False, False, True], 90, False, [False, False, True, False], 175, 'North', (18, 8))
Element 6: (3, (18, 8), ['%', '', '.', '%'], [(18, 4), (13, 8), (17, 11)], [True, False, False, True], 88, False, [False, False, True, False], 204, 'North', (18, 9))
Element 7: (3, (18, 9), ['%', '', '.', '%'], [(18, 3), (13, 9), (18, 11)], [True, False, False, True], 86, False, [False, False, True, False], 213, 'North', (18, 10))
Element 8: (3, (18, 10), ['%', '', '', '%'], [(18, 2), (13, 10), (17, 11)], [True, False, False, True], 84, False, [False, False, False, False], 232, 'North', (18, 11))
Element 9: (3, (18, 11), ['', '', '%', '%'], [(18, 1), (13, 11), (16, 11)], [False, False, True, True], 82, False, [False, False, False, False], 241, 'West', (17, 11))
Element 10: (3, (17, 11), ['', '%', '%', ''], [(17, 1), (12, 11), (15, 11)], [False, True, True, False], 80, False, [False, False, False, False], 260, 'West', (16, 11))
Element 11: (3, (16, 11), ['', '%', '%', ''], [(16, 1), (11, 11), (15, 10)], [False, True, True, False], 78, False, [False, False, False, False], 279, 'West', (15, 11))
Element 12: (3, (15, 11), ['%', '', '%', ''], [(15, 1), (10, 11), (15, 9)], [True, False, True, False], 76, False, [False, False, False, False], 298, 'South', (15, 10))
Element 13: (3, (15, 10), ['%', '', '', '%'], [(15, 2), (10, 10), (16, 9)], [True, False, False, True], 74, False, [False, False, False, False], 317, 'South', (15, 9))
