Element 1: (0, (10, 10), ['.', '.', '.', '%'], [(6, 8), (13, 7), (16, 8)], [False, False, False, True], 98, False, [True, True, True, False], 0, 'North', (10, 11))
Element 2: (0, (10, 11), ['.', '', '%', '.'], [(6, 9), (13, 8), (16, 9)], [False, False, True, False], 96, False, [True, False, False, True], 39, 'East', (11, 11))
Element 3: (0, (11, 11), ['', '%', '%', '.'], [(7, 9), (13, 9), (15, 9)], [False, True, True, False], 94, False, [False, False, False, True], 78, 'East', (12, 11))
Element 4: (0, (12, 11), ['', '%', '%', '.'], [(6, 9), (14, 9), (15, 10)], [False, True, True, False], 92, False, [False, False, False, True], 107, 'East', (13, 11))
Element 5: (0, (13, 11), ['', '.', '%', '%'], [(6, 10), (15, 9), (15, 11)], [False, False, True, True], 90, False, [False, True, False, False], 136, 'South', (13, 10))
Element 6: (0, (13, 10), ['%', '', '', '%'], [(6, 11), (16, 9), (16, 11)], [True, False, False, True], 88, False, [False, False, False, False], 165, 'South', (13, 9))
Element 7: (0, (13, 9), ['.', '', '', ''], [(7, 11), (16, 8), (17, 11)], [False, False, False, False], 86, False, [True, False, False, False], 184, 'West', (12, 9))
Element 8: (0, (12, 9), ['%', '%', '%', ''], [(8, 11), (16, 7), (18, 11)], [True, True, True, False], 84, False, [False, False, False, False], 213, 'East', (13, 9))
Element 9: (0, (13, 9), ['', '', '', ''], [(9, 11), (17, 7), (18, 10)], [False, False, False, False], 82, False, [False, False, False, False], 242, 'East', (14, 9))
Element 10: (0, (14, 9), ['', '%', '%', ''], [(9, 10), (18, 7), (18, 9)], [False, True, True, False], 80, False, [False, False, False, False], 271, 'East', (15, 9))
Element 11: (0, (15, 9), ['', '%', '', ''], [(9, 9), (18, 8), (18, 10)], [False, True, False, False], 78, False, [False, False, False, False], 290, 'East', (16, 9))
Element 12: (0, (16, 9), ['', '', '%', '%'], [(10, 9), (18, 9), (18, 11)], [False, False, True, True], 76, False, [False, False, False, False], 299, 'South', (16, 8))
Element 13: (0, (16, 8), ['%', '', '', '%'], [(10, 10), (18, 10), (17, 11)], [True, False, False, True], 74, False, [False, False, False, False], 298, 'South', (16, 7))
Element 14: (0, (16, 7), ['.', '.', '', ''], [(10, 11), (18, 11), (16, 11)], [False, False, False, False], 72, False, [True, True, False, False], 297, 'South', (16, 6))
Element 15: (0, (16, 6), ['.', '.', '', '%'], [(11, 11), (17, 11), (15, 11)], [False, False, False, True], 70, False, [True, True, False, False], 306, 'South', (16, 5))
Element 16: (0, (16, 5), ['.', '.', '', '%'], [(12, 11), (16, 11), (15, 10)], [False, False, False, True], 68, False, [True, True, False, False], 315, 'South', (16, 4))
Element 17: (0, (16, 4), ['.', '.', '', '%'], [(13, 11), (15, 11), (15, 9)], [False, False, False, True], 66, False, [True, True, False, False], 324, 'South', (16, 3))
Element 18: (0, (16, 3), ['.', '%', '', '%'], [(13, 10), (15, 10), (16, 9)], [False, True, False, True], 64, False, [True, False, False, False], 333, 'West', (15, 3))
Element 19: (0, (15, 3), ['%', '.', '.', ''], [(13, 9), (15, 11), (16, 8)], [True, False, False, False], 62, False, [False, True, True, False], 342, 'North', (15, 4))
Element 20: (0, (15, 4), ['%', '', '.', ''], [(14, 9), (16, 11), (16, 7)], [True, False, False, False], 60, False, [False, False, True, False], 351, 'North', (15, 5))
Element 21: (0, (15, 5), ['%', '', '.', ''], [(15, 9), (17, 11), (15, 7)], [True, False, False, False], 58, False, [False, False, True, False], 370, 'North', (15, 6))
Element 22: (0, (15, 6), ['%', '', '', ''], [(16, 9), (18, 11), (16, 7)], [True, False, False, False], 56, False, [False, False, False, False], 379, 'North', (15, 7))
Element 23: (0, (15, 7), ['%', '', '%', ''], [(16, 8), (18, 10), (17, 7)], [True, False, True, False], 54, False, [False, False, False, False], 378, 'South', (15, 6))
Element 24: (0, (15, 6), ['%', '', '', ''], [(16, 7), (18, 9), (18, 7)], [True, False, False, False], 52, False, [False, False, False, False], 377, 'South', (15, 5))
Element 25: (0, (15, 5), ['%', '', '', ''], [(17, 7), (18, 8), (18, 6)], [True, False, False, False], 50, False, [False, False, False, False], 386, 'South', (15, 4))
