Element 1: (3, (15, 9), ['.', '%', '.', '.'], [(13, 4), (4, 5), (5, 9)], [False, True, False, False], 98, False, [True, False, True, True], 29, 'East', (16, 9))
Element 2: (3, (16, 9), ['', '.', '%', '%'], [(13, 5), (5, 5), (6, 9)], [False, False, True, True], 96, False, [False, True, False, False], 68, 'South', (16, 8))
Element 3: (3, (16, 8), ['%', '.', '', '%'], [(13, 6), (6, 5), (7, 9)], [True, False, False, True], 94, False, [False, True, False, False], 107, 'South', (16, 7))
Element 4: (3, (16, 7), ['.', '.', '', '.'], [(13, 7), (6, 6), (6, 9)], [False, False, False, False], 92, False, [True, True, False, True], 136, 'East', (17, 7))
Element 5: (3, (17, 7), ['', '%', '%', '.'], [(13, 8), (6, 7), (6, 10)], [False, True, True, False], 90, False, [False, False, False, True], 175, 'East', (18, 7))
Element 6: (3, (18, 7), ['', '.', '.', '%'], [(13, 9), (6, 8), (6, 11)], [False, False, False, True], 88, False, [False, True, True, False], 214, 'North', (18, 8))
Element 7: (3, (18, 8), ['%', '', '.', '%'], [(14, 9), (6, 9), (7, 11)], [True, False, False, True], 86, False, [False, False, True, False], 243, 'North', (18, 9))
Element 8: (3, (18, 9), ['%', '', '.', '%'], [(15, 9), (7, 9), (8, 11)], [True, False, False, True], 84, False, [False, False, True, False], 262, 'North', (18, 10))
Element 9: (3, (18, 10), ['%', '', '', '%'], [(15, 10), (6, 9), (9, 11)], [True, False, False, True], 82, False, [False, False, False, False], 291, 'North', (18, 11))
Element 10: (3, (18, 11), ['.', '', '%', '%'], [(15, 11), (6, 10), (10, 11)], [False, False, True, True], 80, False, [True, False, False, False], 310, 'West', (17, 11))
Element 11: (3, (17, 11), ['G', '%', '%', ''], [(16, 11), (6, 11), (11, 11)], [False, True, True, False], 78, False, [False, False, False, False], 339, 'East', (18, 11))
Element 12: (3, (18, 11), ['G', '', '%', '%'], [(17, 11), (7, 11), (12, 11)], [False, False, True, True], 76, False, [False, False, False, False], 348, 'South', (18, 10))
Element 13: (3, (18, 10), ['%', '', 'G', '%'], [(18, 11), (8, 11), (13, 11)], [True, False, False, True], 74, False, [False, False, False, False], 357, 'South', (18, 9))
Element 14: (3, (18, 9), ['%', '', 'G', '%'], [(18, 10), (9, 11), (13, 10)], [True, False, False, True], 72, False, [False, False, False, False], 366, 'South', (18, 8))
Element 15: (3, (18, 8), ['%', '', 'G', '%'], [(18, 9), (9, 10), (13, 9)], [True, False, False, True], 70, False, [False, False, False, False], 375, 'South', (18, 7))
Element 16: (3, (18, 7), ['', '.', 'G', '%'], [(18, 8), (10, 10), (12, 9)], [False, False, False, True], 68, False, [False, True, False, False], 394, 'South', (18, 6))
Element 17: (3, (18, 6), ['%', '.', 'G', '%'], [(18, 7), (10, 9), (13, 9)], [True, False, False, True], 66, False, [False, True, False, False], 413, 'South', (18, 5))
Element 18: (3, (18, 5), ['%', '.', 'G', '%'], [(18, 6), (9, 9), (14, 9)], [True, False, False, True], 64, False, [False, True, False, False], 432, 'South', (18, 4))
Element 19: (3, (18, 4), ['%', '.', 'G', '%'], [(18, 5), (9, 8), (15, 9)], [True, False, False, True], 62, False, [False, True, False, False], 441, 'South', (18, 3))
Element 20: (3, (18, 3), ['%', '.', 'G', '%'], [(18, 4), (9, 7), (16, 9)], [True, False, False, True], 60, False, [False, True, False, False], 460, 'South', (18, 2))
Element 21: (3, (18, 2), ['%', '', 'G', '%'], [(18, 3), (10, 7), (16, 8)], [True, False, False, True], 58, False, [False, False, False, False], 479, 'South', (18, 1))
Element 22: (3, (18, 1), ['.', '%', 'G', '%'], [(18, 2), (11, 7), (16, 7)], [False, True, False, True], 56, False, [True, False, False, False], 488, 'West', (17, 1))
Element 23: (3, (17, 1), ['.', '%', '%', 'G'], [(18, 1), (10, 7), (16, 6)], [False, True, True, False], 54, False, [True, False, False, False], 507, 'West', (16, 1))
Element 24: (3, (16, 1), ['.', '%', '%', 'G'], [(17, 1), (10, 8), (16, 5)], [False, True, True, False], 52, False, [True, False, False, False], 526, 'West', (15, 1))
