Element 1: (3, (16, 5), ['.', '.', '.', '%'], [(13, 8), (6, 4), (6, 6)], [False, False, False, True], 98, False, [True, True, True, False], 29, 'North', (16, 6))
Element 2: (3, (16, 6), ['.', '', '.', '%'], [(13, 9), (6, 3), (6, 7)], [False, False, False, True], 96, False, [True, False, True, False], 68, 'North', (16, 7))
Element 3: (3, (16, 7), ['.', '', '.', '.'], [(14, 9), (7, 3), (6, 8)], [False, False, False, False], 94, False, [True, False, True, True], 107, 'East', (17, 7))
Element 4: (3, (17, 7), ['', '%', '%', '.'], [(15, 9), (8, 3), (6, 9)], [False, True, True, False], 92, False, [False, False, False, True], 146, 'East', (18, 7))
Element 5: (3, (18, 7), ['', '.', '.', '%'], [(16, 9), (9, 3), (7, 9)], [False, False, False, True], 90, False, [False, True, True, False], 185, 'North', (18, 8))
Element 6: (3, (18, 8), ['%', '', '.', '%'], [(16, 8), (10, 3), (6, 9)], [True, False, False, True], 88, False, [False, False, True, False], 214, 'North', (18, 9))
Element 7: (3, (18, 9), ['%', '', '.', '%'], [(16, 7), (11, 3), (6, 10)], [True, False, False, True], 86, False, [False, False, True, False], 243, 'North', (18, 10))
Element 8: (3, (18, 10), ['%', '', '', '%'], [(15, 7), (12, 3), (6, 11)], [True, False, False, True], 84, False, [False, False, False, False], 282, 'North', (18, 11))
Element 9: (3, (18, 11), ['.', '', '%', '%'], [(15, 6), (13, 3), (7, 11)], [False, False, True, True], 82, False, [True, False, False, False], 311, 'West', (17, 11))
Element 10: (3, (17, 11), ['.', '%', '%', ''], [(15, 5), (13, 4), (8, 11)], [False, True, True, False], 80, False, [True, False, False, False], 350, 'West', (16, 11))
Element 11: (3, (16, 11), ['.', '%', '%', ''], [(15, 4), (13, 5), (9, 11)], [False, True, True, False], 78, False, [True, False, False, False], 389, 'West', (15, 11))
Element 12: (3, (15, 11), ['%', '.', '%', ''], [(16, 4), (13, 6), (10, 11)], [True, False, True, False], 76, False, [False, True, False, False], 428, 'South', (15, 10))
Element 13: (3, (15, 10), ['%', '', '', '%'], [(16, 3), (13, 7), (11, 11)], [True, False, False, True], 74, False, [False, False, False, False], 457, 'South', (15, 9))
Element 14: (3, (15, 9), ['', '%', '', ''], [(15, 3), (13, 8), (12, 11)], [False, True, False, False], 72, False, [False, False, False, False], 476, 'East', (16, 9))
Element 15: (3, (16, 9), ['', '', '%', '%'], [(15, 2), (13, 9), (13, 11)], [False, False, True, True], 70, False, [False, False, False, False], 495, 'South', (16, 8))
Element 16: (3, (16, 8), ['%', '', '', '%'], [(15, 1), (13, 10), (12, 11)], [True, False, False, True], 68, False, [False, False, False, False], 514, 'North', (16, 9))
Element 17: (3, (16, 9), ['', '', '%', '%'], [(16, 1), (13, 11), (11, 11)], [False, False, True, True], 66, False, [False, False, False, False], 523, 'West', (15, 9))
Element 18: (3, (15, 9), ['', '%', '', ''], [(17, 1), (12, 11), (10, 11)], [False, True, False, False], 64, False, [False, False, False, False], 532, 'West', (14, 9))
Element 19: (3, (14, 9), ['', '%', '%', ''], [(18, 1), (11, 11), (10, 10)], [False, True, True, False], 62, False, [False, False, False, False], 541, 'West', (13, 9))
Element 20: (3, (13, 9), ['.', '', '', ''], [(18, 2), (10, 11), (10, 9)], [False, False, False, False], 60, False, [True, False, False, False], 560, 'West', (12, 9))
Element 21: (3, (12, 9), ['%', '%', '%', ''], [(18, 3), (10, 10), (9, 9)], [True, True, True, False], 58, False, [False, False, False, False], 589, 'East', (13, 9))
Element 22: (3, (13, 9), ['', '', '', ''], [(18, 4), (9, 10), (9, 8)], [False, False, False, False], 56, False, [False, False, False, False], 608, 'North', (13, 10))
Element 23: (3, (13, 10), ['%', '', '', '%'], [(18, 5), (9, 11), (9, 7)], [True, False, False, True], 54, False, [False, False, False, False], 627, 'North', (13, 11))
Element 24: (3, (13, 11), ['', '', '%', '%'], [(18, 6), (8, 11), (10, 7)], [False, False, True, True], 52, False, [False, False, False, False], 646, 'West', (12, 11))
Element 25: (3, (12, 11), ['', '%', '%', ''], [(18, 7), (7, 11), (11, 7)], [False, True, True, False], 50, False, [False, False, False, False], 655, 'West', (11, 11))
Element 26: (3, (11, 11), ['', '%', '%', ''], [(18, 8), (6, 11), (10, 7)], [False, True, True, False], 48, False, [False, False, False, False], 654, 'West', (10, 11))
Element 27: (3, (10, 11), ['', '', '%', ''], [(18, 9), (6, 10), (10, 8)], [False, False, True, False], 46, False, [False, False, False, False], 653, 'South', (10, 10))
Element 28: (3, (10, 10), ['', '', '', '%'], [(18, 10), (6, 9), (10, 7)], [False, False, False, True], 44, False, [False, False, False, False], 652, 'South', (10, 9))
Element 29: (3, (10, 9), ['', '', '', '%'], [(18, 11), (5, 9), (9, 7)], [False, False, False, True], 42, False, [False, False, False, False], 661, 'South', (10, 8))
Element 30: (3, (10, 8), ['G', '', '', '%'], [(17, 11), (4, 9), (9, 8)], [False, False, False, True], 40, False, [False, False, False, False], 670, 'South', (10, 7))
Element 31: (3, (10, 7), ['', '%', 'G', ''], [(16, 11), (4, 10), (10, 8)], [False, True, False, False], 38, False, [False, False, False, False], 679, 'East', (11, 7))
Element 32: (3, (11, 7), ['', '%', '%', '%'], [(15, 11), (4, 11), (9, 8)], [False, True, True, True], 36, False, [False, False, False, False], 688, 'West', (10, 7))
Element 33: (3, (10, 7), ['', '%', '', ''], [(15, 10), (3, 11), (9, 9)], [False, True, False, False], 34, False, [False, False, False, False], 697, 'West', (9, 7))
Element 34: (3, (9, 7), ['%', '%', '', ''], [(15, 11), (2, 11), (10, 9)], [True, True, False, False], 32, False, [False, False, False, False], 706, 'North', (9, 8))
Element 35: (3, (9, 8), ['%', '', '', 'G'], [(16, 11), (1, 11), (10, 8)], [True, False, False, False], 30, False, [False, False, False, False], 705, 'North', (9, 9))
Element 36: (3, (9, 9), ['%', '', '', 'G'], [(17, 11), (1, 10), (10, 9)], [True, False, False, False], 28, False, [False, False, False, False], 714, 'North', (9, 10))
Element 37: (3, (9, 10), ['%', '', '', 'G'], [(18, 11), (1, 9), (10, 10)], [True, False, False, False], 26, False, [False, False, False, False], 723, 'North', (9, 11))
Element 38: (3, (9, 11), ['', 'G', '%', ''], [(18, 10), (1, 8), (9, 10)], [False, False, True, False], 24, False, [False, False, False, False], 732, 'West', (8, 11))
Element 39: (3, (8, 11), ['', '%', '%', ''], [(18, 9), (1, 7), (10, 10)], [False, True, True, False], 22, False, [False, False, False, False], 741, 'West', (7, 11))
Element 40: (3, (7, 11), ['', '%', '%', ''], [(18, 8), (2, 7), (10, 11)], [False, True, True, False], 20, False, [False, False, False, False], 750, 'West', (6, 11))
Element 41: (3, (6, 11), ['%', '', '%', ''], [(18, 7), (3, 7), (9, 11)], [True, False, True, False], 18, False, [False, False, False, False], 759, 'South', (6, 10))
Element 42: (3, (6, 10), ['%', '', '', '%'], [(17, 7), (4, 7), (9, 10)], [True, False, False, True], 16, False, [False, False, False, False], 768, 'South', (6, 9))
