Element 1: (3, (15, 7), ['%', '.', '%', '.'], [(13, 9), (1, 9), (16, 5)], [True, False, True, False], 98, False, [False, True, False, True], 29, 'East', (16, 7))
Element 2: (3, (16, 7), ['', 'G', '.', '.'], [(14, 9), (1, 8), (16, 6)], [False, False, False, False], 96, False, [False, False, True, True], 68, 'East', (17, 7))
Element 3: (3, (17, 7), ['', '%', '%', '.'], [(15, 9), (1, 7), (15, 6)], [False, True, True, False], 94, False, [False, False, False, True], 107, 'East', (18, 7))
Element 4: (3, (18, 7), ['', '.', '.', '%'], [(16, 9), (2, 7), (15, 7)], [False, False, False, True], 92, False, [False, True, True, False], 136, 'North', (18, 8))
Element 5: (3, (18, 8), ['%', '', '.', '%'], [(16, 8), (3, 7), (16, 7)], [True, False, False, True], 90, False, [False, False, True, False], 165, 'North', (18, 9))
Element 6: (3, (18, 9), ['%', '', '.', '%'], [(16, 9), (4, 7), (17, 7)], [True, False, False, True], 88, False, [False, False, True, False], 184, 'North', (18, 10))
Element 7: (3, (18, 10), ['%', '', '', '%'], [(15, 9), (5, 7), (18, 7)], [True, False, False, True], 86, False, [False, False, False, False], 203, 'North', (18, 11))
Element 8: (3, (18, 11), ['.', '', '%', '%'], [(15, 10), (6, 7), (18, 6)], [False, False, True, True], 84, False, [True, False, False, False], 232, 'West', (17, 11))
Element 9: (3, (17, 11), ['.', '%', '%', ''], [(15, 11), (6, 8), (18, 5)], [False, True, True, False], 82, False, [True, False, False, False], 271, 'West', (16, 11))
Element 10: (3, (16, 11), ['', '%', '%', ''], [(15, 10), (6, 9), (18, 4)], [False, True, True, False], 80, False, [False, False, False, False], 300, 'West', (15, 11))
Element 11: (3, (15, 11), ['%', '', '%', ''], [(15, 9), (7, 9), (18, 3)], [True, False, True, False], 78, False, [False, False, False, False], 319, 'South', (15, 10))
Element 12: (3, (15, 10), ['%', '', '', '%'], [(14, 9), (6, 9), (18, 2)], [True, False, False, True], 76, False, [False, False, False, False], 328, 'South', (15, 9))
Element 13: (3, (15, 9), ['', '%', '', ''], [(13, 9), (6, 10), (18, 1)], [False, True, False, False], 74, False, [False, False, False, False], 337, 'East', (16, 9))
Element 14: (3, (16, 9), ['', '', '%', '%'], [(13, 10), (6, 11), (17, 1)], [False, False, True, True], 72, False, [False, False, False, False], 366, 'South', (16, 8))
Element 15: (3, (16, 8), ['%', '', '', '%'], [(13, 11), (7, 11), (16, 1)], [True, False, False, True], 70, False, [False, False, False, False], 395, 'North', (16, 9))
Element 16: (3, (16, 9), ['', '', '%', '%'], [(12, 11), (8, 11), (15, 1)], [False, False, True, True], 68, False, [False, False, False, False], 424, 'West', (15, 9))
