Element 1: (2, (12, 11), ['.', '%', '%', '.'], [(18, 4), (1, 10), (18, 6)], [False, True, True, False], 98, False, [True, False, False, True], 19, 'East', (13, 11))
Element 2: (2, (13, 11), ['', '.', '%', '%'], [(18, 3), (1, 11), (18, 7)], [False, False, True, True], 96, False, [False, True, False, False], 48, 'South', (13, 10))
Element 3: (2, (13, 10), ['%', '.', '', '%'], [(18, 2), (2, 11), (18, 8)], [True, False, False, True], 94, False, [False, True, False, False], 87, 'South', (13, 9))
Element 4: (2, (13, 9), ['.', '.', '', '.'], [(18, 1), (3, 11), (18, 9)], [False, False, False, False], 92, False, [True, True, False, True], 116, 'East', (14, 9))
Element 5: (2, (14, 9), ['', '%', '%', '.'], [(17, 1), (4, 11), (18, 10)], [False, True, True, False], 90, False, [False, False, False, True], 155, 'East', (15, 9))
Element 6: (2, (15, 9), ['', '%', '.', '.'], [(16, 1), (4, 10), (18, 11)], [False, True, False, False], 88, False, [False, False, True, True], 184, 'East', (16, 9))
Element 7: (2, (16, 9), ['', '.', '%', '%'], [(15, 1), (4, 9), (17, 11)], [False, False, True, True], 86, False, [False, True, False, False], 223, 'South', (16, 8))
Element 8: (2, (16, 8), ['%', '.', '', '%'], [(15, 2), (5, 9), (16, 11)], [True, False, False, True], 84, False, [False, True, False, False], 262, 'South', (16, 7))
Element 9: (2, (16, 7), ['.', '.', '', '.'], [(15, 3), (6, 9), (15, 11)], [False, False, False, False], 82, False, [True, True, False, True], 301, 'East', (17, 7))
Element 10: (2, (17, 7), ['', '%', '%', ''], [(16, 3), (7, 9), (15, 10)], [False, True, True, False], 80, False, [False, False, False, False], 340, 'East', (18, 7))
Element 11: (2, (18, 7), ['', '', '', '%'], [(16, 4), (6, 9), (15, 9)], [False, False, False, True], 78, False, [False, False, False, False], 349, 'North', (18, 8))
Element 12: (2, (18, 8), ['%', '', '', '%'], [(16, 5), (6, 10), (16, 9)], [True, False, False, True], 76, False, [False, False, False, False], 368, 'North', (18, 9))
Element 13: (2, (18, 9), ['%', '', '', '%'], [(16, 6), (6, 11), (16, 8)], [True, False, False, True], 74, False, [False, False, False, False], 387, 'North', (18, 10))
Element 14: (2, (18, 10), ['%', '', '', '%'], [(15, 6), (7, 11), (16, 7)], [True, False, False, True], 72, False, [False, False, False, False], 406, 'North', (18, 11))
Element 15: (2, (18, 11), ['', '', '%', '%'], [(15, 5), (8, 11), (15, 7)], [False, False, True, True], 70, False, [False, False, False, False], 435, 'West', (17, 11))
Element 16: (2, (17, 11), ['', '%', '%', ''], [(15, 4), (9, 11), (15, 6)], [False, True, True, False], 68, False, [False, False, False, False], 454, 'West', (16, 11))
Element 17: (2, (16, 11), ['', '%', '%', ''], [(15, 5), (10, 11), (16, 6)], [False, True, True, False], 66, False, [False, False, False, False], 463, 'West', (15, 11))
Element 18: (2, (15, 11), ['%', '', '%', ''], [(15, 6), (11, 11), (16, 5)], [True, False, True, False], 64, False, [False, False, False, False], 472, 'South', (15, 10))
Element 19: (2, (15, 10), ['%', '', '', '%'], [(16, 6), (12, 11), (16, 4)], [True, False, False, True], 62, False, [False, False, False, False], 471, 'North', (15, 11))
Element 20: (2, (15, 11), ['%', '', '%', ''], [(16, 5), (13, 11), (16, 3)], [True, False, True, False], 60, False, [False, False, False, False], 470, 'East', (16, 11))
Element 21: (2, (16, 11), ['', '%', '%', ''], [(15, 5), (13, 10), (15, 3)], [False, True, True, False], 58, False, [False, False, False, False], 469, 'East', (17, 11))
