Element 1: (0, (15, 9), ['.', '%', '.', '.'], [(3, 8), (6, 10), (10, 3)], [False, True, False, False], 98, False, [True, False, True, True], 0, 'East', (16, 9))
Element 2: (0, (16, 9), ['', '.', '%', '%'], [(3, 9), (6, 11), (11, 3)], [False, False, True, True], 96, False, [False, True, False, False], 39, 'South', (16, 8))
Element 3: (0, (16, 8), ['%', '.', '', '%'], [(4, 9), (7, 11), (12, 3)], [True, False, False, True], 94, False, [False, True, False, False], 78, 'South', (16, 7))
Element 4: (0, (16, 7), ['.', '.', '', '.'], [(5, 9), (8, 11), (13, 3)], [False, False, False, False], 92, False, [True, True, False, True], 117, 'East', (17, 7))
Element 5: (0, (17, 7), ['', '%', '%', '.'], [(6, 9), (9, 11), (13, 4)], [False, True, True, False], 90, False, [False, False, False, True], 156, 'East', (18, 7))
Element 6: (0, (18, 7), ['', '.', '.', '%'], [(7, 9), (10, 11), (13, 5)], [False, False, False, True], 88, False, [False, True, True, False], 195, 'North', (18, 8))
Element 7: (0, (18, 8), ['%', '', '.', '%'], [(6, 9), (11, 11), (13, 6)], [True, False, False, True], 86, False, [False, False, True, False], 224, 'North', (18, 9))
Element 8: (0, (18, 9), ['%', '', '.', '%'], [(6, 8), (12, 11), (13, 7)], [True, False, False, True], 84, False, [False, False, True, False], 263, 'North', (18, 10))
Element 9: (0, (18, 10), ['%', '', '', '%'], [(6, 7), (13, 11), (13, 8)], [True, False, False, True], 82, False, [False, False, False, False], 302, 'North', (18, 11))
Element 10: (0, (18, 11), ['.', '', '%', '%'], [(6, 6), (13, 10), (13, 9)], [False, False, True, True], 80, False, [True, False, False, False], 331, 'West', (17, 11))
Element 11: (0, (17, 11), ['.', '%', '%', ''], [(6, 5), (13, 11), (14, 9)], [False, True, True, False], 78, False, [True, False, False, False], 360, 'West', (16, 11))
Element 12: (0, (16, 11), ['.', '%', '%', ''], [(6, 4), (12, 11), (15, 9)], [False, True, True, False], 76, False, [True, False, False, False], 379, 'West', (15, 11))
Element 13: (0, (15, 11), ['%', 'G', '%', ''], [(6, 3), (11, 11), (15, 10)], [True, False, True, False], 74, False, [False, False, False, False], 408, 'East', (16, 11))
Element 14: (0, (16, 11), ['G', '%', '%', ''], [(7, 3), (10, 11), (15, 11)], [False, True, True, False], 72, False, [False, False, False, False], 417, 'East', (17, 11))
Element 15: (0, (17, 11), ['G', '%', '%', ''], [(8, 3), (10, 10), (16, 11)], [False, True, True, False], 70, False, [False, False, False, False], 436, 'East', (18, 11))
Element 16: (0, (18, 11), ['G', '', '%', '%'], [(9, 3), (10, 9), (17, 11)], [False, False, True, True], 68, False, [False, False, False, False], 455, 'South', (18, 10))
Element 17: (0, (18, 10), ['%', '', 'G', '%'], [(10, 3), (9, 9), (18, 11)], [True, False, False, True], 66, False, [False, False, False, False], 464, 'South', (18, 9))
Element 18: (0, (18, 9), ['%', '', 'G', '%'], [(11, 3), (9, 10), (18, 10)], [True, False, False, True], 64, False, [False, False, False, False], 473, 'South', (18, 8))
Element 19: (0, (18, 8), ['%', '', 'G', '%'], [(12, 3), (9, 9), (18, 9)], [True, False, False, True], 62, False, [False, False, False, False], 472, 'South', (18, 7))
Element 20: (0, (18, 7), ['', '.', 'G', '%'], [(13, 3), (9, 8), (18, 8)], [False, False, False, True], 60, False, [False, True, False, False], 471, 'South', (18, 6))
Element 21: (0, (18, 6), ['%', '.', 'G', '%'], [(13, 2), (9, 7), (18, 7)], [True, False, False, True], 58, False, [False, True, False, False], 500, 'South', (18, 5))
Element 22: (0, (18, 5), ['%', '.', 'G', '%'], [(13, 1), (10, 7), (18, 6)], [True, False, False, True], 56, False, [False, True, False, False], 529, 'South', (18, 4))
Element 23: (0, (18, 4), ['%', '.', 'G', '%'], [(12, 1), (11, 7), (18, 5)], [True, False, False, True], 54, False, [False, True, False, False], 558, 'South', (18, 3))
Element 24: (0, (18, 3), ['%', '.', 'G', '%'], [(11, 1), (10, 7), (18, 4)], [True, False, False, True], 52, False, [False, True, False, False], 577, 'South', (18, 2))
Element 25: (0, (18, 2), ['%', '', 'G', '%'], [(10, 1), (10, 8), (18, 3)], [True, False, False, True], 50, False, [False, False, False, False], 596, 'South', (18, 1))
Element 26: (0, (18, 1), ['.', '%', 'G', '%'], [(9, 1), (10, 7), (18, 2)], [False, True, False, True], 48, False, [True, False, False, False], 605, 'West', (17, 1))
