Element 1: (2, (4, 11), ['.', '.', '%', '%'], [(15, 3), (4, 4), (15, 4)], [False, False, True, True], 98, False, [True, True, False, False], 19, 'South', (4, 10))
Element 2: (2, (4, 10), ['%', '.', '', '%'], [(16, 3), (5, 4), (16, 4)], [True, False, False, True], 96, False, [False, True, False, False], 58, 'South', (4, 9))
Element 3: (2, (4, 9), ['.', '%', '', '.'], [(16, 4), (6, 4), (16, 5)], [False, True, False, False], 94, False, [True, False, False, True], 87, 'East', (5, 9))
Element 4: (2, (5, 9), ['', '%', '%', '.'], [(16, 5), (6, 5), (16, 6)], [False, True, True, False], 92, False, [False, False, False, True], 116, 'East', (6, 9))
Element 5: (2, (6, 9), ['', '.', '.', '.'], [(15, 5), (6, 6), (16, 7)], [False, False, False, False], 90, False, [False, True, True, True], 155, 'East', (7, 9))
Element 6: (2, (7, 9), ['', '%', '%', '%'], [(15, 6), (6, 7), (17, 7)], [False, True, True, True], 88, False, [False, False, False, False], 194, 'West', (6, 9))
Element 7: (2, (6, 9), ['', 'G', '.', ''], [(15, 7), (6, 8), (18, 7)], [False, False, False, False], 86, False, [False, False, True, False], 223, 'North', (6, 10))
Element 8: (2, (6, 10), ['%', 'G', '.', '%'], [(16, 7), (6, 9), (18, 8)], [True, False, False, True], 84, False, [False, False, True, False], 242, 'North', (6, 11))
Element 9: (2, (6, 11), ['%', '', '%', '.'], [(16, 8), (7, 9), (18, 9)], [True, False, True, False], 82, False, [False, False, False, True], 271, 'East', (7, 11))
Element 10: (2, (7, 11), ['', '%', '%', '.'], [(16, 9), (6, 9), (18, 10)], [False, True, True, False], 80, False, [False, False, False, True], 300, 'East', (8, 11))
Element 11: (2, (8, 11), ['', '%', '%', '.'], [(15, 9), (6, 10), (18, 11)], [False, True, True, False], 78, False, [False, False, False, True], 319, 'East', (9, 11))
Element 12: (2, (9, 11), ['', '.', '%', '.'], [(15, 10), (6, 11), (17, 11)], [False, False, True, False], 76, False, [False, True, False, True], 348, 'East', (10, 11))
Element 13: (2, (10, 11), ['', '.', '%', '.'], [(15, 11), (7, 11), (16, 11)], [False, False, True, False], 74, False, [False, True, False, True], 377, 'East', (11, 11))
Element 14: (2, (11, 11), ['', '%', '%', '.'], [(16, 11), (8, 11), (17, 11)], [False, True, True, False], 72, False, [False, False, False, True], 386, 'East', (12, 11))
Element 15: (2, (12, 11), ['', '%', '%', '.'], [(17, 11), (9, 11), (18, 11)], [False, True, True, False], 70, False, [False, False, False, True], 395, 'East', (13, 11))
Element 16: (2, (13, 11), ['', '.', '%', '%'], [(18, 11), (9, 10), (18, 10)], [False, False, True, True], 68, False, [False, True, False, False], 414, 'South', (13, 10))
Element 17: (2, (13, 10), ['%', '.', '', '%'], [(18, 10), (10, 10), (18, 9)], [True, False, False, True], 66, False, [False, True, False, False], 433, 'South', (13, 9))
Element 18: (2, (13, 9), ['.', '.', '', '.'], [(18, 9), (10, 9), (18, 8)], [False, False, False, False], 64, False, [True, True, False, True], 452, 'East', (14, 9))
