Element 1: (3, (16, 4), ['.', '.', '.', '%'], [(4, 5), (5, 9), (13, 8)], [False, False, False, True], 98, False, [True, True, True, False], 29, 'North', (16, 5))
Element 2: (3, (16, 5), ['.', '', '.', '%'], [(5, 5), (6, 9), (13, 9)], [False, False, False, True], 96, False, [True, False, True, False], 68, 'North', (16, 6))
Element 3: (3, (16, 6), ['.', '', '.', '%'], [(6, 5), (7, 9), (14, 9)], [False, False, False, True], 94, False, [True, False, True, False], 107, 'North', (16, 7))
Element 4: (3, (16, 7), ['.', '', '.', '.'], [(6, 6), (6, 9), (15, 9)], [False, False, False, False], 92, False, [True, False, True, True], 136, 'East', (17, 7))
Element 5: (3, (17, 7), ['', '%', '%', '.'], [(6, 7), (6, 10), (16, 9)], [False, True, True, False], 90, False, [False, False, False, True], 175, 'East', (18, 7))
Element 6: (3, (18, 7), ['', '.', '.', '%'], [(6, 8), (6, 11), (16, 8)], [False, False, False, True], 88, False, [False, True, True, False], 214, 'North', (18, 8))
Element 7: (3, (18, 8), ['%', '', '.', '%'], [(6, 9), (7, 11), (16, 7)], [True, False, False, True], 86, False, [False, False, True, False], 233, 'North', (18, 9))
Element 8: (3, (18, 9), ['%', '', '.', '%'], [(7, 9), (8, 11), (15, 7)], [True, False, False, True], 84, False, [False, False, True, False], 262, 'North', (18, 10))
Element 9: (3, (18, 10), ['%', '', '', '%'], [(6, 9), (9, 11), (15, 6)], [True, False, False, True], 82, False, [False, False, False, False], 291, 'North', (18, 11))
Element 10: (3, (18, 11), ['.', '', '%', '%'], [(6, 10), (10, 11), (15, 5)], [False, False, True, True], 80, False, [True, False, False, False], 310, 'West', (17, 11))
Element 11: (3, (17, 11), ['.', '%', '%', ''], [(6, 11), (11, 11), (15, 4)], [False, True, True, False], 78, False, [True, False, False, False], 339, 'West', (16, 11))
Element 12: (3, (16, 11), ['.', '%', '%', ''], [(7, 11), (12, 11), (15, 3)], [False, True, True, False], 76, False, [True, False, False, False], 368, 'West', (15, 11))
Element 13: (3, (15, 11), ['%', '.', '%', ''], [(8, 11), (13, 11), (16, 3)], [True, False, True, False], 74, False, [False, True, False, False], 397, 'South', (15, 10))
Element 14: (3, (15, 10), ['%', '', '', '%'], [(9, 11), (13, 10), (16, 4)], [True, False, False, True], 72, False, [False, False, False, False], 416, 'South', (15, 9))
Element 15: (3, (15, 9), ['', '%', '', ''], [(9, 10), (13, 9), (16, 5)], [False, True, False, False], 70, False, [False, False, False, False], 425, 'East', (16, 9))
Element 16: (3, (16, 9), ['', '', '%', '%'], [(10, 10), (12, 9), (16, 6)], [False, False, True, True], 68, False, [False, False, False, False], 444, 'South', (16, 8))
Element 17: (3, (16, 8), ['%', '', '', '%'], [(10, 9), (13, 9), (16, 5)], [True, False, False, True], 66, False, [False, False, False, False], 453, 'North', (16, 9))
Element 18: (3, (16, 9), ['', '', '%', '%'], [(9, 9), (14, 9), (16, 4)], [False, False, True, True], 64, False, [False, False, False, False], 462, 'West', (15, 9))
Element 19: (3, (15, 9), ['', '%', '', ''], [(9, 8), (13, 9), (16, 3)], [False, True, False, False], 62, False, [False, False, False, False], 461, 'West', (14, 9))
Element 20: (3, (14, 9), ['', '%', '%', ''], [(9, 7), (13, 8), (15, 3)], [False, True, True, False], 60, False, [False, False, False, False], 470, 'West', (13, 9))
Element 21: (3, (13, 9), ['', '', '', ''], [(10, 7), (13, 7), (15, 2)], [False, False, False, False], 58, False, [False, False, False, False], 489, 'North', (13, 10))
Element 22: (3, (13, 10), ['%', '', '', '%'], [(11, 7), (13, 6), (15, 1)], [True, False, False, True], 56, False, [False, False, False, False], 518, 'North', (13, 11))
Element 23: (3, (13, 11), ['', '', '%', '%'], [(10, 7), (13, 5), (16, 1)], [False, False, True, True], 54, False, [False, False, False, False], 537, 'West', (12, 11))
Element 24: (3, (12, 11), ['', '%', '%', ''], [(10, 8), (13, 4), (17, 1)], [False, True, True, False], 52, False, [False, False, False, False], 556, 'West', (11, 11))
Element 25: (3, (11, 11), ['', '%', '%', ''], [(10, 7), (13, 3), (18, 1)], [False, True, True, False], 50, False, [False, False, False, False], 565, 'West', (10, 11))
Element 26: (3, (10, 11), ['', '', '%', ''], [(9, 7), (13, 2), (18, 2)], [False, False, True, False], 48, False, [False, False, False, False], 584, 'South', (10, 10))
Element 27: (3, (10, 10), ['', '', '', '%'], [(9, 8), (13, 1), (18, 3)], [False, False, False, True], 46, False, [False, False, False, False], 603, 'South', (10, 9))
Element 28: (3, (10, 9), ['', 'G', '', '%'], [(10, 8), (12, 1), (18, 4)], [False, False, False, True], 44, False, [False, False, False, False], 622, 'West', (9, 9))
Element 29: (3, (9, 9), ['%', 'G', '', ''], [(9, 8), (11, 1), (18, 5)], [True, False, False, False], 42, False, [False, False, False, False], 641, 'North', (9, 10))
Element 30: (3, (9, 10), ['%', 'G', '', ''], [(9, 9), (10, 1), (18, 6)], [True, False, False, False], 40, False, [False, False, False, False], 660, 'North', (9, 11))
Element 31: (3, (9, 11), ['', '', '%', ''], [(10, 9), (9, 1), (18, 7)], [False, False, True, False], 38, False, [False, False, False, False], 669, 'West', (8, 11))
Element 32: (3, (8, 11), ['', '%', '%', ''], [(10, 8), (8, 1), (18, 8)], [False, True, True, False], 36, False, [False, False, False, False], 678, 'West', (7, 11))
Element 33: (3, (7, 11), ['', '%', '%', ''], [(10, 9), (7, 1), (18, 9)], [False, True, True, False], 34, False, [False, False, False, False], 687, 'West', (6, 11))
Element 34: (3, (6, 11), ['%', '', '%', ''], [(10, 10), (6, 1), (18, 10)], [True, False, True, False], 32, False, [False, False, False, False], 696, 'South', (6, 10))
Element 35: (3, (6, 10), ['%', '', '', '%'], [(10, 11), (6, 2), (18, 11)], [True, False, False, True], 30, False, [False, False, False, False], 705, 'South', (6, 9))
Element 36: (3, (6, 9), ['', '', '', ''], [(11, 11), (6, 3), (17, 11)], [False, False, False, False], 28, False, [False, False, False, False], 714, 'East', (7, 9))
Element 37: (3, (7, 9), ['', '%', '%', '%'], [(12, 11), (7, 3), (16, 11)], [False, True, True, True], 26, False, [False, False, False, False], 723, 'West', (6, 9))
Element 38: (3, (6, 9), ['', '', '', ''], [(13, 11), (8, 3), (15, 11)], [False, False, False, False], 24, False, [False, False, False, False], 732, 'South', (6, 8))
Element 39: (3, (6, 8), ['%', '', '', '%'], [(13, 10), (9, 3), (15, 10)], [True, False, False, True], 22, False, [False, False, False, False], 741, 'South', (6, 7))
