Element 1: (0, (4, 9), ['.', '%', '.', '.'], [(5, 5), (7, 9), (9, 9)], [False, True, False, False], 98, False, [True, False, True, True], 0, 'East', (5, 9))
Element 2: (0, (5, 9), ['', '%', '%', 'G'], [(6, 5), (6, 9), (10, 9)], [False, True, True, False], 96, False, [False, False, False, False], 39, 'West', (4, 9))
Element 3: (0, (4, 9), ['.', '%', '.', ''], [(6, 6), (6, 10), (10, 10)], [False, True, False, False], 94, False, [True, False, True, False], 68, 'North', (4, 10))
Element 4: (0, (4, 10), ['%', '', '.', '%'], [(6, 7), (6, 11), (10, 11)], [True, False, False, True], 92, False, [False, False, True, False], 107, 'North', (4, 11))
Element 5: (0, (4, 11), ['.', '', '%', '%'], [(6, 8), (7, 11), (11, 11)], [False, False, True, True], 90, False, [True, False, False, False], 146, 'West', (3, 11))
Element 6: (0, (3, 11), ['.', '%', '%', ''], [(6, 9), (8, 11), (12, 11)], [False, True, True, False], 88, False, [True, False, False, False], 175, 'West', (2, 11))
Element 7: (0, (2, 11), ['', '%', '%', ''], [(7, 9), (9, 11), (13, 11)], [False, True, True, False], 86, False, [False, False, False, False], 204, 'West', (1, 11))
Element 8: (0, (1, 11), ['%', '.', '%', ''], [(6, 9), (9, 10), (13, 10)], [True, False, True, False], 84, False, [False, True, False, False], 223, 'South', (1, 10))
Element 9: (0, (1, 10), ['%', '.', '', '%'], [(6, 10), (10, 10), (13, 9)], [True, False, False, True], 82, False, [False, True, False, False], 242, 'South', (1, 9))
Element 10: (0, (1, 9), ['%', '.', '', '%'], [(6, 11), (10, 11), (14, 9)], [True, False, False, True], 80, False, [False, True, False, False], 261, 'South', (1, 8))
Element 11: (0, (1, 8), ['%', '.', '', '%'], [(7, 11), (11, 11), (15, 9)], [True, False, False, True], 78, False, [False, True, False, False], 280, 'South', (1, 7))
Element 12: (0, (1, 7), ['%', '.', '', '.'], [(8, 11), (12, 11), (16, 9)], [True, False, False, False], 76, False, [False, True, False, True], 299, 'East', (2, 7))
Element 13: (0, (2, 7), ['', '%', '%', '.'], [(9, 11), (13, 11), (16, 8)], [False, True, True, False], 74, False, [False, False, False, True], 318, 'East', (3, 7))
Element 14: (0, (3, 7), ['', '.', '.', '.'], [(10, 11), (13, 10), (16, 7)], [False, False, False, False], 72, False, [False, True, True, True], 337, 'East', (4, 7))
Element 15: (0, (4, 7), ['', '.', '%', '.'], [(11, 11), (13, 9), (17, 7)], [False, False, True, False], 70, False, [False, True, False, True], 356, 'East', (5, 7))
Element 16: (0, (5, 7), ['', '.', '%', ''], [(12, 11), (13, 8), (18, 7)], [False, False, True, False], 68, False, [False, True, False, False], 385, 'South', (5, 6))
Element 17: (0, (5, 6), ['.', '', '', ''], [(13, 11), (13, 7), (18, 8)], [False, False, False, False], 66, False, [True, False, False, False], 414, 'West', (4, 6))
Element 18: (0, (4, 6), ['.', '.', '', ''], [(13, 10), (13, 6), (18, 9)], [False, False, False, False], 64, False, [True, True, False, False], 443, 'South', (4, 5))
Element 19: (0, (4, 5), ['.', '.', '', ''], [(13, 9), (13, 5), (18, 10)], [False, False, False, False], 62, False, [True, True, False, False], 472, 'South', (4, 4))
Element 20: (0, (4, 4), ['.', '.', '', '.'], [(12, 9), (13, 4), (18, 11)], [False, False, False, False], 60, False, [True, True, False, True], 501, 'East', (5, 4))
Element 21: (0, (5, 4), ['', '.', '', '.'], [(13, 9), (13, 3), (17, 11)], [False, False, False, False], 58, False, [False, True, False, True], 530, 'East', (6, 4))
Element 22: (0, (6, 4), ['', '.', '', '%'], [(14, 9), (13, 2), (16, 11)], [False, False, False, True], 56, False, [False, True, False, False], 559, 'South', (6, 3))
Element 23: (0, (6, 3), ['.', '.', '', '.'], [(15, 9), (13, 1), (15, 11)], [False, False, False, False], 54, False, [True, True, False, True], 588, 'East', (7, 3))
Element 24: (0, (7, 3), ['', '%', '%', '.'], [(15, 10), (12, 1), (16, 11)], [False, True, True, False], 52, False, [False, False, False, True], 617, 'East', (8, 3))
Element 25: (0, (8, 3), ['', '%', '', '.'], [(15, 11), (11, 1), (17, 11)], [False, True, False, False], 50, False, [False, False, False, True], 636, 'East', (9, 3))
Element 26: (0, (9, 3), ['', '%', '%', '.'], [(16, 11), (10, 1), (18, 11)], [False, True, True, False], 48, False, [False, False, False, True], 655, 'East', (10, 3))
Element 27: (0, (10, 3), ['', '%', '%', '.'], [(17, 11), (9, 1), (18, 10)], [False, True, True, False], 46, False, [False, False, False, True], 674, 'East', (11, 3))
Element 28: (0, (11, 3), ['', '%', '%', '.'], [(18, 11), (8, 1), (18, 9)], [False, True, True, False], 44, False, [False, False, False, True], 693, 'East', (12, 3))
Element 29: (0, (12, 3), ['', '%', '%', ''], [(18, 10), (7, 1), (18, 8)], [False, True, True, False], 42, False, [False, False, False, False], 712, 'East', (13, 3))
Element 30: (0, (13, 3), ['', '', '', '%'], [(18, 9), (6, 1), (18, 7)], [False, False, False, True], 40, False, [False, False, False, False], 721, 'North', (13, 4))
Element 31: (0, (13, 4), ['%', '', '', '%'], [(18, 8), (6, 2), (18, 6)], [True, False, False, True], 38, False, [False, False, False, False], 740, 'North', (13, 5))
Element 32: (0, (13, 5), ['%', '', '', '%'], [(18, 7), (6, 3), (18, 5)], [True, False, False, True], 36, False, [False, False, False, False], 749, 'North', (13, 6))
Element 33: (0, (13, 6), ['%', '', '', '%'], [(18, 6), (5, 3), (18, 4)], [True, False, False, True], 34, False, [False, False, False, False], 768, 'North', (13, 7))
Element 34: (0, (13, 7), ['%', '', '', '%'], [(18, 5), (4, 3), (18, 3)], [True, False, False, True], 32, False, [False, False, False, False], 787, 'North', (13, 8))
Element 35: (0, (13, 8), ['%', '', '', '%'], [(18, 4), (4, 2), (18, 2)], [True, False, False, True], 30, False, [False, False, False, False], 806, 'North', (13, 9))
Element 36: (0, (13, 9), ['', '', '', ''], [(18, 3), (3, 2), (18, 1)], [False, False, False, False], 28, False, [False, False, False, False], 1805, 'East', (14, 9))
Element 37: #1#
