Element 1: (1, (4, 11), ['.', '.', '%', '%'], [(6, 3), (14, 9), (15, 5)], [False, False, True, True], 98, False, [True, True, False, False], 9, 'South', (4, 10))
Element 2: (1, (4, 10), ['%', '.', '', '%'], [(7, 3), (15, 9), (16, 5)], [True, False, False, True], 96, False, [False, True, False, False], 48, 'South', (4, 9))
Element 3: (1, (4, 9), ['.', '%', '', '.'], [(8, 3), (16, 9), (16, 6)], [False, True, False, False], 94, False, [True, False, False, True], 87, 'East', (5, 9))
Element 4: (1, (5, 9), ['', '%', '%', '.'], [(9, 3), (16, 8), (16, 7)], [False, True, True, False], 92, False, [False, False, False, True], 126, 'East', (6, 9))
Element 5: (1, (6, 9), ['', '.', '.', '.'], [(10, 3), (16, 9), (17, 7)], [False, False, False, False], 90, False, [False, True, True, True], 155, 'East', (7, 9))
Element 6: (1, (7, 9), ['', '%', '%', '%'], [(11, 3), (15, 9), (18, 7)], [False, True, True, True], 88, False, [False, False, False, False], 184, 'West', (6, 9))
Element 7: (1, (6, 9), ['', '.', '.', ''], [(12, 3), (15, 10), (18, 8)], [False, False, False, False], 86, False, [False, True, True, False], 213, 'North', (6, 10))
Element 8: (1, (6, 10), ['%', '', '.', '%'], [(13, 3), (15, 11), (18, 9)], [True, False, False, True], 84, False, [False, False, True, False], 252, 'North', (6, 11))
Element 9: (1, (6, 11), ['%', '', '%', '.'], [(13, 4), (16, 11), (18, 10)], [True, False, True, False], 82, False, [False, False, False, True], 291, 'East', (7, 11))
Element 10: (1, (7, 11), ['', '%', '%', '.'], [(13, 5), (17, 11), (18, 11)], [False, True, True, False], 80, False, [False, False, False, True], 320, 'East', (8, 11))
Element 11: (1, (8, 11), ['', '%', '%', '.'], [(13, 6), (16, 11), (17, 11)], [False, True, True, False], 78, False, [False, False, False, True], 339, 'East', (9, 11))
Element 12: (1, (9, 11), ['', '.', '%', '.'], [(13, 7), (15, 11), (16, 11)], [False, False, True, False], 76, False, [False, True, False, True], 358, 'East', (10, 11))
Element 13: (1, (10, 11), ['', '.', '%', '.'], [(13, 8), (15, 10), (15, 11)], [False, False, True, False], 74, False, [False, True, False, True], 377, 'East', (11, 11))
Element 14: (1, (11, 11), ['', '%', '%', '.'], [(13, 9), (15, 9), (15, 10)], [False, True, True, False], 72, False, [False, False, False, True], 396, 'East', (12, 11))
