Element 1: (3, (15, 3), ['%', '.', '.', '.'], [(16, 6), (1, 10), (13, 4)], [True, False, False, False], 98, False, [False, True, True, True], 29, 'East', (16, 3))
Element 2: (3, (16, 3), ['', '%', '.', '%'], [(16, 7), (1, 11), (13, 5)], [False, True, False, True], 96, False, [False, False, True, False], 58, 'North', (16, 4))
Element 3: (3, (16, 4), ['.', '', '.', '%'], [(17, 7), (2, 11), (13, 6)], [False, False, False, True], 94, False, [True, False, True, False], 97, 'North', (16, 5))
Element 4: (3, (16, 5), ['.', '', '', '%'], [(18, 7), (3, 11), (13, 7)], [False, False, False, True], 92, False, [True, False, False, False], 136, 'West', (15, 5))
Element 5: (3, (15, 5), ['%', '.', '', ''], [(18, 8), (4, 11), (13, 8)], [True, False, False, False], 90, False, [False, True, False, False], 175, 'South', (15, 4))
Element 6: (3, (15, 4), ['%', '', '', ''], [(18, 9), (4, 10), (13, 9)], [True, False, False, False], 88, False, [False, False, False, False], 214, 'North', (15, 5))
Element 7: (3, (15, 5), ['%', '', '', ''], [(18, 10), (4, 9), (14, 9)], [True, False, False, False], 86, False, [False, False, False, False], 243, 'North', (15, 6))
Element 8: (3, (15, 6), ['%', '', '.', ''], [(18, 11), (5, 9), (15, 9)], [True, False, False, False], 84, False, [False, False, True, False], 262, 'North', (15, 7))
Element 9: (3, (15, 7), ['%', '', '%', ''], [(17, 11), (6, 9), (16, 9)], [True, False, True, False], 82, False, [False, False, False, False], 301, 'East', (16, 7))
Element 10: (3, (16, 7), ['', '', 'G', ''], [(16, 11), (7, 9), (16, 8)], [False, False, False, False], 80, False, [False, False, False, False], 330, 'East', (17, 7))
Element 11: (3, (17, 7), ['G', '%', '%', ''], [(15, 11), (6, 9), (16, 7)], [False, True, True, False], 78, False, [False, False, False, False], 339, 'East', (18, 7))
Element 12: (3, (18, 7), ['G', '.', '', '%'], [(15, 10), (6, 10), (17, 7)], [False, False, False, True], 76, False, [False, True, False, False], 358, 'South', (18, 6))
Element 13: (3, (18, 6), ['%', '.', 'G', '%'], [(15, 9), (6, 11), (18, 7)], [True, False, False, True], 74, False, [False, True, False, False], 377, 'South', (18, 5))
Element 14: (3, (18, 5), ['%', '.', '', '%'], [(16, 9), (7, 11), (18, 8)], [True, False, False, True], 72, False, [False, True, False, False], 396, 'South', (18, 4))
Element 15: (3, (18, 4), ['%', '.', '', '%'], [(16, 8), (8, 11), (18, 9)], [True, False, False, True], 70, False, [False, True, False, False], 415, 'South', (18, 3))
Element 16: (3, (18, 3), ['%', '.', '', '%'], [(16, 9), (9, 11), (18, 10)], [True, False, False, True], 68, False, [False, True, False, False], 434, 'South', (18, 2))
Element 17: (3, (18, 2), ['%', '', '', '%'], [(15, 9), (10, 11), (18, 11)], [True, False, False, True], 66, False, [False, False, False, False], 453, 'South', (18, 1))
Element 18: (3, (18, 1), ['.', '%', '', '%'], [(14, 9), (11, 11), (17, 11)], [False, True, False, True], 64, False, [True, False, False, False], 462, 'West', (17, 1))
Element 19: (3, (17, 1), ['.', '%', '%', ''], [(13, 9), (12, 11), (16, 11)], [False, True, True, False], 62, False, [True, False, False, False], 481, 'West', (16, 1))
Element 20: (3, (16, 1), ['.', '%', '%', ''], [(13, 10), (13, 11), (15, 11)], [False, True, True, False], 60, False, [True, False, False, False], 510, 'West', (15, 1))
Element 21: (3, (15, 1), ['%', '%', '.', ''], [(13, 9), (13, 10), (15, 10)], [True, True, False, False], 58, False, [False, False, True, False], 519, 'North', (15, 2))
Element 22: (3, (15, 2), ['%', '', '', '%'], [(12, 9), (13, 9), (15, 11)], [True, False, False, True], 56, False, [False, False, False, False], 538, 'South', (15, 1))
Element 23: (3, (15, 1), ['%', '%', '', ''], [(12, 9), (14, 9), (16, 11)], [True, True, False, False], 54, False, [False, False, False, False], 537, 'East', (16, 1))
Element 24: (3, (16, 1), ['', '%', '%', ''], [(12, 9), (15, 9), (17, 11)], [False, True, True, False], 52, False, [False, False, False, False], 536, 'East', (17, 1))
Element 25: (3, (17, 1), ['', '%', '%', ''], [(13, 9), (16, 9), (18, 11)], [False, True, True, False], 50, False, [False, False, False, False], 535, 'East', (18, 1))
