Element 1: (0, (6, 1), ['%', '%', '.', '.'], [(9, 3), (10, 3), (18, 10)], [True, True, False, False], 98, False, [False, False, True, True], 0, 'East', (7, 1))
Element 2: (0, (7, 1), ['', '%', '%', '.'], [(8, 3), (11, 3), (18, 9)], [False, True, True, False], 96, False, [False, False, False, True], 39, 'East', (8, 1))
Element 3: (0, (8, 1), ['', '%', '%', '.'], [(7, 3), (12, 3), (18, 8)], [False, True, True, False], 94, False, [False, False, False, True], 78, 'East', (9, 1))
Element 4: (0, (9, 1), ['', '%', '%', '.'], [(6, 3), (13, 3), (18, 7)], [False, True, True, False], 92, False, [False, False, False, True], 117, 'East', (10, 1))
Element 5: (0, (10, 1), ['', '%', '%', '.'], [(6, 4), (13, 4), (18, 6)], [False, True, True, False], 90, False, [False, False, False, True], 156, 'East', (11, 1))
Element 6: (0, (11, 1), ['', '%', '%', '.'], [(6, 5), (13, 5), (18, 5)], [False, True, True, False], 88, False, [False, False, False, True], 195, 'East', (12, 1))
Element 7: (0, (12, 1), ['', '%', '%', '.'], [(6, 6), (13, 6), (18, 4)], [False, True, True, False], 86, False, [False, False, False, True], 234, 'East', (13, 1))
Element 8: (0, (13, 1), ['', '%', '.', '%'], [(6, 7), (13, 7), (18, 3)], [False, True, False, True], 84, False, [False, False, True, False], 273, 'North', (13, 2))
Element 9: (0, (13, 2), ['%', '', '', '%'], [(6, 8), (13, 8), (18, 2)], [True, False, False, True], 82, False, [False, False, False, False], 312, 'North', (13, 3))
Element 10: (0, (13, 3), ['', '', '', '%'], [(6, 9), (13, 9), (18, 1)], [False, False, False, True], 80, False, [False, False, False, False], 331, 'North', (13, 4))
Element 11: (0, (13, 4), ['%', '', '', '%'], [(7, 9), (14, 9), (17, 1)], [True, False, False, True], 78, False, [False, False, False, False], 360, 'North', (13, 5))
Element 12: (0, (13, 5), ['%', '', '', '%'], [(6, 9), (15, 9), (16, 1)], [True, False, False, True], 76, False, [False, False, False, False], 379, 'North', (13, 6))
Element 13: (0, (13, 6), ['%', '', '', '%'], [(6, 10), (16, 9), (15, 1)], [True, False, False, True], 74, False, [False, False, False, False], 408, 'North', (13, 7))
Element 14: (0, (13, 7), ['%', '', '', '%'], [(6, 11), (16, 8), (15, 2)], [True, False, False, True], 72, False, [False, False, False, False], 437, 'North', (13, 8))
Element 15: (0, (13, 8), ['%', '', '', '%'], [(7, 11), (16, 7), (15, 3)], [True, False, False, True], 70, False, [False, False, False, False], 466, 'North', (13, 9))
Element 16: (0, (13, 9), ['.', '', '.', ''], [(8, 11), (17, 7), (16, 3)], [False, False, False, False], 68, False, [True, False, True, False], 495, 'North', (13, 10))
Element 17: (0, (13, 10), ['%', '', '.', '%'], [(9, 11), (18, 7), (16, 4)], [True, False, False, True], 66, False, [False, False, True, False], 524, 'North', (13, 11))
Element 18: (0, (13, 11), ['.', '', '%', '%'], [(10, 11), (18, 8), (16, 5)], [False, False, True, True], 64, False, [True, False, False, False], 553, 'West', (12, 11))
Element 19: (0, (12, 11), ['G', '%', '%', ''], [(11, 11), (18, 9), (16, 6)], [False, True, True, False], 62, False, [False, False, False, False], 582, 'East', (13, 11))
Element 20: (0, (13, 11), ['G', '', '%', '%'], [(12, 11), (18, 10), (15, 6)], [False, False, True, True], 60, False, [False, False, False, False], 591, 'South', (13, 10))
Element 21: (0, (13, 10), ['%', '', 'G', '%'], [(13, 11), (18, 11), (15, 7)], [True, False, False, True], 58, False, [False, False, False, False], 600, 'South', (13, 9))
Element 22: (0, (13, 9), ['.', '', 'G', ''], [(13, 10), (17, 11), (16, 7)], [False, False, False, False], 56, False, [True, False, False, False], 609, 'West', (12, 9))
Element 23: (0, (12, 9), ['%', '%', '%', 'G'], [(13, 9), (16, 11), (17, 7)], [True, True, True, False], 54, False, [False, False, False, False], 628, 'Stop', (12, 9))
Element 24: (0, (12, 9), ['%', '%', '%', ''], [(14, 9), (15, 11), (16, 7)], [True, True, True, False], 52, False, [False, False, False, False], 637, 'East', (13, 9))
Element 25: (0, (13, 9), ['', '', '', ''], [(15, 9), (15, 10), (16, 8)], [False, False, False, False], 50, False, [False, False, False, False], 646, 'Stop', (13, 9))
Element 26: (0, (13, 9), ['', '', '', ''], [(16, 9), (15, 11), (16, 7)], [False, False, False, False], 48, False, [False, False, False, False], 645, 'South', (13, 8))
Element 27: (0, (13, 8), ['%', '', '', '%'], [(16, 8), (16, 11), (15, 7)], [True, False, False, True], 46, False, [False, False, False, False], 644, 'South', (13, 7))
Element 28: (0, (13, 7), ['%', '', '', '%'], [(16, 7), (17, 11), (15, 6)], [True, False, False, True], 44, False, [False, False, False, False], 643, 'South', (13, 6))
Element 29: (0, (13, 6), ['%', '', '', '%'], [(17, 7), (18, 11), (15, 5)], [True, False, False, True], 42, False, [False, False, False, False], 652, 'South', (13, 5))
Element 30: (0, (13, 5), ['%', '', '', '%'], [(18, 7), (18, 10), (15, 4)], [True, False, False, True], 40, False, [False, False, False, False], 661, 'South', (13, 4))
Element 31: (0, (13, 4), ['%', '', '', '%'], [(18, 8), (18, 9), (15, 5)], [True, False, False, True], 38, False, [False, False, False, False], 660, 'South', (13, 3))
Element 32: (0, (13, 3), ['', '', '', '%'], [(18, 7), (18, 8), (15, 6)], [False, False, False, True], 36, False, [False, False, False, False], 659, 'West', (12, 3))
Element 33: (0, (12, 3), ['', '%', '%', ''], [(18, 6), (18, 7), (16, 6)], [False, True, True, False], 34, False, [False, False, False, False], 658, 'West', (11, 3))
Element 34: (0, (11, 3), ['', '%', '%', ''], [(18, 5), (18, 6), (16, 7)], [False, True, True, False], 32, False, [False, False, False, False], 657, 'West', (10, 3))
Element 35: (0, (10, 3), ['', '%', '%', ''], [(18, 4), (18, 5), (16, 6)], [False, True, True, False], 30, False, [False, False, False, False], 656, 'West', (9, 3))
Element 36: (0, (9, 3), ['', '%', '%', ''], [(18, 3), (18, 4), (16, 5)], [False, True, True, False], 28, False, [False, False, False, False], 655, 'West', (8, 3))
Element 37: (0, (8, 3), ['', '%', '', ''], [(18, 2), (18, 3), (15, 5)], [False, True, False, False], 26, False, [False, False, False, False], 654, 'North', (8, 4))
