Element 1: (0, (15, 11), ['%', '.', '%', '.'], [(13, 10), (15, 2), (15, 9)], [True, False, True, False], 98, False, [False, True, False, True], 0, 'East', (16, 11))
Element 2: (0, (16, 11), ['', '%', '%', '.'], [(13, 11), (15, 3), (16, 9)], [False, True, True, False], 96, False, [False, False, False, True], 39, 'East', (17, 11))
Element 3: (0, (17, 11), ['', '%', '%', ''], [(12, 11), (16, 3), (16, 8)], [False, True, True, False], 94, False, [False, False, False, False], 78, 'East', (18, 11))
Element 4: (0, (18, 11), ['', '.', '%', '%'], [(11, 11), (16, 4), (16, 7)], [False, False, True, True], 92, False, [False, True, False, False], 107, 'South', (18, 10))
Element 5: (0, (18, 10), ['%', '.', '', '%'], [(10, 11), (16, 5), (17, 7)], [True, False, False, True], 90, False, [False, True, False, False], 146, 'South', (18, 9))
Element 6: (0, (18, 9), ['%', '.', '', '%'], [(10, 10), (16, 6), (18, 7)], [True, False, False, True], 88, False, [False, True, False, False], 185, 'South', (18, 8))
Element 7: (0, (18, 8), ['%', '', '', '%'], [(10, 9), (15, 6), (18, 6)], [True, False, False, True], 86, False, [False, False, False, False], 224, 'South', (18, 7))
Element 8: (0, (18, 7), ['', '', '', '%'], [(9, 9), (15, 7), (18, 5)], [False, False, False, True], 84, False, [False, False, False, False], 253, 'South', (18, 6))
Element 9: (0, (18, 6), ['%', '', '', '%'], [(9, 10), (16, 7), (18, 4)], [True, False, False, True], 82, False, [False, False, False, False], 272, 'South', (18, 5))
Element 10: (0, (18, 5), ['%', '', '', '%'], [(9, 11), (17, 7), (18, 3)], [True, False, False, True], 80, False, [False, False, False, False], 291, 'South', (18, 4))
Element 11: (0, (18, 4), ['%', '', '', '%'], [(8, 11), (18, 7), (18, 2)], [True, False, False, True], 78, False, [False, False, False, False], 310, 'South', (18, 3))
Element 12: (0, (18, 3), ['%', '', '', '%'], [(7, 11), (18, 8), (18, 1)], [True, False, False, True], 76, False, [False, False, False, False], 319, 'South', (18, 2))
Element 13: (0, (18, 2), ['%', '', '', '%'], [(6, 11), (18, 9), (17, 1)], [True, False, False, True], 74, False, [False, False, False, False], 338, 'South', (18, 1))
Element 14: (0, (18, 1), ['', '%', '', '%'], [(6, 10), (18, 10), (16, 1)], [False, True, False, True], 72, False, [False, False, False, False], 357, 'West', (17, 1))
Element 15: (0, (17, 1), ['', '%', '%', ''], [(6, 9), (18, 11), (15, 1)], [False, True, True, False], 70, False, [False, False, False, False], 376, 'West', (16, 1))
Element 16: (0, (16, 1), ['', '%', '%', ''], [(7, 9), (17, 11), (15, 2)], [False, True, True, False], 68, False, [False, False, False, False], 385, 'West', (15, 1))
Element 17: (0, (15, 1), ['%', '%', '', ''], [(6, 9), (16, 11), (15, 3)], [True, True, False, False], 66, False, [False, False, False, False], 384, 'North', (15, 2))
Element 18: (0, (15, 2), ['%', '', '', '%'], [(6, 8), (15, 11), (15, 4)], [True, False, False, True], 64, False, [False, False, False, False], 403, 'North', (15, 3))
Element 19: (0, (15, 3), ['%', '', '', ''], [(6, 7), (15, 10), (15, 5)], [True, False, False, False], 62, False, [False, False, False, False], 432, 'East', (16, 3))
Element 20: (0, (16, 3), ['', '%', '', '%'], [(6, 6), (15, 9), (16, 5)], [False, True, False, True], 60, False, [False, False, False, False], 441, 'North', (16, 4))
Element 21: (0, (16, 4), ['', '', '', '%'], [(6, 5), (14, 9), (16, 6)], [False, False, False, True], 58, False, [False, False, False, False], 460, 'North', (16, 5))
Element 22: (0, (16, 5), ['', '', '', '%'], [(6, 4), (13, 9), (15, 6)], [False, False, False, True], 56, False, [False, False, False, False], 479, 'North', (16, 6))
Element 23: (0, (16, 6), ['', '', '', '%'], [(6, 3), (13, 8), (15, 7)], [False, False, False, True], 54, False, [False, False, False, False], 498, 'North', (16, 7))
Element 24: (0, (16, 7), ['', '', '', ''], [(7, 3), (13, 7), (15, 6)], [False, False, False, False], 52, False, [False, False, False, False], 517, 'East', (17, 7))
Element 25: (0, (17, 7), ['', '%', '%', ''], [(8, 3), (13, 6), (16, 6)], [False, True, True, False], 50, False, [False, False, False, False], 536, 'West', (16, 7))
Element 26: (0, (16, 7), ['', '', '', ''], [(9, 3), (13, 5), (16, 5)], [False, False, False, False], 48, False, [False, False, False, False], 555, 'North', (16, 8))
Element 27: (0, (16, 8), ['%', '', '', '%'], [(10, 3), (13, 4), (15, 5)], [True, False, False, True], 46, False, [False, False, False, False], 574, 'North', (16, 9))
Element 28: (0, (16, 9), ['', '', '%', '%'], [(11, 3), (13, 3), (15, 6)], [False, False, True, True], 44, False, [False, False, False, False], 593, 'West', (15, 9))
Element 29: (0, (15, 9), ['', '%', '', ''], [(12, 3), (13, 2), (15, 5)], [False, True, False, False], 42, False, [False, False, False, False], 612, 'North', (15, 10))
Element 30: (0, (15, 10), ['%', '', '', '%'], [(13, 3), (13, 1), (15, 4)], [True, False, False, True], 40, False, [False, False, False, False], 621, 'South', (15, 9))
Element 31: (0, (15, 9), ['', '%', '', ''], [(13, 4), (12, 1), (16, 4)], [False, True, False, False], 38, False, [False, False, False, False], 630, 'West', (14, 9))
Element 32: (0, (14, 9), ['', '%', '%', ''], [(13, 5), (11, 1), (16, 3)], [False, True, True, False], 36, False, [False, False, False, False], 639, 'West', (13, 9))
Element 33: (0, (13, 9), ['.', '', '', ''], [(13, 6), (10, 1), (16, 4)], [False, False, False, False], 34, False, [True, False, False, False], 648, 'West', (12, 9))
Element 34: (0, (12, 9), ['%', '%', '%', ''], [(13, 7), (9, 1), (15, 4)], [True, True, True, False], 32, False, [False, False, False, False], 667, 'East', (13, 9))
Element 35: (0, (13, 9), ['', 'G', '', ''], [(13, 8), (8, 1), (15, 3)], [False, False, False, False], 30, False, [False, False, False, False], 676, 'North', (13, 10))
Element 36: (0, (13, 10), ['%', 'G', '', '%'], [(13, 9), (7, 1), (16, 3)], [True, False, False, True], 28, False, [False, False, False, False], 685, 'North', (13, 11))
Element 37: (0, (13, 11), ['', '', '%', '%'], [(14, 9), (6, 1), (15, 3)], [False, False, True, True], 26, False, [False, False, False, False], 694, 'West', (12, 11))
Element 38: (0, (12, 11), ['', '%', '%', ''], [(15, 9), (6, 2), (15, 2)], [False, True, True, False], 24, False, [False, False, False, False], 703, 'West', (11, 11))
Element 39: (0, (11, 11), ['', '%', '%', ''], [(16, 9), (6, 3), (15, 1)], [False, True, True, False], 22, False, [False, False, False, False], 702, 'West', (10, 11))
Element 40: (0, (10, 11), ['', '', '%', ''], [(16, 8), (5, 3), (16, 1)], [False, False, True, False], 20, False, [False, False, False, False], 711, 'South', (10, 10))
Element 41: (0, (10, 10), ['', '', '', '%'], [(16, 7), (5, 4), (17, 1)], [False, False, False, True], 18, False, [False, False, False, False], 720, 'South', (10, 9))
Element 42: (0, (10, 9), ['', '', '', '%'], [(17, 7), (5, 5), (18, 1)], [False, False, False, True], 16, False, [False, False, False, False], 729, 'South', (10, 8))
Element 43: (0, (10, 8), ['', '.', '', '%'], [(18, 7), (5, 6), (18, 2)], [False, False, False, True], 14, False, [False, True, False, False], 738, 'South', (10, 7))
Element 44: (0, (10, 7), ['.', '%', '', '.'], [(18, 8), (5, 7), (18, 3)], [False, True, False, False], 12, False, [True, False, False, True], 757, 'East', (11, 7))
Element 45: (0, (11, 7), ['', '%', '%', '%'], [(18, 9), (4, 7), (18, 4)], [False, True, True, True], 10, False, [False, False, False, False], 776, 'West', (10, 7))
Element 46: (0, (10, 7), ['.', '%', '', ''], [(18, 10), (4, 6), (18, 5)], [False, True, False, False], 8, False, [True, False, False, False], 785, 'West', (9, 7))
Element 47: (0, (9, 7), ['%', '%', '', ''], [(18, 11), (4, 5), (18, 6)], [True, True, False, False], 6, False, [False, False, False, False], 804, 'North', (9, 8))
Element 48: (0, (9, 8), ['%', '', '', ''], [(17, 11), (4, 4), (18, 7)], [True, False, False, False], 4, False, [False, False, False, False], 813, 'North', (9, 9))
Element 49: (0, (9, 9), ['%', '', '', ''], [(16, 11), (4, 3), (17, 7)], [True, False, False, False], 2, False, [False, False, False, False], 822, 'North', (9, 10))
Element 50: (0, (9, 10), ['%', '', '', ''], [(15, 11), (4, 2), (16, 7)], [True, False, False, False], 0, False, [False, False, False, False], 831, 'Stop', (9, 10))
Element 51: #0#
