Element 1: (3, (16, 8), ['%', '.', '.', '%'], [(1, 4), (10, 10), (13, 7)], [True, False, False, True], 98, False, [False, True, True, False], 29, 'North', (16, 9))
Element 2: (3, (16, 9), ['.', '', '%', '%'], [(1, 5), (10, 11), (13, 8)], [False, False, True, True], 96, False, [True, False, False, False], 68, 'West', (15, 9))
Element 3: (3, (15, 9), ['.', '%', '.', ''], [(1, 6), (11, 11), (13, 9)], [False, True, False, False], 94, False, [True, False, True, False], 107, 'North', (15, 10))
Element 4: (3, (15, 10), ['%', '', '.', '%'], [(1, 7), (12, 11), (14, 9)], [True, False, False, True], 92, False, [False, False, True, False], 146, 'North', (15, 11))
Element 5: (3, (15, 11), ['%', '', '%', '.'], [(2, 7), (13, 11), (15, 9)], [True, False, True, False], 90, False, [False, False, False, True], 175, 'East', (16, 11))
Element 6: (3, (16, 11), ['', '%', '%', '.'], [(3, 7), (13, 10), (16, 9)], [False, True, True, False], 88, False, [False, False, False, True], 204, 'East', (17, 11))
Element 7: (3, (17, 11), ['', '%', '%', ''], [(4, 7), (13, 9), (16, 8)], [False, True, True, False], 86, False, [False, False, False, False], 223, 'East', (18, 11))
Element 8: (3, (18, 11), ['', '.', '%', '%'], [(5, 7), (12, 9), (16, 7)], [False, False, True, True], 84, False, [False, True, False, False], 252, 'South', (18, 10))
Element 9: (3, (18, 10), ['%', '.', '', '%'], [(6, 7), (13, 9), (17, 7)], [True, False, False, True], 82, False, [False, True, False, False], 281, 'South', (18, 9))
Element 10: (3, (18, 9), ['%', '.', '', '%'], [(6, 8), (14, 9), (18, 7)], [True, False, False, True], 80, False, [False, True, False, False], 310, 'South', (18, 8))
Element 11: (3, (18, 8), ['%', '', '', '%'], [(6, 9), (15, 9), (18, 6)], [True, False, False, True], 78, False, [False, False, False, False], 339, 'South', (18, 7))
Element 12: (3, (18, 7), ['', '', '', '%'], [(7, 9), (16, 9), (18, 5)], [False, False, False, True], 76, False, [False, False, False, False], 358, 'South', (18, 6))
Element 13: (3, (18, 6), ['%', '', '', '%'], [(6, 9), (16, 8), (18, 4)], [True, False, False, True], 74, False, [False, False, False, False], 367, 'South', (18, 5))
Element 14: (3, (18, 5), ['%', '', '', '%'], [(6, 10), (16, 7), (18, 3)], [True, False, False, True], 72, False, [False, False, False, False], 386, 'South', (18, 4))
Element 15: (3, (18, 4), ['%', '', '', '%'], [(6, 11), (16, 6), (18, 2)], [True, False, False, True], 70, False, [False, False, False, False], 415, 'South', (18, 3))
Element 16: (3, (18, 3), ['%', '', '', '%'], [(7, 11), (16, 5), (18, 1)], [True, False, False, True], 68, False, [False, False, False, False], 434, 'South', (18, 2))
Element 17: (3, (18, 2), ['%', '', '', '%'], [(8, 11), (16, 4), (17, 1)], [True, False, False, True], 66, False, [False, False, False, False], 463, 'South', (18, 1))
Element 18: (3, (18, 1), ['', '%', '', '%'], [(9, 11), (16, 3), (16, 1)], [False, True, False, True], 64, False, [False, False, False, False], 492, 'West', (17, 1))
Element 19: (3, (17, 1), ['', '%', '%', ''], [(9, 10), (15, 3), (15, 1)], [False, True, True, False], 62, False, [False, False, False, False], 521, 'West', (16, 1))
Element 20: (3, (16, 1), ['', '%', '%', ''], [(9, 9), (15, 4), (15, 2)], [False, True, True, False], 60, False, [False, False, False, False], 550, 'West', (15, 1))
Element 21: (3, (15, 1), ['%', '%', '', ''], [(10, 9), (15, 5), (15, 3)], [True, True, False, False], 58, False, [False, False, False, False], 559, 'North', (15, 2))
Element 22: (3, (15, 2), ['%', '', '', '%'], [(10, 10), (15, 6), (16, 3)], [True, False, False, True], 56, False, [False, False, False, False], 568, 'North', (15, 3))
Element 23: (3, (15, 3), ['%', '', '', ''], [(10, 11), (15, 7), (16, 4)], [True, False, False, False], 54, False, [False, False, False, False], 577, 'East', (16, 3))
Element 24: (3, (16, 3), ['', '%', '', '%'], [(11, 11), (15, 6), (16, 5)], [False, True, False, True], 52, False, [False, False, False, False], 576, 'North', (16, 4))
Element 25: (3, (16, 4), ['', '', '', '%'], [(12, 11), (15, 5), (16, 6)], [False, False, False, True], 50, False, [False, False, False, False], 575, 'North', (16, 5))
Element 26: (3, (16, 5), ['', '', '', '%'], [(13, 11), (15, 4), (15, 6)], [False, False, False, True], 48, False, [False, False, False, False], 574, 'North', (16, 6))
Element 27: (3, (16, 6), ['', '', '', '%'], [(13, 10), (15, 3), (15, 7)], [False, False, False, True], 46, False, [False, False, False, False], 573, 'North', (16, 7))
Element 28: (3, (16, 7), ['', '', '', ''], [(13, 9), (15, 2), (15, 6)], [False, False, False, False], 44, False, [False, False, False, False], 572, 'East', (17, 7))
Element 29: (3, (17, 7), ['', '%', '%', ''], [(14, 9), (15, 1), (15, 5)], [False, True, True, False], 42, False, [False, False, False, False], 571, 'West', (16, 7))
Element 30: (3, (16, 7), ['', '', '', ''], [(15, 9), (16, 1), (15, 4)], [False, False, False, False], 40, False, [False, False, False, False], 570, 'West', (15, 7))
Element 31: (3, (15, 7), ['%', '', '%', ''], [(16, 9), (17, 1), (15, 5)], [True, False, True, False], 38, False, [False, False, False, False], 569, 'South', (15, 6))
Element 32: (3, (15, 6), ['%', '', '', ''], [(16, 8), (18, 1), (15, 4)], [True, False, False, False], 36, False, [False, False, False, False], 568, 'South', (15, 5))
Element 33: (3, (15, 5), ['%', '', '', ''], [(16, 7), (18, 2), (15, 5)], [True, False, False, False], 34, False, [False, False, False, False], 567, 'South', (15, 4))
Element 34: (3, (15, 4), ['%', '', '', ''], [(17, 7), (18, 3), (16, 5)], [True, False, False, False], 32, False, [False, False, False, False], 566, 'North', (15, 5))
Element 35: (3, (15, 5), ['%', '', '', ''], [(18, 7), (18, 4), (16, 4)], [True, False, False, False], 30, False, [False, False, False, False], 565, 'North', (15, 6))
Element 36: (3, (15, 6), ['%', '', '', ''], [(18, 8), (18, 5), (15, 4)], [True, False, False, False], 28, False, [False, False, False, False], 564, 'North', (15, 7))
Element 37: (3, (15, 7), ['%', '', '%', ''], [(18, 9), (18, 6), (16, 4)], [True, False, True, False], 26, False, [False, False, False, False], 563, 'East', (16, 7))
Element 38: (3, (16, 7), ['', '', '', ''], [(18, 10), (18, 7), (16, 3)], [False, False, False, False], 24, False, [False, False, False, False], 562, 'South', (16, 6))
