Element 1: (2, (4, 5), ['.', '.', '.', '.'], [(9, 3), (3, 7), (7, 1)], [False, False, False, False], 98, False, [True, True, True, True], 19, 'East', (5, 5))
Element 2: (2, (5, 5), ['', '.', '.', '.'], [(10, 3), (4, 7), (8, 1)], [False, False, False, False], 96, False, [False, True, True, True], 58, 'East', (6, 5))
Element 3: (2, (6, 5), ['', '.', '.', '%'], [(11, 3), (5, 7), (9, 1)], [False, False, False, True], 94, False, [False, True, True, False], 97, 'North', (6, 6))
Element 4: (2, (6, 6), ['.', '', 'G', '%'], [(12, 3), (6, 7), (10, 1)], [False, False, False, True], 92, False, [True, False, False, False], 136, 'West', (5, 6))
Element 5: (2, (5, 6), ['.', '', '', ''], [(13, 3), (6, 8), (11, 1)], [False, False, False, False], 90, False, [True, False, False, False], 175, 'West', (4, 6))
Element 6: (2, (4, 6), ['.', '', '', ''], [(13, 4), (6, 9), (12, 1)], [False, False, False, False], 88, False, [True, False, False, False], 214, 'West', (3, 6))
Element 7: (2, (3, 6), ['%', '.', '', ''], [(13, 5), (7, 9), (13, 1)], [True, False, False, False], 86, False, [False, True, False, False], 253, 'South', (3, 5))
Element 8: (2, (3, 5), ['%', '.', '', ''], [(13, 6), (6, 9), (13, 2)], [True, False, False, False], 84, False, [False, True, False, False], 282, 'South', (3, 4))
Element 9: (2, (3, 4), ['%', '.', '', '.'], [(13, 7), (6, 10), (13, 3)], [True, False, False, False], 82, False, [False, True, False, True], 311, 'East', (4, 4))
Element 10: (2, (4, 4), ['', '.', '', '.'], [(13, 8), (6, 11), (13, 4)], [False, False, False, False], 80, False, [False, True, False, True], 340, 'East', (5, 4))
Element 11: (2, (5, 4), ['', '.', '', '.'], [(13, 9), (7, 11), (13, 5)], [False, False, False, False], 78, False, [False, True, False, True], 369, 'East', (6, 4))
Element 12: (2, (6, 4), ['', '.', '', '%'], [(14, 9), (8, 11), (13, 6)], [False, False, False, True], 76, False, [False, True, False, False], 398, 'South', (6, 3))
Element 13: (2, (6, 3), ['.', '.', '', '.'], [(15, 9), (9, 11), (13, 7)], [False, False, False, False], 74, False, [True, True, False, True], 427, 'East', (7, 3))
Element 14: (2, (7, 3), ['', '%', '%', ''], [(16, 9), (10, 11), (13, 8)], [False, True, True, False], 72, False, [False, False, False, False], 456, 'East', (8, 3))
Element 15: (2, (8, 3), ['', '%', '', ''], [(16, 8), (11, 11), (13, 9)], [False, True, False, False], 70, False, [False, False, False, False], 475, 'East', (9, 3))
Element 16: (2, (9, 3), ['', '%', '%', ''], [(16, 7), (12, 11), (13, 10)], [False, True, True, False], 68, False, [False, False, False, False], 504, 'East', (10, 3))
Element 17: (2, (10, 3), ['', '%', '%', ''], [(17, 7), (11, 11), (13, 11)], [False, True, True, False], 66, False, [False, False, False, False], 523, 'East', (11, 3))
Element 18: (2, (11, 3), ['', '%', '%', ''], [(18, 7), (10, 11), (12, 11)], [False, True, True, False], 64, False, [False, False, False, False], 532, 'East', (12, 3))
Element 19: (2, (12, 3), ['', '%', '%', ''], [(18, 8), (10, 10), (11, 11)], [False, True, True, False], 62, False, [False, False, False, False], 551, 'East', (13, 3))
Element 20: (2, (13, 3), ['', '', '', '%'], [(18, 9), (10, 9), (10, 11)], [False, False, False, True], 60, False, [False, False, False, False], 570, 'North', (13, 4))
Element 21: (2, (13, 4), ['%', '', '', '%'], [(18, 10), (9, 9), (10, 10)], [True, False, False, True], 58, False, [False, False, False, False], 589, 'North', (13, 5))
Element 22: (2, (13, 5), ['%', '', '', '%'], [(18, 11), (9, 8), (9, 10)], [True, False, False, True], 56, False, [False, False, False, False], 598, 'North', (13, 6))
Element 23: (2, (13, 6), ['%', '', '', '%'], [(17, 11), (9, 7), (9, 11)], [True, False, False, True], 54, False, [False, False, False, False], 617, 'North', (13, 7))
Element 24: (2, (13, 7), ['%', '', '', '%'], [(16, 11), (10, 7), (8, 11)], [True, False, False, True], 52, False, [False, False, False, False], 636, 'North', (13, 8))
Element 25: (2, (13, 8), ['%', '', '', '%'], [(15, 11), (11, 7), (7, 11)], [True, False, False, True], 50, False, [False, False, False, False], 655, 'North', (13, 9))
Element 26: (2, (13, 9), ['.', '', '', ''], [(15, 10), (10, 7), (6, 11)], [False, False, False, False], 48, False, [True, False, False, False], 664, 'West', (12, 9))
Element 27: (2, (12, 9), ['%', '%', '%', ''], [(15, 11), (10, 8), (6, 10)], [True, True, True, False], 46, False, [False, False, False, False], 673, 'East', (13, 9))
Element 28: (2, (13, 9), ['', '', '', ''], [(16, 11), (10, 7), (6, 9)], [False, False, False, False], 44, False, [False, False, False, False], 672, 'East', (14, 9))
Element 29: (2, (14, 9), ['', '%', '%', ''], [(17, 11), (9, 7), (5, 9)], [False, True, True, False], 42, False, [False, False, False, False], 681, 'East', (15, 9))
Element 30: (2, (15, 9), ['', '%', '', ''], [(18, 11), (9, 8), (4, 9)], [False, True, False, False], 40, False, [False, False, False, False], 690, 'East', (16, 9))
Element 31: (2, (16, 9), ['', '', '%', '%'], [(18, 10), (10, 8), (4, 10)], [False, False, True, True], 38, False, [False, False, False, False], 699, 'South', (16, 8))
Element 32: (2, (16, 8), ['%', '', '', '%'], [(18, 9), (9, 8), (4, 11)], [True, False, False, True], 36, False, [False, False, False, False], 708, 'South', (16, 7))
Element 33: (2, (16, 7), ['.', '.', '', ''], [(18, 8), (9, 9), (3, 11)], [False, False, False, False], 34, False, [True, True, False, False], 717, 'South', (16, 6))
Element 34: (2, (16, 6), ['.', '.', '', '%'], [(18, 7), (10, 9), (2, 11)], [False, False, False, True], 32, False, [True, True, False, False], 736, 'South', (16, 5))
Element 35: (2, (16, 5), ['.', '.', '', '%'], [(18, 6), (10, 8), (1, 11)], [False, False, False, True], 30, False, [True, True, False, False], 755, 'South', (16, 4))
Element 36: (2, (16, 4), ['.', '.', '', '%'], [(18, 5), (10, 9), (1, 10)], [False, False, False, True], 28, False, [True, True, False, False], 784, 'South', (16, 3))
Element 37: (2, (16, 3), ['.', '%', '', '%'], [(18, 4), (10, 10), (1, 9)], [False, True, False, True], 26, False, [True, False, False, False], 813, 'West', (15, 3))
Element 38: (2, (15, 3), ['%', '.', '.', ''], [(18, 3), (9, 10), (1, 8)], [True, False, False, False], 24, False, [False, True, True, False], 842, 'North', (15, 4))
