Element 1: (2, (9, 11), ['.', '.', '%', '.'], [(16, 1), (1, 4), (18, 3)], [False, False, True, False], 98, False, [True, True, False, True], 19, 'East', (10, 11))
Element 2: (2, (10, 11), ['', '.', '%', '.'], [(17, 1), (1, 5), (18, 4)], [False, False, True, False], 96, False, [False, True, False, True], 58, 'East', (11, 11))
Element 3: (2, (11, 11), ['', '%', '%', '.'], [(18, 1), (1, 6), (18, 5)], [False, True, True, False], 94, False, [False, False, False, True], 87, 'East', (12, 11))
Element 4: (2, (12, 11), ['', '%', '%', '.'], [(18, 2), (1, 7), (18, 6)], [False, True, True, False], 92, False, [False, False, False, True], 126, 'East', (13, 11))
Element 5: (2, (13, 11), ['', '.', '%', '%'], [(18, 3), (2, 7), (18, 7)], [False, False, True, True], 90, False, [False, True, False, False], 155, 'South', (13, 10))
Element 6: (2, (13, 10), ['%', '.', '', '%'], [(18, 4), (3, 7), (18, 8)], [True, False, False, True], 88, False, [False, True, False, False], 184, 'South', (13, 9))
Element 7: (2, (13, 9), ['.', '.', '', '.'], [(18, 5), (4, 7), (18, 9)], [False, False, False, False], 86, False, [True, True, False, True], 213, 'East', (14, 9))
Element 8: (2, (14, 9), ['', '%', '%', '.'], [(18, 6), (5, 7), (18, 10)], [False, True, True, False], 84, False, [False, False, False, True], 242, 'East', (15, 9))
Element 9: (2, (15, 9), ['', '%', '.', '.'], [(18, 7), (6, 7), (18, 11)], [False, True, False, False], 82, False, [False, False, True, True], 261, 'East', (16, 9))
Element 10: (2, (16, 9), ['', '.', '%', '%'], [(17, 7), (6, 8), (17, 11)], [False, False, True, True], 80, False, [False, True, False, False], 300, 'South', (16, 8))
Element 11: (2, (16, 8), ['%', 'G', '', '%'], [(16, 7), (6, 9), (16, 11)], [True, False, False, True], 78, False, [False, False, False, False], 339, 'North', (16, 9))
Element 12: (2, (16, 9), ['', '', '%', '%'], [(16, 6), (7, 9), (15, 11)], [False, False, True, True], 76, False, [False, False, False, False], 368, 'West', (15, 9))
Element 13: (2, (15, 9), ['', '%', 'G', ''], [(16, 5), (6, 9), (15, 10)], [False, True, False, False], 74, False, [False, False, False, False], 387, 'West', (14, 9))
Element 14: (2, (14, 9), ['', '%', '%', 'G'], [(16, 4), (6, 10), (15, 9)], [False, True, True, False], 72, False, [False, False, False, False], 406, 'West', (13, 9))
Element 15: (2, (13, 9), ['.', '.', '', ''], [(16, 3), (6, 11), (16, 9)], [False, False, False, False], 70, False, [True, True, False, False], 425, 'East', (14, 9))
Element 16: (2, (14, 9), ['', '%', '%', ''], [(15, 3), (7, 11), (16, 8)], [False, True, True, False], 68, False, [False, False, False, False], 444, 'West', (13, 9))
Element 17: (2, (13, 9), ['.', '.', '', ''], [(15, 4), (8, 11), (16, 7)], [False, False, False, False], 66, False, [True, True, False, False], 463, 'South', (13, 8))
Element 18: (2, (13, 8), ['%', '.', '', '%'], [(15, 5), (9, 11), (15, 7)], [True, False, False, True], 64, False, [False, True, False, False], 492, 'South', (13, 7))
