Element 1: (2, (15, 1), ['%', '%', '.', '.'], [(4, 11), (11, 3), (16, 9)], [True, True, False, False], 98, False, [False, False, True, True], 19, 'East', (16, 1))
Element 2: (2, (16, 1), ['', '%', '%', '.'], [(4, 10), (12, 3), (16, 8)], [False, True, True, False], 96, False, [False, False, False, True], 58, 'East', (17, 1))
Element 3: (2, (17, 1), ['', '%', '%', ''], [(4, 9), (13, 3), (16, 7)], [False, True, True, False], 94, False, [False, False, False, False], 97, 'East', (18, 1))
Element 4: (2, (18, 1), ['', '%', '.', '%'], [(5, 9), (13, 4), (17, 7)], [False, True, False, True], 92, False, [False, False, True, False], 126, 'North', (18, 2))
Element 5: (2, (18, 2), ['%', '', '.', '%'], [(6, 9), (13, 5), (18, 7)], [True, False, False, True], 90, False, [False, False, True, False], 165, 'North', (18, 3))
Element 6: (2, (18, 3), ['%', '', '.', '%'], [(7, 9), (13, 6), (18, 8)], [True, False, False, True], 88, False, [False, False, True, False], 204, 'North', (18, 4))
Element 7: (2, (18, 4), ['%', '', '.', '%'], [(6, 9), (13, 7), (18, 9)], [True, False, False, True], 86, False, [False, False, True, False], 233, 'North', (18, 5))
Element 8: (2, (18, 5), ['%', '', '.', '%'], [(6, 10), (13, 8), (18, 10)], [True, False, False, True], 84, False, [False, False, True, False], 272, 'North', (18, 6))
Element 9: (2, (18, 6), ['%', '', '', '%'], [(6, 11), (13, 9), (18, 11)], [True, False, False, True], 82, False, [False, False, False, False], 301, 'North', (18, 7))
Element 10: (2, (18, 7), ['', '', '', '%'], [(7, 11), (14, 9), (17, 11)], [False, False, False, True], 80, False, [False, False, False, False], 330, 'North', (18, 8))
Element 11: (2, (18, 8), ['%', '', '', '%'], [(8, 11), (15, 9), (16, 11)], [True, False, False, True], 78, False, [False, False, False, False], 359, 'North', (18, 9))
Element 12: (2, (18, 9), ['%', '', '', '%'], [(9, 11), (15, 10), (15, 11)], [True, False, False, True], 76, False, [False, False, False, False], 388, 'North', (18, 10))
Element 13: (2, (18, 10), ['%', '', '', '%'], [(10, 11), (15, 11), (16, 11)], [True, False, False, True], 74, False, [False, False, False, False], 397, 'North', (18, 11))
Element 14: (2, (18, 11), ['G', '', '%', '%'], [(11, 11), (16, 11), (17, 11)], [False, False, True, True], 72, False, [False, False, False, False], 406, 'South', (18, 10))
Element 15: (2, (18, 10), ['%', '', 'G', '%'], [(12, 11), (17, 11), (18, 11)], [True, False, False, True], 70, False, [False, False, False, False], 415, 'South', (18, 9))
