Element 1: (1, (3, 6), ['%', '.', '.', '.'], [(16, 6), (9, 10), (18, 5)], [True, False, False, False], 98, False, [False, True, True, True], 9, 'East', (4, 6))
Element 2: (1, (4, 6), ['', '.', '.', '.'], [(16, 7), (10, 10), (18, 6)], [False, False, False, False], 96, False, [False, True, True, True], 48, 'East', (5, 6))
Element 3: (1, (5, 6), ['', '.', '.', '.'], [(17, 7), (10, 11), (18, 7)], [False, False, False, False], 94, False, [False, True, True, True], 87, 'East', (6, 6))
Element 4: (1, (6, 6), ['', '.', '.', '%'], [(18, 7), (11, 11), (18, 8)], [False, False, False, True], 92, False, [False, True, True, False], 116, 'North', (6, 7))
Element 5: (1, (6, 7), ['.', '', '.', ''], [(18, 8), (12, 11), (18, 9)], [False, False, False, False], 90, False, [True, False, True, False], 145, 'North', (6, 8))
Element 6: (1, (6, 8), ['%', '', '.', '%'], [(18, 9), (13, 11), (18, 10)], [True, False, False, True], 88, False, [False, False, True, False], 174, 'North', (6, 9))
Element 7: (1, (6, 9), ['.', '', '.', '.'], [(18, 10), (13, 10), (18, 11)], [False, False, False, False], 86, False, [True, False, True, True], 193, 'East', (7, 9))
Element 8: (1, (7, 9), ['', '%', '%', '%'], [(18, 11), (13, 9), (17, 11)], [False, True, True, True], 84, False, [False, False, False, False], 222, 'West', (6, 9))
Element 9: (1, (6, 9), ['.', '', '.', ''], [(17, 11), (14, 9), (16, 11)], [False, False, False, False], 82, False, [True, False, True, False], 241, 'North', (6, 10))
Element 10: (1, (6, 10), ['%', '', '.', '%'], [(16, 11), (15, 9), (15, 11)], [True, False, False, True], 80, False, [False, False, True, False], 270, 'North', (6, 11))
Element 11: (1, (6, 11), ['%', '', '%', '.'], [(15, 11), (16, 9), (15, 10)], [True, False, True, False], 78, False, [False, False, False, True], 299, 'East', (7, 11))
Element 12: (1, (7, 11), ['', '%', '%', '.'], [(15, 10), (16, 8), (15, 9)], [False, True, True, False], 76, False, [False, False, False, True], 318, 'East', (8, 11))
Element 13: (1, (8, 11), ['', '%', '%', '.'], [(15, 9), (16, 7), (16, 9)], [False, True, True, False], 74, False, [False, False, False, True], 327, 'East', (9, 11))
Element 14: (1, (9, 11), ['', '', '%', ''], [(16, 9), (15, 7), (16, 8)], [False, False, True, False], 72, False, [False, False, False, False], 346, 'East', (10, 11))
Element 15: (1, (10, 11), ['', '', '%', ''], [(16, 8), (15, 6), (16, 7)], [False, False, True, False], 70, False, [False, False, False, False], 355, 'East', (11, 11))
Element 16: (1, (11, 11), ['', '%', '%', ''], [(16, 9), (15, 5), (17, 7)], [False, True, True, False], 68, False, [False, False, False, False], 364, 'East', (12, 11))
Element 17: (1, (12, 11), ['', '%', '%', ''], [(15, 9), (15, 4), (16, 7)], [False, True, True, False], 66, False, [False, False, False, False], 373, 'East', (13, 11))
Element 18: (1, (13, 11), ['', '', '%', '%'], [(14, 9), (16, 4), (16, 6)], [False, False, True, True], 64, False, [False, False, False, False], 382, 'South', (13, 10))
