Element 1: (0, (18, 5), ['%', '.', '.', '%'], [(5, 9), (7, 11), (18, 8)], [True, False, False, True], 98, False, [False, True, True, False], 0, 'North', (18, 6))
Element 2: (0, (18, 6), ['%', '', '.', '%'], [(6, 9), (8, 11), (18, 9)], [True, False, False, True], 96, False, [False, False, True, False], 39, 'North', (18, 7))
Element 3: (0, (18, 7), ['.', '', '', '%'], [(7, 9), (9, 11), (18, 10)], [False, False, False, True], 94, False, [True, False, False, False], 78, 'West', (17, 7))
Element 4: (0, (17, 7), ['.', '%', '%', ''], [(6, 9), (10, 11), (18, 11)], [False, True, True, False], 92, False, [True, False, False, False], 97, 'West', (16, 7))
Element 5: (0, (16, 7), ['.', '.', '.', ''], [(6, 10), (11, 11), (17, 11)], [False, False, False, False], 90, False, [True, True, True, False], 136, 'North', (16, 8))
Element 6: (0, (16, 8), ['%', '', '.', '%'], [(6, 11), (12, 11), (16, 11)], [True, False, False, True], 88, False, [False, False, True, False], 175, 'North', (16, 9))
Element 7: (0, (16, 9), ['.', '', '%', '%'], [(7, 11), (13, 11), (15, 11)], [False, False, True, True], 86, False, [True, False, False, False], 204, 'West', (15, 9))
Element 8: (0, (15, 9), ['.', '%', 'G', ''], [(8, 11), (13, 10), (15, 10)], [False, True, False, False], 84, False, [True, False, False, False], 233, 'West', (14, 9))
Element 9: (0, (14, 9), ['G', '%', '%', 'G'], [(9, 11), (13, 9), (15, 9)], [False, True, True, False], 82, False, [False, False, False, False], 252, 'Stop', (14, 9))
Element 10: (0, (14, 9), ['', '%', '%', ''], [(9, 10), (13, 8), (16, 9)], [False, True, True, False], 80, False, [False, False, False, False], 271, 'West', (13, 9))
Element 11: (0, (13, 9), ['.', '', '', ''], [(10, 10), (13, 7), (16, 8)], [False, False, False, False], 78, False, [True, False, False, False], 290, 'West', (12, 9))
Element 12: (0, (12, 9), ['%', '%', '%', ''], [(10, 9), (13, 6), (16, 7)], [True, True, True, False], 76, False, [False, False, False, False], 319, 'East', (13, 9))
Element 13: (0, (13, 9), ['', '', '', ''], [(9, 9), (13, 5), (16, 6)], [False, False, False, False], 74, False, [False, False, False, False], 348, 'North', (13, 10))
Element 14: (0, (13, 10), ['%', '', '', '%'], [(9, 8), (13, 4), (16, 5)], [True, False, False, True], 72, False, [False, False, False, False], 367, 'North', (13, 11))
Element 15: (0, (13, 11), ['', '', '%', '%'], [(9, 7), (13, 3), (16, 4)], [False, False, True, True], 70, False, [False, False, False, False], 396, 'West', (12, 11))
Element 16: (0, (12, 11), ['', '%', '%', ''], [(10, 7), (13, 2), (16, 3)], [False, True, True, False], 68, False, [False, False, False, False], 425, 'West', (11, 11))
Element 17: (0, (11, 11), ['', '%', '%', ''], [(11, 7), (13, 1), (15, 3)], [False, True, True, False], 66, False, [False, False, False, False], 454, 'West', (10, 11))
Element 18: (0, (10, 11), ['', '', '%', ''], [(10, 7), (12, 1), (15, 4)], [False, False, True, False], 64, False, [False, False, False, False], 473, 'South', (10, 10))
Element 19: (0, (10, 10), ['', '', '', '%'], [(10, 8), (11, 1), (15, 5)], [False, False, False, True], 62, False, [False, False, False, False], 492, 'South', (10, 9))
Element 20: (0, (10, 9), ['', '', '', '%'], [(10, 7), (10, 1), (15, 6)], [False, False, False, True], 60, False, [False, False, False, False], 511, 'South', (10, 8))
Element 21: (0, (10, 8), ['', '', '', '%'], [(9, 7), (9, 1), (15, 7)], [False, False, False, True], 58, False, [False, False, False, False], 530, 'South', (10, 7))
Element 22: (0, (10, 7), ['', '%', '', ''], [(9, 8), (8, 1), (15, 6)], [False, True, False, False], 56, False, [False, False, False, False], 539, 'East', (11, 7))
Element 23: (0, (11, 7), ['', '%', '%', '%'], [(10, 8), (7, 1), (15, 5)], [False, True, True, True], 54, False, [False, False, False, False], 548, 'West', (10, 7))
Element 24: (0, (10, 7), ['', '%', '', ''], [(9, 8), (6, 1), (15, 4)], [False, True, False, False], 52, False, [False, False, False, False], 557, 'West', (9, 7))
Element 25: (0, (9, 7), ['%', '%', '', ''], [(9, 9), (6, 2), (15, 3)], [True, True, False, False], 50, False, [False, False, False, False], 566, 'North', (9, 8))
Element 26: (0, (9, 8), ['%', '', '', ''], [(10, 9), (6, 3), (15, 2)], [True, False, False, False], 48, False, [False, False, False, False], 585, 'North', (9, 9))
Element 27: (0, (9, 9), ['%', '', '', ''], [(10, 8), (7, 3), (15, 1)], [True, False, False, False], 46, False, [False, False, False, False], 604, 'North', (9, 10))
Element 28: (0, (9, 10), ['%', '', '', ''], [(10, 9), (8, 3), (16, 1)], [True, False, False, False], 44, False, [False, False, False, False], 623, 'North', (9, 11))
Element 29: (0, (9, 11), ['', '', '%', ''], [(10, 10), (9, 3), (17, 1)], [False, False, True, False], 42, False, [False, False, False, False], 642, 'West', (8, 11))
Element 30: (0, (8, 11), ['', '%', '%', ''], [(10, 11), (10, 3), (18, 1)], [False, True, True, False], 40, False, [False, False, False, False], 651, 'West', (7, 11))
Element 31: (0, (7, 11), ['', '%', '%', ''], [(11, 11), (11, 3), (18, 2)], [False, True, True, False], 38, False, [False, False, False, False], 670, 'West', (6, 11))
Element 32: (0, (6, 11), ['%', '', '%', ''], [(12, 11), (12, 3), (18, 3)], [True, False, True, False], 36, False, [False, False, False, False], 689, 'South', (6, 10))
Element 33: (0, (6, 10), ['%', '', '', '%'], [(13, 11), (11, 3), (18, 4)], [True, False, False, True], 34, False, [False, False, False, False], 698, 'South', (6, 9))
Element 34: (0, (6, 9), ['', '.', '', ''], [(13, 10), (10, 3), (18, 5)], [False, False, False, False], 32, False, [False, True, False, False], 697, 'South', (6, 8))
Element 35: (0, (6, 8), ['%', '.', '', '%'], [(13, 9), (9, 3), (18, 6)], [True, False, False, True], 30, False, [False, True, False, False], 706, 'South', (6, 7))
Element 36: (0, (6, 7), ['.', '.', '', ''], [(14, 9), (8, 3), (18, 7)], [False, False, False, False], 28, False, [True, True, False, False], 715, 'South', (6, 6))
Element 37: (0, (6, 6), ['.', '.', '', '%'], [(15, 9), (8, 4), (17, 7)], [False, False, False, True], 26, False, [True, True, False, False], 724, 'South', (6, 5))
Element 38: (0, (6, 5), ['.', '.', '', '%'], [(16, 9), (8, 5), (18, 7)], [False, False, False, True], 24, False, [True, True, False, False], 733, 'South', (6, 4))
Element 39: (0, (6, 4), ['.', '', '', '%'], [(16, 8), (9, 5), (18, 6)], [False, False, False, True], 22, False, [True, False, False, False], 742, 'West', (5, 4))
Element 40: (0, (5, 4), ['.', '.', '.', ''], [(16, 7), (10, 5), (18, 5)], [False, False, False, False], 20, False, [True, True, True, False], 751, 'North', (5, 5))
Element 41: (0, (5, 5), ['.', '', '.', ''], [(17, 7), (11, 5), (18, 4)], [False, False, False, False], 18, False, [True, False, True, False], 760, 'North', (5, 6))
Element 42: (0, (5, 6), ['.', '', '.', ''], [(18, 7), (10, 5), (18, 3)], [False, False, False, False], 16, False, [True, False, True, False], 769, 'North', (5, 7))
Element 43: (0, (5, 7), ['.', '', '%', ''], [(18, 8), (9, 5), (18, 2)], [False, False, True, False], 14, False, [True, False, False, False], 778, 'West', (4, 7))
Element 44: (0, (4, 7), ['.', '.', '%', ''], [(18, 9), (8, 5), (18, 1)], [False, False, True, False], 12, False, [True, True, False, False], 787, 'South', (4, 6))
Element 45: (0, (4, 6), ['.', '.', '', ''], [(18, 10), (8, 4), (17, 1)], [False, False, False, False], 10, False, [True, True, False, False], 796, 'South', (4, 5))
Element 46: (0, (4, 5), ['.', '.', '', ''], [(18, 11), (8, 3), (16, 1)], [False, False, False, False], 8, False, [True, True, False, False], 805, 'South', (4, 4))
Element 47: (0, (4, 4), ['.', '.', '', ''], [(17, 11), (7, 3), (15, 1)], [False, False, False, False], 6, False, [True, True, False, False], 814, 'South', (4, 3))
Element 48: (0, (4, 3), ['.', '.', '', '.'], [(16, 11), (6, 3), (15, 2)], [False, False, False, False], 4, False, [True, True, False, True], 823, 'East', (5, 3))
Element 49: (0, (5, 3), ['', '%', '', ''], [(15, 11), (6, 4), (15, 3)], [False, True, False, False], 2, False, [False, False, False, False], 832, 'East', (6, 3))
Element 50: (0, (6, 3), ['', '', '', ''], [(15, 10), (6, 5), (16, 3)], [False, False, False, False], 0, False, [False, False, False, False], 831, 'Stop', (6, 3))
Element 51: #0#
